
1it [00:00, ?it/s]
477it [12:45,  1.77s/it, bound:44 nc: 62 ncall:2.8e+04 eff:1.7% logz-ratio=-422.59+/-0.09 dlogz:126.551>0.1]
501it [13:40,  1.95s/it, bound:46 nc: 58 ncall:3.0e+04 eff:1.7% logz-ratio=-418.99+/-0.09 dlogz:122.915>0.1]
526it [14:44,  2.15s/it, bound:50 nc:101 ncall:3.2e+04 eff:1.6% logz-ratio=-414.00+/-0.10 dlogz:117.911>0.1]
549it [15:30,  2.11s/it, bound:53 nc:101 ncall:3.4e+04 eff:1.6% logz-ratio=-410.90+/-0.09 dlogz:114.687>0.1]
573it [16:23,  2.15s/it, bound:56 nc: 75 ncall:3.6e+04 eff:1.6% logz-ratio=-407.11+/-0.09 dlogz:110.865>0.1]
596it [17:21,  2.25s/it, bound:59 nc: 84 ncall:3.8e+04 eff:1.6% logz-ratio=-403.96+/-0.09 dlogz:107.667>0.1]
599it [17:21,  2.13s/it, bound:60 nc: 91 ncall:3.8e+04 eff:1.6% logz-ratio=-403.62+/-0.03 dlogz:107.313>0.1]
619it [17:40,  2.13s/it, bound:63 nc: 91 ncall:4.0e+04 eff:1.5% logz-ratio=-401.04+/-0.09 dlogz:104.787>0.1]
620it [18:12,  2.24s/it, bound:63 nc: 91 ncall:4.0e+04 eff:1.5% logz-ratio=-400.85+/-0.09 dlogz:104.582>0.1]
644it [19:00,  2.15s/it, bound:66 nc: 83 ncall:4.2e+04 eff:1.5% logz-ratio=-397.77+/-0.09 dlogz:101.383>0.1]
667it [19:44,  2.07s/it, bound:69 nc: 78 ncall:4.4e+04 eff:1.5% logz-ratio=-395.14+/-0.09 dlogz:102.486>0.1]
690it [20:36,  2.13s/it, bound:71 nc: 66 ncall:4.5e+04 eff:1.5% logz-ratio=-392.37+/-0.09 dlogz:99.613>0.1] 
715it [21:37,  2.23s/it, bound:74 nc: 80 ncall:4.7e+04 eff:1.5% logz-ratio=-389.77+/-0.09 dlogz:96.988>0.1]
739it [22:37,  2.32s/it, bound:77 nc: 92 ncall:5.0e+04 eff:1.5% logz-ratio=-387.09+/-0.10 dlogz:94.285>0.1]
751it [22:51,  2.11s/it, bound:79 nc: 93 ncall:5.1e+04 eff:1.5% logz-ratio=-386.04+/-0.02 dlogz:93.150>0.1]
764it [23:46,  2.58s/it, bound:81 nc: 93 ncall:5.2e+04 eff:1.5% logz-ratio=-384.89+/-0.08 dlogz:92.029>0.1]
788it [24:25,  2.23s/it, bound:84 nc: 83 ncall:5.4e+04 eff:1.5% logz-ratio=-382.13+/-0.10 dlogz:89.242>0.1]
812it [25:13,  2.15s/it, bound:86 nc: 62 ncall:5.5e+04 eff:1.5% logz-ratio=-379.35+/-0.10 dlogz:86.367>0.1]
835it [25:55,  2.04s/it, bound:89 nc: 77 ncall:5.7e+04 eff:1.5% logz-ratio=-377.79+/-0.09 dlogz:84.728>0.1]
859it [26:44,  2.04s/it, bound:92 nc: 66 ncall:5.9e+04 eff:1.5% logz-ratio=-376.00+/-0.09 dlogz:82.898>0.1]
882it [27:44,  2.22s/it, bound:94 nc: 73 ncall:6.1e+04 eff:1.5% logz-ratio=-374.27+/-0.09 dlogz:81.125>0.1]
907it [28:59,  2.48s/it, bound:98 nc: 95 ncall:6.3e+04 eff:1.4% logz-ratio=-372.66+/-0.09 dlogz:79.450>0.1]
923it [28:59,  1.91s/it, bound:101 nc:121 ncall:6.5e+04 eff:1.4% logz-ratio=-371.70+/-0.07 dlogz:78.473>0.1]
928it [29:10,  1.91s/it, bound:102 nc:121 ncall:6.5e+04 eff:1.4% logz-ratio=-371.34+/-0.08 dlogz:78.094>0.1]
929it [30:04,  2.87s/it, bound:102 nc:121 ncall:6.6e+04 eff:1.4% logz-ratio=-371.28+/-0.08 dlogz:78.025>0.1]
953it [30:52,  2.55s/it, bound:106 nc:101 ncall:6.8e+04 eff:1.4% logz-ratio=-369.38+/-0.09 dlogz:76.096>0.1]
978it [31:45,  2.39s/it, bound:109 nc: 75 ncall:7.0e+04 eff:1.4% logz-ratio=-367.55+/-0.09 dlogz:74.196>0.1]
1001it [32:46,  2.47s/it, bound:112 nc: 79 ncall:7.2e+04 eff:1.4% logz-ratio=-365.70+/-0.10 dlogz:72.345>0.1]
1025it [33:34,  2.32s/it, bound:116 nc: 96 ncall:7.4e+04 eff:1.4% logz-ratio=-363.66+/-0.10 dlogz:70.217>0.1]
1048it [34:45,  2.56s/it, bound:118 nc: 79 ncall:7.6e+04 eff:1.4% logz-ratio=-361.95+/-0.10 dlogz:68.946>0.1]
1049it [35:00,  2.79s/it, bound:119 nc:104 ncall:7.6e+04 eff:1.4% logz-ratio=-361.88+/-0.03 dlogz:68.875>0.1]
1073it [35:59,  2.66s/it, bound:123 nc:104 ncall:7.8e+04 eff:1.4% logz-ratio=-360.46+/-0.08 dlogz:67.385>0.1]
1098it [37:08,  2.70s/it, bound:126 nc: 91 ncall:8.1e+04 eff:1.4% logz-ratio=-359.12+/-0.09 dlogz:66.008>0.1]
1123it [37:45,  2.28s/it, bound:130 nc:105 ncall:8.3e+04 eff:1.3% logz-ratio=-357.56+/-0.10 dlogz:64.387>0.1]
1147it [38:50,  2.41s/it, bound:132 nc: 57 ncall:8.5e+04 eff:1.4% logz-ratio=-356.18+/-0.10 dlogz:62.966>0.1]
1172it [40:09,  2.66s/it, bound:136 nc: 99 ncall:8.7e+04 eff:1.3% logz-ratio=-354.91+/-0.10 dlogz:61.634>0.1]
1183it [40:09,  2.21s/it, bound:138 nc:122 ncall:8.8e+04 eff:1.3% logz-ratio=-354.31+/-0.02 dlogz:61.027>0.1]
1196it [40:20,  2.21s/it, bound:141 nc:122 ncall:9.0e+04 eff:1.3% logz-ratio=-353.62+/-0.07 dlogz:60.300>0.1]
1197it [41:14,  2.77s/it, bound:141 nc:122 ncall:9.0e+04 eff:1.3% logz-ratio=-353.56+/-0.07 dlogz:60.246>0.1]
1222it [42:10,  2.58s/it, bound:145 nc: 97 ncall:9.3e+04 eff:1.3% logz-ratio=-352.20+/-0.09 dlogz:58.822>0.1]
1246it [42:58,  2.38s/it, bound:148 nc: 90 ncall:9.5e+04 eff:1.3% logz-ratio=-351.12+/-0.09 dlogz:57.701>0.1]
1271it [43:55,  2.35s/it, bound:151 nc: 73 ncall:9.7e+04 eff:1.3% logz-ratio=-349.96+/-0.10 dlogz:56.479>0.1]
1294it [45:00,  2.49s/it, bound:154 nc: 91 ncall:9.9e+04 eff:1.3% logz-ratio=-349.14+/-0.09 dlogz:55.719>0.1]
1317it [45:00,  1.73s/it, bound:157 nc:  1 ncall:1.0e+05 eff:1.8% logz-ratio=-311.11+/-0.17 dlogz:14.478>0.1]
1317it [45:10,  1.73s/it, bound:157 nc:  1 ncall:1.0e+05 eff:1.8% logz-ratio=-298.59+/-nan dlogz:0.280>0.1]  
1318it [46:16,  3.12s/it, bound:158 nc: 98 ncall:1.0e+05 eff:1.3% logz-ratio=-348.34+/-0.02 dlogz:54.880>0.1]
1343it [47:11,  2.75s/it, bound:161 nc: 87 ncall:1.0e+05 eff:1.3% logz-ratio=-347.46+/-0.07 dlogz:53.949>0.1]
1367it [48:21,  2.81s/it, bound:165 nc: 90 ncall:1.1e+05 eff:1.3% logz-ratio=-346.55+/-0.09 dlogz:52.992>0.1]
1391it [49:38,  2.95s/it, bound:169 nc:118 ncall:1.1e+05 eff:1.3% logz-ratio=-345.64+/-0.09 dlogz:62.613>0.1]
1414it [50:40,  2.86s/it, bound:172 nc:118 ncall:1.1e+05 eff:1.3% logz-ratio=-344.73+/-0.10 dlogz:61.655>0.1]
1438it [51:58,  2.98s/it, bound:176 nc:100 ncall:1.1e+05 eff:1.3% logz-ratio=-343.89+/-0.10 dlogz:60.767>0.1]
1447it [51:58,  2.55s/it, bound:178 nc:122 ncall:1.1e+05 eff:1.3% logz-ratio=-343.59+/-0.04 dlogz:60.449>0.1]
1461it [52:10,  2.55s/it, bound:181 nc:122 ncall:1.2e+05 eff:1.3% logz-ratio=-343.13+/-0.07 dlogz:59.953>0.1]
1462it [52:54,  2.86s/it, bound:181 nc:122 ncall:1.2e+05 eff:1.3% logz-ratio=-343.09+/-0.07 dlogz:59.919>0.1]
1487it [54:30,  3.23s/it, bound:185 nc: 86 ncall:1.2e+05 eff:1.3% logz-ratio=-342.34+/-0.08 dlogz:59.120>0.1]
1511it [55:35,  3.06s/it, bound:191 nc:155 ncall:1.2e+05 eff:1.2% logz-ratio=-341.63+/-0.09 dlogz:58.356>0.1]
1533it [57:46,  3.96s/it, bound:194 nc:103 ncall:1.2e+05 eff:1.2% logz-ratio=-340.75+/-0.10 dlogz:57.440>0.1]
1544it [58:02,  3.50s/it, bound:198 nc:208 ncall:1.3e+05 eff:1.2% logz-ratio=-340.33+/-0.02 dlogz:56.996>0.1]
1557it [59:14,  3.97s/it, bound:202 nc:208 ncall:1.3e+05 eff:1.2% logz-ratio=-339.87+/-0.06 dlogz:56.508>0.1]
1582it [1:01:00,  4.09s/it, bound:206 nc:110 ncall:1.3e+05 eff:1.2% logz-ratio=-339.07+/-0.08 dlogz:55.658>0.1]
1606it [1:02:39,  4.10s/it, bound:212 nc:168 ncall:1.4e+05 eff:1.2% logz-ratio=-338.34+/-0.09 dlogz:54.880>0.1]
1625it [1:02:39,  2.94s/it, bound:217 nc:159 ncall:1.4e+05 eff:1.2% logz-ratio=-337.64+/-0.02 dlogz:54.144>0.1]
1629it [1:02:50,  2.94s/it, bound:218 nc:159 ncall:1.4e+05 eff:1.2% logz-ratio=-337.48+/-0.04 dlogz:53.980>0.1]
1630it [1:04:21,  4.61s/it, bound:218 nc:159 ncall:1.4e+05 eff:1.2% logz-ratio=-337.44+/-0.05 dlogz:53.941>0.1]
1654it [1:05:15,  3.67s/it, bound:224 nc:159 ncall:1.4e+05 eff:1.2% logz-ratio=-336.55+/-0.08 dlogz:52.993>0.1]
1679it [1:05:51,  2.85s/it, bound:227 nc: 82 ncall:1.5e+05 eff:1.2% logz-ratio=-335.70+/-0.09 dlogz:52.090>0.1]
1704it [1:07:33,  3.28s/it, bound:230 nc: 54 ncall:1.5e+05 eff:1.2% logz-ratio=-334.74+/-0.10 dlogz:51.084>0.1]
1728it [1:08:33,  3.02s/it, bound:236 nc:161 ncall:1.5e+05 eff:1.1% logz-ratio=-333.94+/-0.10 dlogz:50.240>0.1]
1735it [1:08:49,  2.94s/it, bound:237 nc: 89 ncall:1.5e+05 eff:1.1% logz-ratio=-333.70+/-0.02 dlogz:49.982>0.1]
1753it [1:09:49,  3.05s/it, bound:239 nc: 89 ncall:1.5e+05 eff:1.1% logz-ratio=-333.09+/-0.07 dlogz:49.337>0.1]
1777it [1:11:35,  3.55s/it, bound:243 nc: 93 ncall:1.6e+05 eff:1.1% logz-ratio=-332.39+/-0.09 dlogz:48.581>0.1]
1801it [1:13:20,  3.84s/it, bound:249 nc:157 ncall:1.6e+05 eff:1.1% logz-ratio=-331.74+/-0.09 dlogz:47.882>0.1]
1826it [1:14:33,  3.52s/it, bound:255 nc:161 ncall:1.6e+05 eff:1.1% logz-ratio=-331.00+/-0.10 dlogz:47.093>0.1]
1839it [1:14:33,  2.81s/it, bound:257 nc:111 ncall:1.6e+05 eff:1.1% logz-ratio=-330.62+/-0.04 dlogz:46.695>0.1]
1850it [1:14:50,  2.81s/it, bound:259 nc:111 ncall:1.7e+05 eff:1.1% logz-ratio=-330.30+/-0.06 dlogz:46.351>0.1]
1851it [1:15:36,  3.33s/it, bound:259 nc:111 ncall:1.7e+05 eff:1.1% logz-ratio=-330.28+/-0.06 dlogz:46.320>0.1]
1874it [1:16:20,  2.82s/it, bound:263 nc:100 ncall:1.7e+05 eff:1.1% logz-ratio=-329.65+/-0.08 dlogz:45.650>0.1]
1898it [1:18:20,  3.58s/it, bound:266 nc: 74 ncall:1.7e+05 eff:1.1% logz-ratio=-329.01+/-0.09 dlogz:44.960>0.1]
1923it [1:19:15,  3.11s/it, bound:272 nc:184 ncall:1.7e+05 eff:1.1% logz-ratio=-328.28+/-0.10 dlogz:44.189>0.1]
1947it [1:21:02,  3.54s/it, bound:275 nc: 87 ncall:1.8e+05 eff:1.1% logz-ratio=-327.55+/-0.02 dlogz:43.404>0.1]
1971it [1:21:56,  3.13s/it, bound:280 nc:141 ncall:1.8e+05 eff:1.1% logz-ratio=-326.92+/-0.07 dlogz:42.721>0.1]
1995it [1:22:41,  2.74s/it, bound:283 nc: 90 ncall:1.8e+05 eff:1.1% logz-ratio=-326.31+/-0.09 dlogz:42.065>0.1]
2019it [1:23:44,  2.71s/it, bound:286 nc: 98 ncall:1.8e+05 eff:1.1% logz-ratio=-325.78+/-0.10 dlogz:41.481>0.1]
2041it [1:24:57,  2.88s/it, bound:289 nc: 98 ncall:1.9e+05 eff:1.1% logz-ratio=-325.32+/-0.10 dlogz:40.974>0.1]
2065it [1:26:01,  2.82s/it, bound:293 nc:117 ncall:1.9e+05 eff:1.1% logz-ratio=-324.82+/-0.10 dlogz:40.426>0.1]
2081it [1:26:01,  2.18s/it, bound:296 nc: 97 ncall:1.9e+05 eff:1.1% logz-ratio=-324.45+/-0.05 dlogz:40.034>0.1]
2088it [1:26:20,  2.18s/it, bound:297 nc: 97 ncall:1.9e+05 eff:1.1% logz-ratio=-324.29+/-0.06 dlogz:39.856>0.1]
2089it [1:26:48,  2.68s/it, bound:297 nc: 97 ncall:1.9e+05 eff:1.1% logz-ratio=-324.27+/-0.07 dlogz:39.831>0.1]
2112it [1:28:23,  3.21s/it, bound:299 nc: 69 ncall:1.9e+05 eff:1.1% logz-ratio=-323.72+/-0.09 dlogz:39.236>0.1]
2136it [1:29:12,  2.81s/it, bound:305 nc: 82 ncall:2.0e+05 eff:1.1% logz-ratio=-323.16+/-0.10 dlogz:38.630>0.1]
2159it [1:30:30,  2.99s/it, bound:308 nc:125 ncall:2.0e+05 eff:1.1% logz-ratio=-322.63+/-0.10 dlogz:38.057>0.1]
2180it [1:31:26,  2.90s/it, bound:312 nc:125 ncall:2.0e+05 eff:1.1% logz-ratio=-322.19+/-0.10 dlogz:37.569>0.1]
2191it [1:31:43,  2.65s/it, bound:314 nc: 89 ncall:2.0e+05 eff:1.1% logz-ratio=-321.98+/-0.01 dlogz:37.333>0.1]
2204it [1:32:49,  3.23s/it, bound:316 nc: 89 ncall:2.0e+05 eff:1.1% logz-ratio=-321.73+/-0.05 dlogz:37.062>0.1]
2229it [1:33:52,  2.95s/it, bound:320 nc:102 ncall:2.1e+05 eff:1.1% logz-ratio=-321.25+/-0.08 dlogz:36.531>0.1]
2253it [1:35:00,  2.91s/it, bound:323 nc: 97 ncall:2.1e+05 eff:1.1% logz-ratio=-320.82+/-0.09 dlogz:36.048>0.1]
2276it [1:36:03,  2.86s/it, bound:327 nc:110 ncall:2.1e+05 eff:1.1% logz-ratio=-320.42+/-0.09 dlogz:35.602>0.1]
2298it [1:37:02,  2.80s/it, bound:330 nc: 99 ncall:2.1e+05 eff:1.1% logz-ratio=-320.03+/-0.10 dlogz:35.175>0.1]
2318it [1:37:02,  2.00s/it, bound:333 nc: 89 ncall:2.1e+05 eff:1.1% logz-ratio=-319.66+/-0.01 dlogz:34.758>0.1]
2321it [1:37:20,  2.00s/it, bound:334 nc: 89 ncall:2.1e+05 eff:1.1% logz-ratio=-319.60+/-0.03 dlogz:34.697>0.1]
2322it [1:38:28,  3.46s/it, bound:334 nc: 89 ncall:2.1e+05 eff:1.1% logz-ratio=-319.58+/-0.03 dlogz:34.677>0.1]
2346it [1:39:19,  2.95s/it, bound:339 nc:131 ncall:2.2e+05 eff:1.1% logz-ratio=-319.16+/-0.07 dlogz:34.207>0.1]
2367it [1:40:09,  2.75s/it, bound:341 nc: 82 ncall:2.2e+05 eff:1.1% logz-ratio=-318.80+/-0.08 dlogz:33.807>0.1]
2391it [1:40:55,  2.46s/it, bound:344 nc: 79 ncall:2.2e+05 eff:1.1% logz-ratio=-318.34+/-0.09 dlogz:33.301>0.1]
2415it [1:41:34,  2.18s/it, bound:347 nc: 74 ncall:2.2e+05 eff:1.1% logz-ratio=-317.93+/-0.10 dlogz:32.834>0.1]
2439it [1:42:38,  2.34s/it, bound:349 nc: 64 ncall:2.2e+05 eff:1.1% logz-ratio=-317.49+/-0.10 dlogz:32.348>0.1]
2461it [1:42:56,  1.89s/it, bound:353 nc: 97 ncall:2.3e+05 eff:1.1% logz-ratio=-317.09+/-0.02 dlogz:31.908>0.1]
2463it [1:43:47,  2.77s/it, bound:353 nc: 97 ncall:2.3e+05 eff:1.1% logz-ratio=-317.05+/-0.03 dlogz:31.864>0.1]
2487it [1:44:31,  2.40s/it, bound:356 nc: 83 ncall:2.3e+05 eff:1.1% logz-ratio=-316.58+/-0.07 dlogz:31.349>0.1]
2511it [1:45:34,  2.49s/it, bound:358 nc: 66 ncall:2.3e+05 eff:1.1% logz-ratio=-316.12+/-0.09 dlogz:30.834>0.1]
2535it [1:46:30,  2.43s/it, bound:362 nc:103 ncall:2.3e+05 eff:1.1% logz-ratio=-315.69+/-0.10 dlogz:30.357>0.1]
2559it [1:47:54,  2.78s/it, bound:366 nc: 86 ncall:2.4e+05 eff:1.1% logz-ratio=-315.25+/-0.10 dlogz:29.874>0.1]
2582it [1:49:03,  2.85s/it, bound:370 nc:140 ncall:2.4e+05 eff:1.1% logz-ratio=-314.82+/-0.11 dlogz:29.391>0.1]
2598it [1:49:03,  2.18s/it, bound:373 nc:106 ncall:2.4e+05 eff:1.1% logz-ratio=-314.53+/-0.04 dlogz:29.070>0.1]
2606it [1:49:21,  2.18s/it, bound:374 nc:106 ncall:2.4e+05 eff:1.1% logz-ratio=-314.40+/-0.05 dlogz:28.923>0.1]
2607it [1:50:02,  2.87s/it, bound:375 nc:106 ncall:2.4e+05 eff:1.1% logz-ratio=-314.38+/-0.05 dlogz:28.906>0.1]
2631it [1:51:08,  2.83s/it, bound:378 nc: 94 ncall:2.4e+05 eff:1.1% logz-ratio=-314.03+/-0.08 dlogz:28.501>0.1]
2655it [1:52:15,  2.82s/it, bound:382 nc:106 ncall:2.5e+05 eff:1.1% logz-ratio=-313.69+/-0.09 dlogz:28.119>0.1]
2678it [1:53:04,  2.59s/it, bound:386 nc:101 ncall:2.5e+05 eff:1.1% logz-ratio=-313.35+/-0.10 dlogz:27.732>0.1]
2701it [1:53:56,  2.49s/it, bound:389 nc: 77 ncall:2.5e+05 eff:1.1% logz-ratio=-313.01+/-0.10 dlogz:28.137>0.1]
2725it [1:55:09,  2.66s/it, bound:392 nc: 86 ncall:2.5e+05 eff:1.1% logz-ratio=-312.66+/-0.01 dlogz:29.597>0.1]
2747it [1:56:11,  2.71s/it, bound:395 nc: 86 ncall:2.5e+05 eff:1.1% logz-ratio=-312.35+/-0.06 dlogz:29.243>0.1]
2772it [1:57:01,  2.48s/it, bound:399 nc: 98 ncall:2.6e+05 eff:1.1% logz-ratio=-312.01+/-0.08 dlogz:28.851>0.1]
2796it [1:58:06,  2.56s/it, bound:402 nc: 76 ncall:2.6e+05 eff:1.1% logz-ratio=-311.67+/-0.09 dlogz:28.468>0.1]
2820it [1:59:12,  2.61s/it, bound:406 nc:102 ncall:2.6e+05 eff:1.1% logz-ratio=-311.33+/-0.10 dlogz:28.082>0.1]
2843it [2:00:27,  2.80s/it, bound:409 nc:106 ncall:2.6e+05 eff:1.1% logz-ratio=-311.02+/-0.10 dlogz:27.719>0.1]
2855it [2:00:27,  2.29s/it, bound:411 nc:  1 ncall:2.6e+05 eff:1.3% logz-ratio=-293.51+/-0.28 dlogz:6.599>0.1] 
2867it [2:00:41,  2.29s/it, bound:413 nc:116 ncall:2.7e+05 eff:1.1% logz-ratio=-310.68+/-0.04 dlogz:27.338>0.1]
2868it [2:01:42,  3.05s/it, bound:414 nc:116 ncall:2.7e+05 eff:1.1% logz-ratio=-310.67+/-0.05 dlogz:27.323>0.1]
2892it [2:02:30,  2.67s/it, bound:418 nc: 75 ncall:2.7e+05 eff:1.1% logz-ratio=-310.37+/-0.07 dlogz:26.974>0.1]
2915it [2:03:21,  2.52s/it, bound:421 nc: 75 ncall:2.7e+05 eff:1.1% logz-ratio=-310.06+/-0.08 dlogz:26.621>0.1]
2938it [2:04:03,  2.30s/it, bound:424 nc: 81 ncall:2.7e+05 eff:1.1% logz-ratio=-309.79+/-0.09 dlogz:26.300>0.1]
2961it [2:04:54,  2.28s/it, bound:426 nc: 69 ncall:2.7e+05 eff:1.1% logz-ratio=-309.51+/-0.10 dlogz:25.975>0.1]
2985it [2:06:03,  2.46s/it, bound:429 nc: 81 ncall:2.8e+05 eff:1.1% logz-ratio=-309.22+/-0.10 dlogz:25.637>0.1]
2997it [2:06:22,  2.30s/it, bound:431 nc:104 ncall:2.8e+05 eff:1.1% logz-ratio=-309.07+/-0.01 dlogz:25.459>0.1]
3008it [2:07:09,  2.69s/it, bound:433 nc:104 ncall:2.8e+05 eff:1.1% logz-ratio=-308.92+/-0.04 dlogz:25.296>0.1]
3033it [2:08:22,  2.78s/it, bound:436 nc: 73 ncall:2.8e+05 eff:1.1% logz-ratio=-308.60+/-0.07 dlogz:24.920>0.1]
3058it [2:09:31,  2.77s/it, bound:440 nc:111 ncall:2.8e+05 eff:1.1% logz-ratio=-308.25+/-0.09 dlogz:24.525>0.1]
3082it [2:11:26,  3.43s/it, bound:444 nc:110 ncall:2.9e+05 eff:1.1% logz-ratio=-307.96+/-0.10 dlogz:24.179>0.1]
3106it [2:11:26,  2.33s/it, bound:450 nc:177 ncall:2.9e+05 eff:1.1% logz-ratio=-307.68+/-0.01 dlogz:23.853>0.1]
3106it [2:11:41,  2.33s/it, bound:450 nc:177 ncall:2.9e+05 eff:1.1% logz-ratio=-307.68+/-0.01 dlogz:23.853>0.1]
3107it [2:12:41,  3.69s/it, bound:451 nc:177 ncall:2.9e+05 eff:1.1% logz-ratio=-307.67+/-0.02 dlogz:23.840>0.1]
3131it [2:13:43,  3.26s/it, bound:455 nc:117 ncall:2.9e+05 eff:1.1% logz-ratio=-307.42+/-0.06 dlogz:23.545>0.1]
3154it [2:14:41,  3.00s/it, bound:458 nc:101 ncall:3.0e+05 eff:1.1% logz-ratio=-307.18+/-0.07 dlogz:23.262>0.1]
