
1it [00:00, ?it/s]
328it [11:41,  2.12s/it, bound:29 nc: 65 ncall:1.9e+04 eff:1.7% logz-ratio=-451.88+/-0.10 dlogz:150.721>0.1]
352it [12:36,  2.17s/it, bound:31 nc: 48 ncall:2.0e+04 eff:1.7% logz-ratio=-445.12+/-0.10 dlogz:143.855>0.1]
377it [13:29,  2.15s/it, bound:34 nc: 63 ncall:2.2e+04 eff:1.7% logz-ratio=-438.80+/-0.10 dlogz:137.338>0.1]
401it [14:30,  2.28s/it, bound:36 nc: 65 ncall:2.3e+04 eff:1.7% logz-ratio=-432.18+/-0.10 dlogz:130.854>0.1]
425it [15:20,  2.23s/it, bound:39 nc: 75 ncall:2.5e+04 eff:1.7% logz-ratio=-426.66+/-0.09 dlogz:125.187>0.1]
449it [16:30,  2.44s/it, bound:41 nc: 58 ncall:2.6e+04 eff:1.7% logz-ratio=-422.55+/-0.09 dlogz:120.902>0.1]
471it [16:30,  1.74s/it, bound:44 nc: 81 ncall:2.8e+04 eff:1.7% logz-ratio=-418.41+/-0.09 dlogz:116.752>0.1]
472it [16:50,  1.74s/it, bound:44 nc: 81 ncall:2.8e+04 eff:1.7% logz-ratio=-418.25+/-0.09 dlogz:116.571>0.1]
473it [17:29,  2.73s/it, bound:44 nc: 81 ncall:2.8e+04 eff:1.7% logz-ratio=-418.10+/-0.09 dlogz:116.406>0.1]
497it [18:22,  2.52s/it, bound:47 nc: 72 ncall:3.0e+04 eff:1.6% logz-ratio=-414.19+/-0.10 dlogz:112.519>0.1]
520it [19:44,  2.88s/it, bound:49 nc: 61 ncall:3.2e+04 eff:1.6% logz-ratio=-410.15+/-0.09 dlogz:108.384>0.1]
544it [20:41,  2.71s/it, bound:53 nc: 94 ncall:3.4e+04 eff:1.6% logz-ratio=-406.27+/-0.09 dlogz:104.428>0.1]
569it [21:57,  2.82s/it, bound:55 nc: 65 ncall:3.5e+04 eff:1.6% logz-ratio=-403.00+/-0.09 dlogz:101.080>0.1]
593it [23:16,  2.97s/it, bound:59 nc: 93 ncall:3.8e+04 eff:1.6% logz-ratio=-398.91+/-0.10 dlogz:97.032>0.1] 
618it [24:51,  3.24s/it, bound:62 nc: 92 ncall:4.0e+04 eff:1.5% logz-ratio=-395.36+/-0.09 dlogz:93.354>0.1]
624it [25:05,  3.15s/it, bound:63 nc:106 ncall:4.1e+04 eff:1.5% logz-ratio=-394.58+/-0.03 dlogz:92.561>0.1]
643it [26:09,  3.21s/it, bound:67 nc:106 ncall:4.3e+04 eff:1.5% logz-ratio=-392.00+/-0.09 dlogz:89.954>0.1]
668it [27:00,  2.78s/it, bound:70 nc: 75 ncall:4.4e+04 eff:1.5% logz-ratio=-389.04+/-0.09 dlogz:86.953>0.1]
692it [28:00,  2.69s/it, bound:72 nc: 60 ncall:4.6e+04 eff:1.5% logz-ratio=-386.23+/-0.09 dlogz:96.754>0.1]
714it [29:02,  2.73s/it, bound:74 nc: 73 ncall:4.8e+04 eff:1.5% logz-ratio=-383.03+/-0.10 dlogz:93.550>0.1]
737it [30:04,  2.72s/it, bound:77 nc: 73 ncall:4.9e+04 eff:1.5% logz-ratio=-380.84+/-0.09 dlogz:91.267>0.1]
762it [31:10,  2.70s/it, bound:80 nc: 72 ncall:5.1e+04 eff:1.5% logz-ratio=-378.76+/-0.09 dlogz:89.123>0.1]
785it [31:57,  2.49s/it, bound:83 nc: 80 ncall:5.3e+04 eff:1.5% logz-ratio=-376.77+/-0.09 dlogz:87.125>0.1]
804it [31:57,  1.84s/it, bound:84 nc: 54 ncall:5.4e+04 eff:1.5% logz-ratio=-374.47+/-0.03 dlogz:84.749>0.1]
806it [32:10,  1.84s/it, bound:84 nc: 54 ncall:5.4e+04 eff:1.5% logz-ratio=-374.31+/-0.04 dlogz:84.584>0.1]
807it [32:52,  2.76s/it, bound:85 nc: 54 ncall:5.4e+04 eff:1.5% logz-ratio=-374.24+/-0.05 dlogz:84.507>0.1]
831it [33:38,  2.43s/it, bound:87 nc: 66 ncall:5.6e+04 eff:1.5% logz-ratio=-372.55+/-0.09 dlogz:82.788>0.1]
856it [35:13,  2.94s/it, bound:89 nc:110 ncall:5.7e+04 eff:1.5% logz-ratio=-370.29+/-0.09 dlogz:87.495>0.1]
879it [36:33,  3.11s/it, bound:93 nc:110 ncall:6.0e+04 eff:1.5% logz-ratio=-368.71+/-0.09 dlogz:85.864>0.1]
904it [37:48,  3.07s/it, bound:96 nc: 90 ncall:6.2e+04 eff:1.5% logz-ratio=-367.44+/-0.09 dlogz:84.542>0.1]
929it [39:07,  3.10s/it, bound:100 nc: 80 ncall:6.4e+04 eff:1.5% logz-ratio=-366.05+/-0.09 dlogz:83.101>0.1]
954it [40:25,  3.11s/it, bound:103 nc: 89 ncall:6.6e+04 eff:1.4% logz-ratio=-364.79+/-0.09 dlogz:81.779>0.1]
969it [40:40,  2.66s/it, bound:105 nc: 86 ncall:6.7e+04 eff:1.4% logz-ratio=-363.89+/-0.03 dlogz:80.881>0.1]
978it [42:04,  3.70s/it, bound:107 nc: 86 ncall:6.8e+04 eff:1.4% logz-ratio=-363.32+/-0.06 dlogz:80.276>0.1]
1003it [43:18,  3.41s/it, bound:110 nc: 95 ncall:7.0e+04 eff:1.4% logz-ratio=-361.95+/-0.09 dlogz:78.842>0.1]
1027it [44:03,  2.88s/it, bound:113 nc: 85 ncall:7.2e+04 eff:1.4% logz-ratio=-360.85+/-0.09 dlogz:77.695>0.1]
1051it [45:12,  2.89s/it, bound:115 nc: 52 ncall:7.4e+04 eff:1.4% logz-ratio=-359.53+/-0.09 dlogz:76.339>0.1]
1075it [46:20,  2.87s/it, bound:118 nc: 80 ncall:7.6e+04 eff:1.4% logz-ratio=-358.31+/-0.09 dlogz:75.066>0.1]
1098it [47:57,  3.28s/it, bound:121 nc: 79 ncall:7.7e+04 eff:1.4% logz-ratio=-357.42+/-0.09 dlogz:74.110>0.1]
1123it [49:17,  3.25s/it, bound:125 nc:111 ncall:8.0e+04 eff:1.4% logz-ratio=-356.48+/-0.09 dlogz:73.124>0.1]
1132it [49:17,  2.79s/it, bound:127 nc: 95 ncall:8.1e+04 eff:1.4% logz-ratio=-356.03+/-0.05 dlogz:72.665>0.1]
1145it [49:30,  2.79s/it, bound:128 nc: 95 ncall:8.2e+04 eff:1.4% logz-ratio=-355.39+/-0.07 dlogz:72.002>0.1]
1146it [50:31,  3.39s/it, bound:129 nc: 95 ncall:8.2e+04 eff:1.4% logz-ratio=-355.35+/-0.07 dlogz:71.956>0.1]
1170it [51:57,  3.46s/it, bound:132 nc: 85 ncall:8.4e+04 eff:1.4% logz-ratio=-354.20+/-0.09 dlogz:70.766>0.1]
1194it [53:25,  3.54s/it, bound:135 nc: 97 ncall:8.7e+04 eff:1.4% logz-ratio=-352.90+/-0.09 dlogz:69.415>0.1]
1218it [56:23,  4.81s/it, bound:139 nc:101 ncall:8.9e+04 eff:1.4% logz-ratio=-351.72+/-0.10 dlogz:68.184>0.1]
1240it [56:23,  3.36s/it, bound:146 nc:  1 ncall:9.4e+04 eff:1.8% logz-ratio=-321.43+/-0.14 dlogz:35.715>0.1]
1241it [56:40,  3.36s/it, bound:147 nc:210 ncall:9.4e+04 eff:1.3% logz-ratio=-350.69+/-0.02 dlogz:67.109>0.1]
1242it [57:53,  4.94s/it, bound:147 nc:210 ncall:9.4e+04 eff:1.3% logz-ratio=-350.64+/-0.03 dlogz:67.062>0.1]
1267it [59:28,  4.47s/it, bound:150 nc: 84 ncall:9.6e+04 eff:1.3% logz-ratio=-349.04+/-0.09 dlogz:65.414>0.1]
1291it [1:17:23, 18.81s/it, bound:154 nc:108 ncall:9.9e+04 eff:1.3% logz-ratio=-347.83+/-0.10 dlogz:64.140>0.1]
1299it [1:17:38, 16.36s/it, bound:162 nc:1261 ncall:1.1e+05 eff:1.2% logz-ratio=-347.51+/-0.02 dlogz:63.804>0.1]
1314it [1:18:52, 13.17s/it, bound:177 nc:1261 ncall:1.3e+05 eff:1.0% logz-ratio=-346.98+/-0.04 dlogz:63.242>0.1]
1338it [1:20:23,  9.52s/it, bound:180 nc: 86 ncall:1.3e+05 eff:1.0% logz-ratio=-346.11+/-0.08 dlogz:62.323>0.1] 
1361it [1:21:45,  7.44s/it, bound:184 nc:107 ncall:1.3e+05 eff:1.0% logz-ratio=-345.22+/-0.09 dlogz:61.389>0.1]
1385it [1:23:11,  6.12s/it, bound:187 nc: 93 ncall:1.3e+05 eff:1.0% logz-ratio=-344.23+/-0.09 dlogz:60.358>0.1]
1394it [1:23:11,  5.18s/it, bound:188 nc: 92 ncall:1.4e+05 eff:1.0% logz-ratio=-343.89+/-0.04 dlogz:120.931>0.1]
1409it [1:23:30,  5.18s/it, bound:191 nc: 92 ncall:1.4e+05 eff:1.0% logz-ratio=-343.21+/-0.08 dlogz:120.221>0.1]
1410it [1:25:19,  5.98s/it, bound:191 nc: 92 ncall:1.4e+05 eff:1.0% logz-ratio=-343.17+/-0.08 dlogz:120.177>0.1]
1433it [1:26:30,  4.92s/it, bound:196 nc:150 ncall:1.4e+05 eff:1.0% logz-ratio=-342.21+/-0.09 dlogz:119.173>0.1]
1458it [1:27:44,  4.20s/it, bound:199 nc: 82 ncall:1.4e+05 eff:1.0% logz-ratio=-341.23+/-0.10 dlogz:118.140>0.1]
1482it [1:29:30,  4.27s/it, bound:203 nc: 86 ncall:1.4e+05 eff:1.0% logz-ratio=-340.37+/-0.10 dlogz:117.233>0.1]
1505it [1:31:01,  4.18s/it, bound:207 nc:122 ncall:1.5e+05 eff:1.0% logz-ratio=-339.61+/-0.10 dlogz:116.419>0.1]
1516it [1:31:05,  3.50s/it, bound:209 nc: 99 ncall:1.5e+05 eff:1.0% logz-ratio=-339.31+/-0.02 dlogz:116.096>0.1]
1529it [1:31:20,  3.50s/it, bound:211 nc: 99 ncall:1.5e+05 eff:1.0% logz-ratio=-338.98+/-0.05 dlogz:115.739>0.1]
1530it [1:32:42,  4.33s/it, bound:211 nc: 99 ncall:1.5e+05 eff:1.0% logz-ratio=-338.96+/-0.05 dlogz:115.711>0.1]
1554it [1:34:24,  4.30s/it, bound:215 nc:112 ncall:1.5e+05 eff:1.0% logz-ratio=-338.35+/-0.08 dlogz:115.052>0.1]
1577it [1:36:14,  4.46s/it, bound:219 nc:116 ncall:1.6e+05 eff:1.0% logz-ratio=-337.78+/-0.09 dlogz:114.446>0.1]
1598it [1:38:34,  5.15s/it, bound:223 nc:121 ncall:1.6e+05 eff:1.0% logz-ratio=-337.23+/-0.09 dlogz:113.850>0.1]
1621it [1:39:51,  4.56s/it, bound:228 nc: 88 ncall:1.6e+05 eff:1.0% logz-ratio=-336.56+/-0.09 dlogz:113.136>0.1]
1625it [1:39:51,  4.22s/it, bound:229 nc:  1 ncall:1.6e+05 eff:1.3% logz-ratio=-306.87+/-0.14 dlogz:80.082>0.1] 
1642it [1:40:10,  4.22s/it, bound:231 nc: 88 ncall:1.6e+05 eff:1.0% logz-ratio=-335.86+/-0.07 dlogz:112.395>0.1]
1643it [1:41:06,  4.21s/it, bound:232 nc: 88 ncall:1.6e+05 eff:1.0% logz-ratio=-335.82+/-0.07 dlogz:112.360>0.1]
1667it [1:42:11,  3.62s/it, bound:235 nc: 86 ncall:1.7e+05 eff:1.0% logz-ratio=-335.12+/-0.09 dlogz:111.607>0.1]
1691it [1:43:14,  3.28s/it, bound:238 nc: 74 ncall:1.7e+05 eff:1.0% logz-ratio=-334.38+/-0.09 dlogz:110.815>0.1]
1714it [1:44:11,  3.02s/it, bound:240 nc: 71 ncall:1.7e+05 eff:1.0% logz-ratio=-333.69+/-0.10 dlogz:110.084>0.1]
1738it [1:45:53,  3.43s/it, bound:243 nc: 69 ncall:1.7e+05 eff:1.0% logz-ratio=-333.01+/-0.10 dlogz:109.352>0.1]
1762it [1:48:24,  4.34s/it, bound:247 nc:116 ncall:1.7e+05 eff:1.0% logz-ratio=-332.33+/-0.10 dlogz:108.626>0.1]
1774it [1:48:41,  3.80s/it, bound:250 nc:179 ncall:1.8e+05 eff:1.0% logz-ratio=-332.01+/-0.02 dlogz:108.281>0.1]
1785it [1:50:00,  4.46s/it, bound:253 nc:179 ncall:1.8e+05 eff:1.0% logz-ratio=-331.71+/-0.05 dlogz:107.960>0.1]
1809it [1:51:40,  4.35s/it, bound:256 nc: 92 ncall:1.8e+05 eff:1.0% logz-ratio=-331.10+/-0.08 dlogz:107.301>0.1]
1833it [1:53:24,  4.33s/it, bound:260 nc:112 ncall:1.8e+05 eff:1.0% logz-ratio=-330.54+/-0.09 dlogz:106.687>0.1]
1858it [1:56:02,  5.02s/it, bound:264 nc:111 ncall:1.9e+05 eff:1.0% logz-ratio=-329.99+/-0.09 dlogz:106.087>0.1]
1879it [1:56:02,  3.56s/it, bound:270 nc:  1 ncall:1.9e+05 eff:1.3% logz-ratio=-302.39+/-0.27 dlogz:74.605>0.1] 
1882it [1:56:20,  3.56s/it, bound:270 nc:174 ncall:1.9e+05 eff:1.0% logz-ratio=-329.49+/-0.02 dlogz:105.533>0.1]
1883it [1:57:29,  4.89s/it, bound:271 nc:174 ncall:1.9e+05 eff:1.0% logz-ratio=-329.47+/-0.03 dlogz:105.511>0.1]
1906it [1:58:52,  4.41s/it, bound:274 nc:101 ncall:1.9e+05 eff:1.0% logz-ratio=-328.92+/-0.07 dlogz:104.931>0.1]
1931it [2:03:37,  6.99s/it, bound:278 nc: 93 ncall:1.9e+05 eff:1.0% logz-ratio=-328.27+/-0.09 dlogz:104.224>0.1]
1953it [2:04:47,  5.78s/it, bound:289 nc:332 ncall:2.0e+05 eff:1.0% logz-ratio=-327.75+/-0.09 dlogz:103.659>0.1]
1963it [2:05:04,  5.09s/it, bound:290 nc: 82 ncall:2.0e+05 eff:1.0% logz-ratio=-327.53+/-0.01 dlogz:103.417>0.1]
1978it [2:06:12,  4.93s/it, bound:292 nc: 82 ncall:2.0e+05 eff:1.0% logz-ratio=-327.22+/-0.05 dlogz:103.075>0.1]
2002it [2:08:07,  4.89s/it, bound:295 nc: 81 ncall:2.1e+05 eff:1.0% logz-ratio=-326.66+/-0.08 dlogz:102.468>0.1]
2027it [2:12:02,  6.52s/it, bound:300 nc:127 ncall:2.1e+05 eff:1.0% logz-ratio=-326.11+/-0.09 dlogz:101.867>0.1]
2050it [2:14:08,  6.18s/it, bound:307 nc:259 ncall:2.1e+05 eff:1.0% logz-ratio=-325.60+/-0.10 dlogz:101.310>0.1]
2061it [2:14:08,  5.07s/it, bound:310 nc:141 ncall:2.2e+05 eff:1.0% logz-ratio=-325.34+/-0.03 dlogz:101.030>0.1]
2073it [2:14:20,  5.07s/it, bound:312 nc:141 ncall:2.2e+05 eff:1.0% logz-ratio=-325.08+/-0.06 dlogz:100.745>0.1]
2074it [2:15:46,  5.65s/it, bound:312 nc:141 ncall:2.2e+05 eff:1.0% logz-ratio=-325.06+/-0.06 dlogz:100.722>0.1]
2098it [2:17:35,  5.22s/it, bound:316 nc:113 ncall:2.2e+05 eff:1.0% logz-ratio=-324.56+/-0.08 dlogz:100.173>0.1]
2120it [2:19:02,  4.80s/it, bound:320 nc:105 ncall:2.2e+05 eff:0.9% logz-ratio=-324.01+/-0.09 dlogz:99.588>0.1] 
2143it [2:20:13,  4.23s/it, bound:324 nc:105 ncall:2.3e+05 eff:0.9% logz-ratio=-323.52+/-0.10 dlogz:99.047>0.1]
2166it [2:21:50,  4.22s/it, bound:327 nc: 85 ncall:2.3e+05 eff:1.0% logz-ratio=-323.07+/-0.10 dlogz:98.545>0.1]
2178it [2:22:08,  3.70s/it, bound:329 nc:106 ncall:2.3e+05 eff:1.0% logz-ratio=-322.80+/-0.02 dlogz:98.262>0.1]
2191it [2:23:30,  4.30s/it, bound:331 nc:106 ncall:2.3e+05 eff:1.0% logz-ratio=-322.51+/-0.06 dlogz:97.939>0.1]
2214it [2:25:14,  4.38s/it, bound:335 nc: 95 ncall:2.3e+05 eff:1.0% logz-ratio=-322.04+/-0.08 dlogz:97.422>0.1]
2238it [2:27:15,  4.62s/it, bound:339 nc:120 ncall:2.4e+05 eff:1.0% logz-ratio=-321.53+/-0.09 dlogz:96.868>0.1]
2263it [2:28:36,  4.13s/it, bound:344 nc:140 ncall:2.4e+05 eff:0.9% logz-ratio=-321.05+/-0.10 dlogz:96.336>0.1]
2287it [2:30:33,  4.38s/it, bound:348 nc: 92 ncall:2.4e+05 eff:0.9% logz-ratio=-320.64+/-0.10 dlogz:95.877>0.1]
2297it [2:30:33,  3.68s/it, bound:350 nc:125 ncall:2.4e+05 eff:0.9% logz-ratio=-320.46+/-0.02 dlogz:95.676>0.1]
2309it [2:30:51,  3.68s/it, bound:352 nc:125 ncall:2.4e+05 eff:0.9% logz-ratio=-320.22+/-0.05 dlogz:95.412>0.1]
2310it [2:32:29,  4.87s/it, bound:352 nc:125 ncall:2.4e+05 eff:0.9% logz-ratio=-320.20+/-0.05 dlogz:95.390>0.1]
2333it [2:34:01,  4.55s/it, bound:357 nc:133 ncall:2.5e+05 eff:0.9% logz-ratio=-319.76+/-0.08 dlogz:94.900>0.1]
2358it [2:35:45,  4.41s/it, bound:361 nc:103 ncall:2.5e+05 eff:0.9% logz-ratio=-319.31+/-0.09 dlogz:94.400>0.1]
2381it [2:36:34,  3.68s/it, bound:366 nc:123 ncall:2.5e+05 eff:0.9% logz-ratio=-318.93+/-0.10 dlogz:93.973>0.1]
2404it [2:38:01,  3.71s/it, bound:368 nc: 57 ncall:2.5e+05 eff:0.9% logz-ratio=-318.50+/-0.10 dlogz:93.500>0.1]
2423it [2:38:01,  2.71s/it, bound:370 nc:  1 ncall:2.6e+05 eff:1.1% logz-ratio=-292.78+/-0.49 dlogz:63.451>0.1]
2423it [2:38:21,  2.71s/it, bound:370 nc:  1 ncall:2.6e+05 eff:1.1% logz-ratio=-231.97+/-0.76 dlogz:1.099>0.1] 
2424it [2:38:21,  3.04s/it, bound:371 nc: 96 ncall:2.6e+05 eff:0.9% logz-ratio=-318.15+/-0.01 dlogz:93.110>0.1]
2428it [2:40:11,  5.56s/it, bound:371 nc: 96 ncall:2.6e+05 eff:0.9% logz-ratio=-318.08+/-0.03 dlogz:93.031>0.1]
2452it [2:42:14,  5.34s/it, bound:376 nc:132 ncall:2.6e+05 eff:0.9% logz-ratio=-317.66+/-0.07 dlogz:92.563>0.1]
2475it [2:43:46,  4.83s/it, bound:381 nc:139 ncall:2.6e+05 eff:0.9% logz-ratio=-317.29+/-0.08 dlogz:92.146>0.1]
2500it [2:46:23,  5.38s/it, bound:385 nc:105 ncall:2.6e+05 eff:0.9% logz-ratio=-316.88+/-0.09 dlogz:91.685>0.1]
2523it [2:46:23,  3.60s/it, bound:391 nc:176 ncall:2.7e+05 eff:0.9% logz-ratio=-316.51+/-0.01 dlogz:91.272>0.1]
2524it [2:46:41,  3.60s/it, bound:391 nc:176 ncall:2.7e+05 eff:0.9% logz-ratio=-316.49+/-0.02 dlogz:91.254>0.1]
2525it [2:47:25,  4.68s/it, bound:391 nc:176 ncall:2.7e+05 eff:0.9% logz-ratio=-316.48+/-0.02 dlogz:91.236>0.1]
2549it [2:49:25,  4.80s/it, bound:394 nc: 75 ncall:2.7e+05 eff:0.9% logz-ratio=-316.12+/-0.06 dlogz:90.829>0.1]
2574it [2:50:55,  4.35s/it, bound:399 nc:132 ncall:2.7e+05 eff:0.9% logz-ratio=-315.75+/-0.08 dlogz:90.404>0.1]
2597it [2:52:05,  3.91s/it, bound:403 nc:100 ncall:2.8e+05 eff:0.9% logz-ratio=-315.34+/-0.09 dlogz:89.956>0.1]
2621it [2:57:56,  7.46s/it, bound:406 nc: 83 ncall:2.8e+05 eff:0.9% logz-ratio=-314.92+/-0.10 dlogz:89.490>0.1]
2631it [2:58:15,  6.54s/it, bound:411 nc:403 ncall:2.8e+05 eff:0.9% logz-ratio=-314.75+/-0.02 dlogz:89.296>0.1]
2644it [2:59:22,  6.22s/it, bound:417 nc:403 ncall:2.9e+05 eff:0.9% logz-ratio=-314.50+/-0.06 dlogz:89.022>0.1]
2668it [3:01:16,  5.66s/it, bound:420 nc: 77 ncall:2.9e+05 eff:0.9% logz-ratio=-314.03+/-0.08 dlogz:88.505>0.1]
2690it [3:04:42,  6.90s/it, bound:425 nc:125 ncall:2.9e+05 eff:0.9% logz-ratio=-313.64+/-0.09 dlogz:88.068>0.1]
2704it [3:04:42,  5.30s/it, bound:429 nc:237 ncall:3.0e+05 eff:0.9% logz-ratio=-313.41+/-0.01 dlogz:87.813>0.1]
2712it [3:05:01,  5.30s/it, bound:432 nc:237 ncall:3.0e+05 eff:0.9% logz-ratio=-313.29+/-0.04 dlogz:87.674>0.1]
2713it [3:06:36,  6.59s/it, bound:432 nc:237 ncall:3.0e+05 eff:0.9% logz-ratio=-313.28+/-0.04 dlogz:87.657>0.1]
2737it [3:07:35,  4.93s/it, bound:437 nc:135 ncall:3.0e+05 eff:0.9% logz-ratio=-312.92+/-0.07 dlogz:87.256>0.1]
2761it [3:08:32,  4.00s/it, bound:440 nc: 69 ncall:3.0e+05 eff:0.9% logz-ratio=-312.57+/-0.09 dlogz:93.403>0.1]
2784it [3:09:39,  3.63s/it, bound:442 nc: 65 ncall:3.0e+05 eff:0.9% logz-ratio=-312.24+/-0.09 dlogz:93.026>0.1]
2808it [3:11:23,  3.87s/it, bound:445 nc: 72 ncall:3.1e+05 eff:0.9% logz-ratio=-311.91+/-0.10 dlogz:92.649>0.1]
2831it [3:12:54,  3.89s/it, bound:449 nc:118 ncall:3.1e+05 eff:0.9% logz-ratio=-311.62+/-0.10 dlogz:92.308>0.1]
2834it [3:13:13,  4.04s/it, bound:449 nc: 99 ncall:3.1e+05 eff:0.9% logz-ratio=-311.58+/-0.01 dlogz:92.263>0.1]
2856it [3:15:03,  4.38s/it, bound:452 nc: 99 ncall:3.1e+05 eff:0.9% logz-ratio=-311.30+/-0.06 dlogz:91.942>0.1]
2880it [3:16:23,  4.01s/it, bound:457 nc:127 ncall:3.1e+05 eff:0.9% logz-ratio=-311.01+/-0.08 dlogz:91.603>0.1]
2904it [3:18:34,  4.50s/it, bound:461 nc: 88 ncall:3.2e+05 eff:0.9% logz-ratio=-310.74+/-0.09 dlogz:91.278>0.1]
2928it [3:20:24,  4.53s/it, bound:465 nc:147 ncall:3.2e+05 eff:0.9% logz-ratio=-310.46+/-0.09 dlogz:90.954>0.1]
2948it [3:20:24,  3.26s/it, bound:469 nc:124 ncall:3.2e+05 eff:0.9% logz-ratio=-310.25+/-0.01 dlogz:90.703>0.1]
