
1it [00:00, ?it/s]
490it [08:34,  1.42s/it, bound:36 nc:111 ncall:2.3e+04 eff:2.1% logz-ratio=-383.04+/-0.09 dlogz:106.732>0.1]
514it [08:55,  1.25s/it, bound:38 nc: 45 ncall:2.4e+04 eff:2.1% logz-ratio=-380.28+/-0.09 dlogz:103.847>0.1]
538it [09:31,  1.32s/it, bound:39 nc: 41 ncall:2.5e+04 eff:2.1% logz-ratio=-376.81+/-0.09 dlogz:100.328>0.1]
563it [10:07,  1.36s/it, bound:42 nc: 66 ncall:2.7e+04 eff:2.1% logz-ratio=-374.16+/-0.09 dlogz:97.644>0.1] 
587it [10:35,  1.30s/it, bound:44 nc: 67 ncall:2.8e+04 eff:2.1% logz-ratio=-371.45+/-0.09 dlogz:94.882>0.1]
610it [10:35,  1.08it/s, bound:46 nc:  1 ncall:3.0e+04 eff:3.7% logz-ratio=-305.81+/-0.28 dlogz:25.818>0.1]
610it [10:50,  1.08it/s, bound:46 nc:  1 ncall:3.0e+04 eff:3.7% logz-ratio=-283.61+/-0.95 dlogz:1.088>0.1] 
611it [11:22,  1.74s/it, bound:46 nc: 54 ncall:3.0e+04 eff:2.1% logz-ratio=-369.07+/-0.03 dlogz:92.452>0.1]
635it [11:59,  1.67s/it, bound:49 nc: 67 ncall:3.1e+04 eff:2.0% logz-ratio=-366.94+/-0.08 dlogz:90.257>0.1]
658it [12:31,  1.57s/it, bound:52 nc: 70 ncall:3.3e+04 eff:2.0% logz-ratio=-365.02+/-0.09 dlogz:88.303>0.1]
682it [12:59,  1.44s/it, bound:54 nc: 60 ncall:3.4e+04 eff:2.0% logz-ratio=-363.32+/-0.09 dlogz:86.523>0.1]
707it [13:51,  1.65s/it, bound:56 nc: 53 ncall:3.6e+04 eff:2.0% logz-ratio=-361.58+/-0.09 dlogz:84.743>0.1]
731it [14:19,  1.49s/it, bound:60 nc:100 ncall:3.8e+04 eff:1.9% logz-ratio=-359.72+/-0.09 dlogz:82.858>0.1]
756it [15:02,  1.57s/it, bound:62 nc: 49 ncall:3.9e+04 eff:1.9% logz-ratio=-357.67+/-0.09 dlogz:80.749>0.1]
780it [15:39,  1.56s/it, bound:65 nc: 82 ncall:4.1e+04 eff:1.9% logz-ratio=-355.82+/-0.09 dlogz:78.836>0.1]
803it [15:59,  1.35s/it, bound:67 nc: 69 ncall:4.3e+04 eff:1.9% logz-ratio=-354.10+/-0.09 dlogz:77.085>0.1]
827it [16:27,  1.30s/it, bound:69 nc: 37 ncall:4.4e+04 eff:1.9% logz-ratio=-352.14+/-0.09 dlogz:75.067>0.1]
847it [16:27,  1.05it/s, bound:71 nc: 53 ncall:4.5e+04 eff:1.9% logz-ratio=-350.56+/-0.07 dlogz:73.454>0.1]
849it [16:40,  1.05it/s, bound:71 nc: 53 ncall:4.5e+04 eff:1.9% logz-ratio=-350.40+/-0.08 dlogz:73.285>0.1]
850it [17:05,  1.59s/it, bound:71 nc: 53 ncall:4.5e+04 eff:1.9% logz-ratio=-350.33+/-0.08 dlogz:73.207>0.1]
874it [17:45,  1.62s/it, bound:73 nc: 70 ncall:4.7e+04 eff:1.9% logz-ratio=-348.84+/-0.09 dlogz:71.659>0.1]
898it [18:18,  1.53s/it, bound:76 nc: 77 ncall:4.9e+04 eff:1.8% logz-ratio=-347.04+/-0.09 dlogz:69.826>0.1]
922it [19:00,  1.60s/it, bound:79 nc: 62 ncall:5.0e+04 eff:1.8% logz-ratio=-345.39+/-0.09 dlogz:68.127>0.1]
946it [19:41,  1.64s/it, bound:82 nc: 79 ncall:5.2e+04 eff:1.8% logz-ratio=-343.79+/-0.09 dlogz:66.474>0.1]
969it [20:14,  1.57s/it, bound:85 nc: 58 ncall:5.4e+04 eff:1.8% logz-ratio=-342.29+/-0.09 dlogz:64.924>0.1]
992it [20:57,  1.67s/it, bound:87 nc: 58 ncall:5.5e+04 eff:1.8% logz-ratio=-340.81+/-0.09 dlogz:63.399>0.1]
1015it [21:29,  1.59s/it, bound:90 nc: 83 ncall:5.7e+04 eff:1.8% logz-ratio=-339.49+/-0.09 dlogz:62.016>0.1]
1040it [22:03,  1.51s/it, bound:92 nc: 56 ncall:5.8e+04 eff:1.8% logz-ratio=-338.26+/-0.09 dlogz:60.736>0.1]
1049it [22:15,  1.49s/it, bound:93 nc: 67 ncall:5.9e+04 eff:1.8% logz-ratio=-337.85+/-0.02 dlogz:60.314>0.1]
1064it [22:42,  1.57s/it, bound:95 nc: 67 ncall:6.0e+04 eff:1.8% logz-ratio=-337.07+/-0.07 dlogz:59.503>0.1]
1087it [23:10,  1.44s/it, bound:96 nc: 52 ncall:6.1e+04 eff:1.8% logz-ratio=-335.60+/-0.09 dlogz:58.017>0.1]
1111it [24:06,  1.74s/it, bound:98 nc: 54 ncall:6.2e+04 eff:1.8% logz-ratio=-334.18+/-0.09 dlogz:56.513>0.1]
1136it [24:52,  1.77s/it, bound:103 nc:102 ncall:6.5e+04 eff:1.7% logz-ratio=-333.25+/-0.09 dlogz:55.524>0.1]
1161it [25:41,  1.83s/it, bound:106 nc: 85 ncall:6.7e+04 eff:1.7% logz-ratio=-332.41+/-0.09 dlogz:54.630>0.1]
1185it [26:03,  1.56s/it, bound:109 nc: 92 ncall:6.9e+04 eff:1.7% logz-ratio=-331.59+/-0.09 dlogz:53.760>0.1]
1210it [27:03,  1.82s/it, bound:111 nc: 42 ncall:7.0e+04 eff:1.7% logz-ratio=-330.57+/-0.09 dlogz:52.692>0.1]
1233it [27:40,  1.76s/it, bound:115 nc:111 ncall:7.3e+04 eff:1.7% logz-ratio=-329.60+/-0.09 dlogz:51.682>0.1]
1257it [28:37,  1.95s/it, bound:117 nc: 72 ncall:7.5e+04 eff:1.7% logz-ratio=-328.69+/-0.06 dlogz:50.718>0.1]
1282it [29:23,  1.91s/it, bound:122 nc:101 ncall:7.7e+04 eff:1.7% logz-ratio=-327.78+/-0.08 dlogz:49.764>0.1]
1305it [30:05,  1.89s/it, bound:125 nc: 88 ncall:7.9e+04 eff:1.6% logz-ratio=-326.94+/-0.09 dlogz:48.877>0.1]
1330it [30:36,  1.68s/it, bound:128 nc: 78 ncall:8.1e+04 eff:1.6% logz-ratio=-326.10+/-0.09 dlogz:47.982>0.1]
1352it [31:10,  1.65s/it, bound:130 nc: 58 ncall:8.2e+04 eff:1.6% logz-ratio=-325.44+/-0.09 dlogz:47.271>0.1]
1375it [31:58,  1.78s/it, bound:132 nc: 61 ncall:8.4e+04 eff:1.6% logz-ratio=-324.72+/-0.09 dlogz:46.512>0.1]
1397it [32:33,  1.72s/it, bound:135 nc: 93 ncall:8.6e+04 eff:1.6% logz-ratio=-324.03+/-0.09 dlogz:45.774>0.1]
1422it [33:03,  1.56s/it, bound:138 nc: 62 ncall:8.7e+04 eff:1.6% logz-ratio=-323.26+/-0.09 dlogz:44.954>0.1]
1435it [33:16,  1.45s/it, bound:139 nc: 57 ncall:8.8e+04 eff:1.6% logz-ratio=-322.91+/-0.02 dlogz:44.580>0.1]
1446it [33:46,  1.68s/it, bound:140 nc: 57 ncall:8.9e+04 eff:1.6% logz-ratio=-322.60+/-0.05 dlogz:44.243>0.1]
1470it [34:23,  1.64s/it, bound:142 nc: 54 ncall:9.0e+04 eff:1.6% logz-ratio=-321.86+/-0.08 dlogz:43.466>0.1]
1494it [34:58,  1.57s/it, bound:145 nc: 71 ncall:9.2e+04 eff:1.6% logz-ratio=-321.15+/-0.09 dlogz:42.698>0.1]
1517it [35:20,  1.37s/it, bound:147 nc: 66 ncall:9.3e+04 eff:1.6% logz-ratio=-320.47+/-0.09 dlogz:41.975>0.1]
1540it [36:04,  1.54s/it, bound:149 nc: 43 ncall:9.4e+04 eff:1.6% logz-ratio=-319.84+/-0.09 dlogz:41.296>0.1]
1565it [36:40,  1.51s/it, bound:152 nc: 80 ncall:9.6e+04 eff:1.6% logz-ratio=-319.15+/-0.10 dlogz:40.553>0.1]
1589it [37:23,  1.60s/it, bound:154 nc: 69 ncall:9.8e+04 eff:1.6% logz-ratio=-318.53+/-0.10 dlogz:39.885>0.1]
1614it [38:11,  1.70s/it, bound:158 nc: 80 ncall:1.0e+05 eff:1.6% logz-ratio=-317.90+/-0.10 dlogz:39.215>0.1]
1637it [38:44,  1.63s/it, bound:161 nc: 92 ncall:1.0e+05 eff:1.6% logz-ratio=-317.27+/-0.10 dlogz:38.534>0.1]
1648it [38:44,  1.36s/it, bound:162 nc: 61 ncall:1.0e+05 eff:1.6% logz-ratio=-317.02+/-0.01 dlogz:38.253>0.1]
1660it [39:00,  1.36s/it, bound:163 nc: 61 ncall:1.0e+05 eff:1.6% logz-ratio=-316.75+/-0.05 dlogz:37.965>0.1]
1661it [39:12,  1.52s/it, bound:163 nc: 61 ncall:1.0e+05 eff:1.6% logz-ratio=-316.73+/-0.05 dlogz:37.939>0.1]
1685it [39:46,  1.49s/it, bound:165 nc: 57 ncall:1.0e+05 eff:1.6% logz-ratio=-316.19+/-0.07 dlogz:37.348>0.1]
1709it [40:24,  1.51s/it, bound:168 nc: 63 ncall:1.1e+05 eff:1.6% logz-ratio=-315.64+/-0.08 dlogz:36.759>0.1]
1733it [40:56,  1.45s/it, bound:170 nc: 73 ncall:1.1e+05 eff:1.6% logz-ratio=-315.10+/-0.09 dlogz:36.166>0.1]
1757it [41:36,  1.53s/it, bound:173 nc: 59 ncall:1.1e+05 eff:1.6% logz-ratio=-314.60+/-0.09 dlogz:35.617>0.1]
1781it [42:10,  1.49s/it, bound:175 nc: 73 ncall:1.1e+05 eff:1.6% logz-ratio=-314.05+/-0.10 dlogz:35.016>0.1]
1805it [42:45,  1.48s/it, bound:178 nc: 60 ncall:1.1e+05 eff:1.6% logz-ratio=-313.51+/-0.10 dlogz:34.436>0.1]
1827it [43:40,  1.77s/it, bound:180 nc: 65 ncall:1.1e+05 eff:1.6% logz-ratio=-313.01+/-0.10 dlogz:37.146>0.1]
1851it [44:13,  1.65s/it, bound:184 nc:102 ncall:1.2e+05 eff:1.6% logz-ratio=-312.42+/-0.10 dlogz:36.508>0.1]
1862it [44:27,  1.59s/it, bound:185 nc: 62 ncall:1.2e+05 eff:1.6% logz-ratio=-312.16+/-0.02 dlogz:36.227>0.1]
1873it [45:19,  2.21s/it, bound:186 nc: 62 ncall:1.2e+05 eff:1.6% logz-ratio=-311.91+/-0.05 dlogz:35.954>0.1]
1896it [46:07,  2.16s/it, bound:189 nc: 99 ncall:1.2e+05 eff:1.6% logz-ratio=-311.43+/-0.07 dlogz:35.422>0.1]
1921it [46:46,  1.94s/it, bound:193 nc: 88 ncall:1.2e+05 eff:1.6% logz-ratio=-310.97+/-0.08 dlogz:34.911>0.1]
1944it [47:13,  1.70s/it, bound:196 nc: 72 ncall:1.2e+05 eff:1.6% logz-ratio=-310.51+/-0.09 dlogz:34.418>0.1]
1968it [48:05,  1.85s/it, bound:198 nc: 52 ncall:1.3e+05 eff:1.6% logz-ratio=-309.96+/-0.10 dlogz:33.815>0.1]
1992it [48:46,  1.81s/it, bound:201 nc: 98 ncall:1.3e+05 eff:1.6% logz-ratio=-309.44+/-0.10 dlogz:33.246>0.1]
2014it [49:20,  1.73s/it, bound:204 nc: 77 ncall:1.3e+05 eff:1.6% logz-ratio=-308.98+/-0.10 dlogz:32.740>0.1]
2038it [50:11,  1.85s/it, bound:206 nc: 59 ncall:1.3e+05 eff:1.6% logz-ratio=-308.49+/-0.10 dlogz:32.200>0.1]
2060it [50:11,  1.31s/it, bound:209 nc: 93 ncall:1.3e+05 eff:1.5% logz-ratio=-308.06+/-0.04 dlogz:31.725>0.1]
2062it [50:30,  1.31s/it, bound:209 nc: 93 ncall:1.3e+05 eff:1.5% logz-ratio=-308.02+/-0.05 dlogz:31.685>0.1]
2063it [50:35,  1.67s/it, bound:210 nc: 93 ncall:1.3e+05 eff:1.5% logz-ratio=-308.01+/-0.05 dlogz:31.666>0.1]
2088it [51:04,  1.47s/it, bound:211 nc: 44 ncall:1.3e+05 eff:1.6% logz-ratio=-307.56+/-0.07 dlogz:31.169>0.1]
2111it [51:55,  1.72s/it, bound:213 nc: 55 ncall:1.4e+05 eff:1.6% logz-ratio=-307.13+/-0.09 dlogz:30.699>0.1]
2134it [52:38,  1.78s/it, bound:217 nc: 92 ncall:1.4e+05 eff:1.6% logz-ratio=-306.69+/-0.09 dlogz:30.203>0.1]
2158it [53:12,  1.66s/it, bound:220 nc: 81 ncall:1.4e+05 eff:1.5% logz-ratio=-306.22+/-0.10 dlogz:29.692>0.1]
2182it [53:45,  1.56s/it, bound:222 nc: 62 ncall:1.4e+05 eff:1.5% logz-ratio=-305.81+/-0.10 dlogz:29.228>0.1]
2205it [54:38,  1.79s/it, bound:224 nc: 61 ncall:1.4e+05 eff:1.5% logz-ratio=-305.43+/-0.10 dlogz:28.804>0.1]
2229it [55:31,  1.92s/it, bound:228 nc:100 ncall:1.4e+05 eff:1.5% logz-ratio=-305.08+/-0.10 dlogz:28.402>0.1]
2246it [55:46,  1.67s/it, bound:231 nc:100 ncall:1.5e+05 eff:1.5% logz-ratio=-304.83+/-0.01 dlogz:28.122>0.1]
2253it [56:14,  1.97s/it, bound:232 nc: 51 ncall:1.5e+05 eff:1.5% logz-ratio=-304.73+/-0.04 dlogz:28.004>0.1]
2275it [56:54,  1.91s/it, bound:234 nc: 74 ncall:1.5e+05 eff:1.5% logz-ratio=-304.39+/-0.06 dlogz:27.623>0.1]
2298it [57:30,  1.78s/it, bound:237 nc: 74 ncall:1.5e+05 eff:1.5% logz-ratio=-303.99+/-0.08 dlogz:31.856>0.1]
2322it [58:07,  1.70s/it, bound:239 nc: 68 ncall:1.5e+05 eff:1.5% logz-ratio=-303.63+/-0.09 dlogz:31.444>0.1]
2346it [58:40,  1.60s/it, bound:242 nc: 67 ncall:1.5e+05 eff:1.5% logz-ratio=-303.30+/-0.09 dlogz:31.067>0.1]
2369it [59:08,  1.48s/it, bound:244 nc: 62 ncall:1.5e+05 eff:1.5% logz-ratio=-303.00+/-0.10 dlogz:30.716>0.1]
2393it [59:43,  1.47s/it, bound:246 nc: 51 ncall:1.6e+05 eff:1.5% logz-ratio=-302.69+/-0.10 dlogz:30.360>0.1]
2417it [1:00:33,  1.67s/it, bound:249 nc: 66 ncall:1.6e+05 eff:1.5% logz-ratio=-302.39+/-0.10 dlogz:30.016>0.1]
2442it [1:01:17,  1.69s/it, bound:252 nc: 95 ncall:1.6e+05 eff:1.5% logz-ratio=-302.11+/-0.10 dlogz:29.678>0.1]
2465it [1:01:42,  1.52s/it, bound:255 nc: 80 ncall:1.6e+05 eff:1.5% logz-ratio=-301.85+/-0.03 dlogz:29.371>0.1]
2488it [1:02:08,  1.40s/it, bound:257 nc: 47 ncall:1.6e+05 eff:1.5% logz-ratio=-301.58+/-0.06 dlogz:29.057>0.1]
2512it [1:02:48,  1.48s/it, bound:259 nc: 49 ncall:1.6e+05 eff:1.5% logz-ratio=-301.31+/-0.07 dlogz:28.737>0.1]
2536it [1:03:28,  1.54s/it, bound:262 nc: 78 ncall:1.7e+05 eff:1.5% logz-ratio=-301.02+/-0.08 dlogz:28.406>0.1]
2559it [1:04:01,  1.51s/it, bound:264 nc: 74 ncall:1.7e+05 eff:1.5% logz-ratio=-300.75+/-0.09 dlogz:28.086>0.1]
2581it [1:04:42,  1.62s/it, bound:266 nc: 61 ncall:1.7e+05 eff:1.5% logz-ratio=-300.48+/-0.10 dlogz:27.769>0.1]
2605it [1:05:21,  1.62s/it, bound:269 nc: 77 ncall:1.7e+05 eff:1.5% logz-ratio=-300.16+/-0.10 dlogz:27.408>0.1]
2627it [1:06:16,  1.86s/it, bound:272 nc: 71 ncall:1.7e+05 eff:1.5% logz-ratio=-299.88+/-0.10 dlogz:27.082>0.1]
2650it [1:06:58,  1.85s/it, bound:276 nc:102 ncall:1.7e+05 eff:1.5% logz-ratio=-299.59+/-0.10 dlogz:26.750>0.1]
2662it [1:07:14,  1.76s/it, bound:277 nc: 83 ncall:1.8e+05 eff:1.5% logz-ratio=-299.43+/-0.01 dlogz:26.568>0.1]
2674it [1:07:54,  2.09s/it, bound:279 nc: 73 ncall:1.8e+05 eff:1.5% logz-ratio=-299.27+/-0.04 dlogz:26.382>0.1]
2698it [1:08:28,  1.84s/it, bound:281 nc: 73 ncall:1.8e+05 eff:1.5% logz-ratio=-298.95+/-0.07 dlogz:26.011>0.1]
2722it [1:09:02,  1.70s/it, bound:284 nc: 62 ncall:1.8e+05 eff:1.5% logz-ratio=-298.64+/-0.08 dlogz:25.650>0.1]
2747it [1:09:56,  1.86s/it, bound:286 nc: 65 ncall:1.8e+05 eff:1.5% logz-ratio=-298.30+/-0.09 dlogz:25.262>0.1]
2771it [1:10:39,  1.83s/it, bound:290 nc:103 ncall:1.8e+05 eff:1.5% logz-ratio=-297.97+/-0.10 dlogz:24.885>0.1]
2796it [1:11:30,  1.90s/it, bound:293 nc: 76 ncall:1.9e+05 eff:1.5% logz-ratio=-297.63+/-0.10 dlogz:24.499>0.1]
2820it [1:12:21,  1.96s/it, bound:297 nc: 98 ncall:1.9e+05 eff:1.5% logz-ratio=-297.33+/-0.11 dlogz:24.149>0.1]
2842it [1:12:21,  1.40s/it, bound:300 nc: 91 ncall:1.9e+05 eff:1.5% logz-ratio=-297.06+/-0.01 dlogz:23.836>0.1]
2843it [1:12:41,  1.40s/it, bound:300 nc: 91 ncall:1.9e+05 eff:1.5% logz-ratio=-297.05+/-0.02 dlogz:23.822>0.1]
2844it [1:12:57,  2.01s/it, bound:300 nc: 91 ncall:1.9e+05 eff:1.5% logz-ratio=-297.04+/-0.02 dlogz:23.808>0.1]
2869it [1:13:33,  1.78s/it, bound:303 nc: 66 ncall:1.9e+05 eff:1.5% logz-ratio=-296.75+/-0.06 dlogz:23.468>0.1]
2893it [1:14:31,  1.99s/it, bound:305 nc: 64 ncall:1.9e+05 eff:1.5% logz-ratio=-296.46+/-0.08 dlogz:23.127>0.1]
2915it [1:15:49,  2.48s/it, bound:309 nc:109 ncall:2.0e+05 eff:1.5% logz-ratio=-296.20+/-0.09 dlogz:22.823>0.1]
2938it [1:16:47,  2.50s/it, bound:314 nc:139 ncall:2.0e+05 eff:1.5% logz-ratio=-295.94+/-0.09 dlogz:22.515>0.1]
2961it [1:17:22,  2.19s/it, bound:317 nc:111 ncall:2.0e+05 eff:1.5% logz-ratio=-295.70+/-0.10 dlogz:22.228>0.1]
2984it [1:18:00,  2.03s/it, bound:320 nc: 62 ncall:2.0e+05 eff:1.5% logz-ratio=-295.46+/-0.10 dlogz:21.944>0.1]
3006it [1:18:17,  1.65s/it, bound:322 nc: 74 ncall:2.0e+05 eff:1.5% logz-ratio=-295.23+/-0.01 dlogz:21.672>0.1]
3008it [1:19:24,  2.83s/it, bound:322 nc: 74 ncall:2.1e+05 eff:1.5% logz-ratio=-295.21+/-0.02 dlogz:21.646>0.1]
3033it [1:20:03,  2.33s/it, bound:327 nc:123 ncall:2.1e+05 eff:1.5% logz-ratio=-294.96+/-0.06 dlogz:21.344>0.1]
3057it [1:20:35,  1.97s/it, bound:330 nc: 71 ncall:2.1e+05 eff:1.5% logz-ratio=-294.72+/-0.07 dlogz:21.064>0.1]
3081it [1:21:25,  2.01s/it, bound:332 nc: 57 ncall:2.1e+05 eff:1.5% logz-ratio=-294.51+/-0.08 dlogz:20.798>0.1]
3106it [1:22:11,  1.96s/it, bound:336 nc: 93 ncall:2.1e+05 eff:1.5% logz-ratio=-294.29+/-0.09 dlogz:20.535>0.1]
3129it [1:22:41,  1.76s/it, bound:339 nc: 89 ncall:2.2e+05 eff:1.5% logz-ratio=-294.11+/-0.09 dlogz:20.306>0.1]
3153it [1:23:21,  1.73s/it, bound:341 nc: 54 ncall:2.2e+05 eff:1.5% logz-ratio=-293.93+/-0.10 dlogz:20.079>0.1]
3177it [1:24:00,  1.70s/it, bound:344 nc: 73 ncall:2.2e+05 eff:1.5% logz-ratio=-293.76+/-0.10 dlogz:19.861>0.1]
3189it [1:24:00,  1.39s/it, bound:345 nc: 74 ncall:2.2e+05 eff:1.5% logz-ratio=-293.68+/-0.01 dlogz:19.749>0.1]
3200it [1:24:11,  1.39s/it, bound:346 nc: 74 ncall:2.2e+05 eff:1.5% logz-ratio=-293.59+/-0.03 dlogz:20.490>0.1]
3201it [1:24:46,  1.90s/it, bound:346 nc: 74 ncall:2.2e+05 eff:1.5% logz-ratio=-293.59+/-0.03 dlogz:20.481>0.1]
3224it [1:25:45,  2.13s/it, bound:349 nc: 84 ncall:2.2e+05 eff:1.5% logz-ratio=-293.42+/-0.06 dlogz:20.263>0.1]
3247it [1:26:19,  1.91s/it, bound:353 nc:110 ncall:2.2e+05 eff:1.4% logz-ratio=-293.24+/-0.07 dlogz:20.037>0.1]
3271it [1:27:07,  1.95s/it, bound:356 nc: 63 ncall:2.3e+05 eff:1.4% logz-ratio=-293.04+/-0.08 dlogz:19.797>0.1]
3295it [1:27:50,  1.90s/it, bound:359 nc: 90 ncall:2.3e+05 eff:1.4% logz-ratio=-292.85+/-0.09 dlogz:19.554>0.1]
3320it [1:28:21,  1.67s/it, bound:362 nc: 58 ncall:2.3e+05 eff:1.4% logz-ratio=-292.65+/-0.09 dlogz:19.306>0.1]
3343it [1:28:58,  1.65s/it, bound:364 nc: 58 ncall:2.3e+05 eff:1.4% logz-ratio=-292.47+/-0.10 dlogz:19.081>0.1]
3366it [1:29:59,  1.96s/it, bound:367 nc: 73 ncall:2.3e+05 eff:1.4% logz-ratio=-292.30+/-0.10 dlogz:18.859>0.1]
3372it [1:30:16,  2.05s/it, bound:368 nc:117 ncall:2.3e+05 eff:1.4% logz-ratio=-292.25+/-0.01 dlogz:18.801>0.1]
3390it [1:30:48,  1.96s/it, bound:371 nc:117 ncall:2.4e+05 eff:1.4% logz-ratio=-292.11+/-0.04 dlogz:18.627>0.1]
3414it [1:31:29,  1.88s/it, bound:373 nc: 59 ncall:2.4e+05 eff:1.4% logz-ratio=-291.93+/-0.06 dlogz:18.398>0.1]
3438it [1:32:09,  1.80s/it, bound:376 nc: 78 ncall:2.4e+05 eff:1.4% logz-ratio=-291.76+/-0.07 dlogz:18.180>0.1]
