
1it [00:00, ?it/s]
602it [5:18:46, 369.69s/it, bound:179 nc:19578 ncall:3.8e+05 eff:0.2% logz-ratio=-302.18+/-0.08 dlogz:112.128>0.1]
603it [5:18:58, 325.94s/it, bound:180 nc:19249 ncall:4.0e+05 eff:0.2% logz-ratio=-302.16+/-0.08 dlogz:112.081>0.1]
604it [5:33:58, 411.37s/it, bound:181 nc:19249 ncall:4.2e+05 eff:0.1% logz-ratio=-302.13+/-0.08 dlogz:125.512>0.1]
605it [5:34:11, 341.38s/it, bound:182 nc:11144 ncall:4.3e+05 eff:0.1% logz-ratio=-302.10+/-0.08 dlogz:125.463>0.1]
606it [5:50:35, 470.24s/it, bound:183 nc:11144 ncall:4.4e+05 eff:0.1% logz-ratio=-302.07+/-0.11 dlogz:125.414>0.1]
607it [5:50:47, 368.30s/it, bound:184 nc:1032 ncall:4.4e+05 eff:0.1% logz-ratio=-302.04+/-0.08 dlogz:125.365>0.1] 
622it [6:15:30, 145.57s/it, bound:199 nc:1032 ncall:4.6e+05 eff:0.1% logz-ratio=-301.52+/-0.13 dlogz:323.500>0.1]
625it [6:15:32, 117.89s/it, bound:202 nc:7088 ncall:4.8e+05 eff:0.1% logz-ratio=-301.40+/-0.10 dlogz:323.328>0.1]
626it [6:46:25, 262.55s/it, bound:203 nc:7088 ncall:4.9e+05 eff:0.1% logz-ratio=-301.36+/-0.14 dlogz:323.268>0.1]
628it [6:46:37, 213.25s/it, bound:205 nc:3843 ncall:5.0e+05 eff:0.1% logz-ratio=-301.28+/-0.10 dlogz:323.149>0.1]
637it [7:16:48, 206.59s/it, bound:214 nc:3843 ncall:5.3e+05 eff:0.1% logz-ratio=-300.94+/-0.13 dlogz:322.624>0.1]
639it [7:17:01, 176.69s/it, bound:216 nc:7366 ncall:5.5e+05 eff:0.1% logz-ratio=-300.87+/-0.09 dlogz:322.515>0.1]
643it [7:44:19, 246.29s/it, bound:220 nc:7366 ncall:5.7e+05 eff:0.1% logz-ratio=-300.73+/-0.09 dlogz:322.295>0.1]
646it [7:44:31, 187.55s/it, bound:223 nc:6821 ncall:6.0e+05 eff:0.1% logz-ratio=-300.62+/-0.10 dlogz:322.129>0.1]
649it [8:05:59, 249.77s/it, bound:226 nc:6821 ncall:6.2e+05 eff:0.1% logz-ratio=-300.48+/-0.11 dlogz:321.938>0.1]
651it [8:26:14, 320.19s/it, bound:228 nc:17416 ncall:6.5e+05 eff:0.1% logz-ratio=-300.38+/-0.11 dlogz:321.802>0.1]
652it [8:26:16, 280.98s/it, bound:229 nc:16706 ncall:6.7e+05 eff:0.1% logz-ratio=-300.33+/-0.11 dlogz:321.732>0.1]
653it [8:44:02, 398.57s/it, bound:230 nc:16706 ncall:6.8e+05 eff:0.1% logz-ratio=-300.29+/-0.11 dlogz:321.664>0.1]
654it [9:13:19, 637.88s/it, bound:231 nc:26395 ncall:7.1e+05 eff:0.1% logz-ratio=-300.24+/-0.10 dlogz:321.599>0.1]
655it [9:13:21, 510.13s/it, bound:232 nc:17131 ncall:7.3e+05 eff:0.1% logz-ratio=-300.20+/-0.11 dlogz:321.536>0.1]
657it [9:49:45, 722.38s/it, bound:234 nc:17131 ncall:7.6e+05 eff:0.1% logz-ratio=-300.11+/-0.10 dlogz:321.405>0.1]
658it [9:49:58, 575.62s/it, bound:235 nc:7363 ncall:7.7e+05 eff:0.1% logz-ratio=-300.07+/-0.10 dlogz:321.342>0.1] 
664it [10:20:24, 402.27s/it, bound:241 nc:7363 ncall:8.1e+05 eff:0.1% logz-ratio=-299.82+/-0.10 dlogz:320.976>0.1]
668it [10:20:37, 251.24s/it, bound:245 nc:3358 ncall:8.3e+05 eff:0.1% logz-ratio=-299.60+/-0.13 dlogz:320.696>0.1]
673it [10:52:31, 304.31s/it, bound:250 nc:10502 ncall:8.5e+05 eff:0.1% logz-ratio=-299.03+/-0.28 dlogz:320.260>0.1]
675it [10:52:44, 248.51s/it, bound:252 nc:10502 ncall:8.7e+05 eff:0.1% logz-ratio=-298.35+/-0.27 dlogz:319.538>0.1]
677it [11:13:11, 325.51s/it, bound:254 nc:10502 ncall:8.9e+05 eff:0.1% logz-ratio=-297.58+/-0.33 dlogz:318.864>0.1]
678it [11:40:37, 498.52s/it, bound:255 nc:30360 ncall:9.2e+05 eff:0.1% logz-ratio=-297.13+/-0.42 dlogz:318.421>0.1]
679it [11:40:39, 420.28s/it, bound:256 nc:10542 ncall:9.3e+05 eff:0.1% logz-ratio=-296.52+/-0.38 dlogz:317.946>0.1]
682it [12:13:00, 511.67s/it, bound:259 nc:10542 ncall:9.7e+05 eff:0.1% logz-ratio=-294.46+/-0.50 dlogz:315.972>0.1]
683it [12:13:12, 431.29s/it, bound:260 nc:7697 ncall:9.7e+05 eff:0.1% logz-ratio=-293.77+/-0.40 dlogz:315.198>0.1] 
687it [12:45:07, 453.97s/it, bound:264 nc:7697 ncall:1.0e+06 eff:0.1% logz-ratio=-291.00+/-0.35 dlogz:312.167>0.1]
689it [12:45:20, 339.86s/it, bound:266 nc:9060 ncall:1.0e+06 eff:0.1% logz-ratio=-290.16+/-0.33 dlogz:311.200>0.1]
690it [13:22:59, 635.58s/it, bound:267 nc:9060 ncall:1.0e+06 eff:0.1% logz-ratio=-289.55+/-0.45 dlogz:310.758>0.1]
691it [13:23:01, 521.31s/it, bound:268 nc:26612 ncall:1.1e+06 eff:0.1% logz-ratio=-289.01+/-0.36 dlogz:310.126>0.1]
692it [13:49:44, 743.04s/it, bound:269 nc:26612 ncall:1.1e+06 eff:0.1% logz-ratio=-288.62+/-0.31 dlogz:309.566>0.1]
693it [14:30:19, 1126.11s/it, bound:270 nc:38001 ncall:1.1e+06 eff:0.1% logz-ratio=-288.13+/-0.35 dlogz:309.162>0.1]
694it [15:06:08, 1376.12s/it, bound:271 nc:54348 ncall:1.2e+06 eff:0.1% logz-ratio=-287.39+/-0.41 dlogz:308.650>0.1]
695it [15:06:11, 1020.73s/it, bound:272 nc:9891 ncall:1.2e+06 eff:0.1% logz-ratio=-285.50+/-0.54 dlogz:307.887>0.1] 
699it [15:32:48, 650.00s/it, bound:276 nc:9891 ncall:1.2e+06 eff:0.1% logz-ratio=-281.90+/-0.35 dlogz:302.816>0.1] 
700it [16:03:51, 863.03s/it, bound:277 nc:36127 ncall:1.3e+06 eff:0.1% logz-ratio=-281.51+/-0.43 dlogz:302.297>0.1]
701it [16:04:03, 692.37s/it, bound:278 nc:12004 ncall:1.3e+06 eff:0.1% logz-ratio=-277.81+/-0.60 dlogz:301.896>0.1]
703it [16:32:37, 752.26s/it, bound:280 nc:12004 ncall:1.3e+06 eff:0.1% logz-ratio=-275.90+/-0.42 dlogz:297.034>0.1]
705it [16:32:40, 495.27s/it, bound:282 nc:14148 ncall:1.3e+06 eff:0.1% logz-ratio=-273.39+/-0.46 dlogz:294.665>0.1]
706it [17:11:38, 857.33s/it, bound:283 nc:14148 ncall:1.3e+06 eff:0.1% logz-ratio=-272.31+/-0.54 dlogz:293.673>0.1]
707it [17:11:40, 669.94s/it, bound:284 nc:28450 ncall:1.4e+06 eff:0.1% logz-ratio=-271.54+/-0.42 dlogz:292.571>0.1]
708it [17:37:35, 880.91s/it, bound:285 nc:28450 ncall:1.4e+06 eff:0.1% logz-ratio=-271.05+/-0.35 dlogz:291.785>0.1]
709it [18:21:10, 1321.61s/it, bound:286 nc:40543 ncall:1.4e+06 eff:0.0% logz-ratio=-270.63+/-0.33 dlogz:291.273>0.1]
710it [18:21:24, 973.18s/it, bound:287 nc:34541 ncall:1.5e+06 eff:0.0% logz-ratio=-270.25+/-0.32 dlogz:290.837>0.1] 
711it [18:55:54, 1275.71s/it, bound:288 nc:34541 ncall:1.5e+06 eff:0.0% logz-ratio=-269.74+/-0.36 dlogz:290.437>0.1]
712it [18:55:57, 915.99s/it, bound:289 nc:26083 ncall:1.5e+06 eff:0.0% logz-ratio=-269.11+/-0.39 dlogz:289.900>0.1] 
713it [19:29:01, 1223.28s/it, bound:290 nc:26083 ncall:1.6e+06 eff:0.0% logz-ratio=-268.32+/-0.43 dlogz:289.258>0.1]
714it [20:01:12, 1429.10s/it, bound:291 nc:58935 ncall:1.6e+06 eff:0.0% logz-ratio=-267.53+/-0.43 dlogz:288.447>0.1]
715it [20:01:25, 1013.07s/it, bound:292 nc:11534 ncall:1.6e+06 eff:0.0% logz-ratio=-266.84+/-0.41 dlogz:287.629>0.1]
718it [20:34:46, 820.29s/it, bound:295 nc:11534 ncall:1.7e+06 eff:0.0% logz-ratio=-265.13+/-0.48 dlogz:285.765>0.1] 
719it [20:34:49, 648.85s/it, bound:296 nc:15613 ncall:1.7e+06 eff:0.0% logz-ratio=-264.67+/-0.34 dlogz:285.152>0.1]
721it [20:56:11, 646.01s/it, bound:298 nc:15613 ncall:1.7e+06 eff:0.0% logz-ratio=-263.65+/-0.37 dlogz:284.188>0.1]
722it [21:18:03, 786.55s/it, bound:299 nc:46777 ncall:1.8e+06 eff:0.0% logz-ratio=-263.04+/-0.39 dlogz:283.618>0.1]
723it [21:48:46, 1031.43s/it, bound:300 nc:31255 ncall:1.8e+06 eff:0.0% logz-ratio=-262.16+/-0.45 dlogz:282.985>0.1]
724it [21:48:49, 775.49s/it, bound:301 nc:22036 ncall:1.8e+06 eff:0.0% logz-ratio=-260.87+/-0.50 dlogz:282.089>0.1] 
725it [22:19:42, 1057.95s/it, bound:302 nc:22036 ncall:1.8e+06 eff:0.0% logz-ratio=-259.94+/-0.45 dlogz:280.777>0.1]
726it [22:19:55, 773.19s/it, bound:303 nc:21814 ncall:1.9e+06 eff:0.0% logz-ratio=-256.54+/-0.60 dlogz:279.824>0.1] 
727it [22:52:07, 1097.95s/it, bound:304 nc:21814 ncall:1.9e+06 eff:0.0% logz-ratio=-255.26+/-0.50 dlogz:276.401>0.1]
728it [22:52:09, 784.78s/it, bound:305 nc:12267 ncall:1.9e+06 eff:0.0% logz-ratio=-254.61+/-0.40 dlogz:275.105>0.1] 
731it [23:33:40, 809.81s/it, bound:308 nc:12267 ncall:1.9e+06 eff:0.0% logz-ratio=-253.11+/-0.46 dlogz:273.524>0.1]
