
1it [00:00, ?it/s]
236it [00:05, 28.93it/s, bound:0 nc:  6 ncall:8.2e+02 eff:28.9% logz-ratio=-355.30+/-0.10 dlogz:155.340>0.1]
239it [00:05, 28.01it/s, bound:0 nc:  3 ncall:8.2e+02 eff:29.0% logz-ratio=-354.61+/-0.09 dlogz:154.632>0.1]
243it [00:05, 29.52it/s, bound:0 nc:  2 ncall:8.3e+02 eff:29.2% logz-ratio=-352.64+/-0.10 dlogz:152.893>0.1]
247it [00:05, 30.70it/s, bound:0 nc:  2 ncall:8.4e+02 eff:29.5% logz-ratio=-351.37+/-0.10 dlogz:151.441>0.1]
251it [00:05, 29.22it/s, bound:0 nc:  2 ncall:8.5e+02 eff:29.6% logz-ratio=-350.61+/-0.09 dlogz:150.551>0.1]
254it [00:06, 25.29it/s, bound:0 nc:  4 ncall:8.6e+02 eff:29.6% logz-ratio=-350.04+/-0.09 dlogz:150.051>0.1]
258it [00:06, 27.49it/s, bound:0 nc:  3 ncall:8.6e+02 eff:29.9% logz-ratio=-348.28+/-0.10 dlogz:148.698>0.1]
261it [00:06, 28.02it/s, bound:0 nc:  2 ncall:8.7e+02 eff:30.0% logz-ratio=-346.19+/-0.10 dlogz:146.598>0.1]
264it [00:06, 25.25it/s, bound:0 nc:  5 ncall:8.8e+02 eff:30.0% logz-ratio=-344.26+/-0.10 dlogz:144.622>0.1]
267it [00:06, 26.30it/s, bound:0 nc:  3 ncall:8.8e+02 eff:30.2% logz-ratio=-343.14+/-0.10 dlogz:143.219>0.1]
272it [00:06, 30.90it/s, bound:0 nc:  2 ncall:8.9e+02 eff:30.5% logz-ratio=-341.46+/-0.10 dlogz:141.572>0.1]
276it [00:06, 33.16it/s, bound:0 nc:  3 ncall:9.0e+02 eff:30.7% logz-ratio=-340.35+/-0.10 dlogz:140.290>0.1]
280it [00:06, 34.89it/s, bound:0 nc:  1 ncall:9.0e+02 eff:31.0% logz-ratio=-339.62+/-0.09 dlogz:139.550>0.1]
284it [00:07, 34.58it/s, bound:0 nc:  3 ncall:9.1e+02 eff:31.2% logz-ratio=-338.78+/-0.09 dlogz:138.697>0.1]
289it [00:07, 35.35it/s, bound:0 nc:  4 ncall:9.2e+02 eff:31.4% logz-ratio=-337.59+/-0.09 dlogz:137.485>0.1]
294it [00:07, 35.83it/s, bound:0 nc:  3 ncall:9.3e+02 eff:31.7% logz-ratio=-336.32+/-0.09 dlogz:136.288>0.1]
300it [00:07, 38.45it/s, bound:0 nc:  3 ncall:9.4e+02 eff:32.1% logz-ratio=-334.47+/-0.10 dlogz:134.449>0.1]
304it [00:07, 38.68it/s, bound:0 nc:  1 ncall:9.4e+02 eff:32.3% logz-ratio=-332.46+/-0.10 dlogz:132.743>0.1]
308it [00:07, 27.46it/s, bound:0 nc:  4 ncall:9.6e+02 eff:32.2% logz-ratio=-330.85+/-0.10 dlogz:130.841>0.1]
312it [00:07, 29.92it/s, bound:0 nc:  1 ncall:9.6e+02 eff:32.4% logz-ratio=-329.27+/-0.10 dlogz:129.202>0.1]
316it [00:07, 30.95it/s, bound:0 nc:  1 ncall:9.7e+02 eff:32.6% logz-ratio=-328.19+/-0.10 dlogz:128.084>0.1]
320it [00:08, 32.94it/s, bound:0 nc:  2 ncall:9.8e+02 eff:32.8% logz-ratio=-327.23+/-0.09 dlogz:127.067>0.1]
324it [00:08, 27.59it/s, bound:0 nc:  8 ncall:9.9e+02 eff:32.8% logz-ratio=-326.66+/-0.09 dlogz:139.175>0.1]
328it [00:08, 27.19it/s, bound:0 nc:  1 ncall:1.0e+03 eff:32.9% logz-ratio=-326.15+/-0.09 dlogz:138.660>0.1]
332it [00:08, 27.87it/s, bound:0 nc:  4 ncall:1.0e+03 eff:33.1% logz-ratio=-325.51+/-0.09 dlogz:138.084>0.1]
335it [00:08, 28.28it/s, bound:0 nc:  1 ncall:1.0e+03 eff:33.2% logz-ratio=-325.05+/-0.09 dlogz:137.557>0.1]
339it [00:08, 28.68it/s, bound:0 nc:  4 ncall:1.0e+03 eff:33.3% logz-ratio=-323.73+/-0.10 dlogz:136.445>0.1]
342it [00:08, 28.90it/s, bound:0 nc:  3 ncall:1.0e+03 eff:33.4% logz-ratio=-322.97+/-0.10 dlogz:135.533>0.1]
346it [00:09, 31.62it/s, bound:0 nc:  2 ncall:1.0e+03 eff:33.6% logz-ratio=-322.22+/-0.09 dlogz:134.767>0.1]
350it [00:09, 22.60it/s, bound:0 nc:  3 ncall:1.0e+03 eff:33.4% logz-ratio=-321.59+/-0.09 dlogz:134.097>0.1]
355it [00:09, 28.04it/s, bound:0 nc:  2 ncall:1.1e+03 eff:33.7% logz-ratio=-320.74+/-0.09 dlogz:133.257>0.1]
360it [00:09, 30.53it/s, bound:0 nc:  3 ncall:1.1e+03 eff:33.9% logz-ratio=-319.83+/-0.09 dlogz:132.315>0.1]
364it [00:09, 28.27it/s, bound:0 nc:  2 ncall:1.1e+03 eff:34.0% logz-ratio=-319.22+/-0.09 dlogz:131.678>0.1]
368it [00:09, 25.21it/s, bound:0 nc:  7 ncall:1.1e+03 eff:34.0% logz-ratio=-318.71+/-0.09 dlogz:131.136>0.1]
372it [00:10, 28.13it/s, bound:0 nc:  1 ncall:1.1e+03 eff:34.2% logz-ratio=-317.93+/-0.09 dlogz:130.545>0.1]
377it [00:10, 30.57it/s, bound:0 nc:  3 ncall:1.1e+03 eff:34.4% logz-ratio=-316.65+/-0.10 dlogz:129.206>0.1]
381it [00:10, 22.38it/s, bound:0 nc:  4 ncall:1.1e+03 eff:34.2% logz-ratio=-315.52+/-0.10 dlogz:128.057>0.1]
386it [00:10, 26.54it/s, bound:0 nc:  2 ncall:1.1e+03 eff:34.4% logz-ratio=-314.45+/-0.09 dlogz:126.932>0.1]
390it [00:10, 26.51it/s, bound:0 nc:  3 ncall:1.1e+03 eff:34.5% logz-ratio=-313.51+/-0.10 dlogz:126.078>0.1]
394it [00:10, 26.47it/s, bound:0 nc:  1 ncall:1.1e+03 eff:34.6% logz-ratio=-312.66+/-0.09 dlogz:125.105>0.1]
397it [00:10, 27.13it/s, bound:0 nc:  2 ncall:1.1e+03 eff:34.6% logz-ratio=-312.09+/-0.09 dlogz:124.530>0.1]
402it [00:11, 25.43it/s, bound:0 nc:  8 ncall:1.2e+03 eff:34.7% logz-ratio=-311.13+/-0.09 dlogz:123.587>0.1]
407it [00:11, 28.95it/s, bound:0 nc:  2 ncall:1.2e+03 eff:34.9% logz-ratio=-310.01+/-0.09 dlogz:122.431>0.1]
411it [00:11, 24.88it/s, bound:0 nc:  4 ncall:1.2e+03 eff:34.9% logz-ratio=-309.42+/-0.09 dlogz:121.762>0.1]
414it [00:11, 25.83it/s, bound:0 nc:  4 ncall:1.2e+03 eff:34.9% logz-ratio=-309.05+/-0.09 dlogz:121.392>0.1]
417it [00:11, 24.86it/s, bound:0 nc:  1 ncall:1.2e+03 eff:35.0% logz-ratio=-308.63+/-0.09 dlogz:120.971>0.1]
421it [00:11, 28.18it/s, bound:0 nc:  2 ncall:1.2e+03 eff:35.1% logz-ratio=-308.16+/-0.09 dlogz:120.467>0.1]
425it [00:12, 28.63it/s, bound:0 nc:  2 ncall:1.2e+03 eff:35.2% logz-ratio=-307.61+/-0.09 dlogz:119.986>0.1]
430it [00:12, 27.98it/s, bound:0 nc:  6 ncall:1.2e+03 eff:35.3% logz-ratio=-306.68+/-0.09 dlogz:119.058>0.1]
433it [00:12, 23.17it/s, bound:0 nc:  2 ncall:1.2e+03 eff:35.2% logz-ratio=-306.11+/-0.09 dlogz:118.461>0.1]
436it [00:12, 22.94it/s, bound:0 nc:  1 ncall:1.2e+03 eff:35.2% logz-ratio=-305.57+/-0.09 dlogz:117.951>0.1]
439it [00:12, 20.06it/s, bound:0 nc:  2 ncall:1.2e+03 eff:35.1% logz-ratio=-304.86+/-0.10 dlogz:117.274>0.1]
442it [00:12, 19.40it/s, bound:0 nc:  6 ncall:1.3e+03 eff:35.1% logz-ratio=-304.14+/-0.10 dlogz:116.540>0.1]
445it [00:13, 19.54it/s, bound:0 nc:  5 ncall:1.3e+03 eff:35.1% logz-ratio=-303.52+/-0.10 dlogz:115.852>0.1]
449it [00:13, 21.49it/s, bound:0 nc:  5 ncall:1.3e+03 eff:35.1% logz-ratio=-302.90+/-0.09 dlogz:115.183>0.1]
452it [00:13, 19.20it/s, bound:0 nc:  3 ncall:1.3e+03 eff:35.0% logz-ratio=-302.51+/-0.09 dlogz:114.772>0.1]
455it [00:13, 21.31it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.1% logz-ratio=-302.15+/-0.09 dlogz:114.399>0.1]
458it [00:13, 20.15it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.1% logz-ratio=-301.77+/-0.09 dlogz:114.020>0.1]
461it [00:13, 20.05it/s, bound:0 nc:  2 ncall:1.3e+03 eff:35.1% logz-ratio=-301.40+/-0.09 dlogz:113.645>0.1]
464it [00:13, 20.67it/s, bound:0 nc:  2 ncall:1.3e+03 eff:35.1% logz-ratio=-300.99+/-0.09 dlogz:113.264>0.1]
467it [00:14, 22.71it/s, bound:0 nc:  3 ncall:1.3e+03 eff:35.1% logz-ratio=-300.50+/-0.09 dlogz:112.760>0.1]
472it [00:14, 29.17it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.4% logz-ratio=-299.74+/-0.09 dlogz:111.991>0.1]
476it [00:14, 30.52it/s, bound:0 nc:  1 ncall:1.3e+03 eff:35.5% logz-ratio=-299.09+/-0.09 dlogz:111.332>0.1]
480it [00:14, 25.22it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.4% logz-ratio=-298.44+/-0.09 dlogz:110.677>0.1]
483it [00:14, 26.20it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.5% logz-ratio=-297.95+/-0.09 dlogz:110.179>0.1]
486it [00:14, 25.99it/s, bound:0 nc:  1 ncall:1.4e+03 eff:35.5% logz-ratio=-297.51+/-0.09 dlogz:109.747>0.1]
490it [00:14, 29.35it/s, bound:0 nc:  1 ncall:1.4e+03 eff:35.7% logz-ratio=-296.94+/-0.09 dlogz:109.130>0.1]
494it [00:14, 31.98it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.8% logz-ratio=-296.44+/-0.09 dlogz:108.609>0.1]
498it [00:15, 19.73it/s, bound:0 nc:  5 ncall:1.4e+03 eff:35.5% logz-ratio=-296.02+/-0.09 dlogz:108.163>0.1]
502it [00:15, 20.27it/s, bound:0 nc:  7 ncall:1.4e+03 eff:35.5% logz-ratio=-295.44+/-0.09 dlogz:107.665>0.1]
506it [00:15, 21.22it/s, bound:0 nc:  6 ncall:1.4e+03 eff:35.6% logz-ratio=-294.76+/-0.09 dlogz:106.937>0.1]
509it [00:15, 19.20it/s, bound:0 nc:  3 ncall:1.4e+03 eff:35.5% logz-ratio=-294.35+/-0.09 dlogz:106.515>0.1]
512it [00:16, 18.34it/s, bound:0 nc:  2 ncall:1.4e+03 eff:35.4% logz-ratio=-293.95+/-0.09 dlogz:106.098>0.1]
516it [00:16, 19.28it/s, bound:0 nc:  6 ncall:1.5e+03 eff:35.4% logz-ratio=-293.39+/-0.09 dlogz:105.540>0.1]
519it [00:16, 20.60it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.5% logz-ratio=-293.02+/-0.09 dlogz:105.134>0.1]
522it [00:16, 19.76it/s, bound:0 nc:  5 ncall:1.5e+03 eff:35.4% logz-ratio=-292.70+/-0.09 dlogz:104.807>0.1]
525it [00:16, 21.79it/s, bound:0 nc:  1 ncall:1.5e+03 eff:35.5% logz-ratio=-292.35+/-0.09 dlogz:104.457>0.1]
528it [00:16, 18.66it/s, bound:0 nc:  3 ncall:1.5e+03 eff:35.4% logz-ratio=-292.02+/-0.09 dlogz:104.117>0.1]
531it [00:16, 20.22it/s, bound:0 nc:  1 ncall:1.5e+03 eff:35.4% logz-ratio=-291.64+/-0.09 dlogz:103.759>0.1]
534it [00:17, 21.43it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.4% logz-ratio=-291.22+/-0.09 dlogz:103.333>0.1]
537it [00:17, 22.48it/s, bound:0 nc:  2 ncall:1.5e+03 eff:35.5% logz-ratio=-290.81+/-0.09 dlogz:102.904>0.1]
540it [00:17, 18.92it/s, bound:0 nc:  4 ncall:1.5e+03 eff:35.4% logz-ratio=-290.38+/-0.09 dlogz:102.486>0.1]
543it [00:17, 18.59it/s, bound:0 nc:  1 ncall:1.5e+03 eff:35.3% logz-ratio=-289.99+/-0.09 dlogz:102.065>0.1]
547it [00:17, 20.82it/s, bound:0 nc:  5 ncall:1.5e+03 eff:35.4% logz-ratio=-289.55+/-0.09 dlogz:101.601>0.1]
550it [00:17, 20.54it/s, bound:0 nc:  2 ncall:1.6e+03 eff:35.4% logz-ratio=-289.27+/-0.09 dlogz:101.309>0.1]
553it [00:18, 19.11it/s, bound:0 nc:  4 ncall:1.6e+03 eff:35.3% logz-ratio=-288.97+/-0.09 dlogz:101.008>0.1]
555it [00:18, 19.26it/s, bound:0 nc:  5 ncall:1.6e+03 eff:35.3% logz-ratio=-288.75+/-0.09 dlogz:100.788>0.1]
559it [00:18, 22.20it/s, bound:0 nc:  4 ncall:1.6e+03 eff:35.4% logz-ratio=-288.32+/-0.09 dlogz:100.351>0.1]
563it [00:18, 23.50it/s, bound:0 nc:  4 ncall:1.6e+03 eff:35.4% logz-ratio=-287.89+/-0.09 dlogz:99.912>0.1] 
567it [00:18, 27.16it/s, bound:0 nc:  3 ncall:1.6e+03 eff:35.5% logz-ratio=-287.49+/-0.09 dlogz:99.489>0.1]
570it [00:18, 25.67it/s, bound:0 nc:  1 ncall:1.6e+03 eff:35.6% logz-ratio=-287.21+/-0.09 dlogz:99.209>0.1]
573it [00:18, 23.77it/s, bound:0 nc:  2 ncall:1.6e+03 eff:35.5% logz-ratio=-286.91+/-0.09 dlogz:98.905>0.1]
576it [00:19, 20.37it/s, bound:0 nc: 10 ncall:1.6e+03 eff:35.5% logz-ratio=-286.52+/-0.09 dlogz:98.549>0.1]
579it [00:19, 20.87it/s, bound:0 nc:  3 ncall:1.6e+03 eff:35.5% logz-ratio=-286.10+/-0.09 dlogz:98.112>0.1]
582it [00:19, 14.09it/s, bound:0 nc: 11 ncall:1.7e+03 eff:35.2% logz-ratio=-285.76+/-0.09 dlogz:97.740>0.1]
586it [00:19, 17.76it/s, bound:0 nc:  2 ncall:1.7e+03 eff:35.3% logz-ratio=-285.30+/-0.09 dlogz:97.296>0.1]
589it [00:19, 19.39it/s, bound:0 nc:  1 ncall:1.7e+03 eff:35.3% logz-ratio=-284.89+/-0.09 dlogz:96.912>0.1]
592it [00:20, 13.95it/s, bound:0 nc:  4 ncall:1.7e+03 eff:35.0% logz-ratio=-284.45+/-0.09 dlogz:96.441>0.1]
595it [00:20, 16.44it/s, bound:0 nc:  3 ncall:1.7e+03 eff:35.1% logz-ratio=-284.06+/-0.09 dlogz:96.044>0.1]
598it [00:20, 17.31it/s, bound:0 nc:  3 ncall:1.7e+03 eff:35.1% logz-ratio=-283.69+/-0.09 dlogz:95.647>0.1]
601it [00:20, 17.97it/s, bound:0 nc:  2 ncall:1.7e+03 eff:35.1% logz-ratio=-283.34+/-0.09 dlogz:95.297>0.1]
604it [00:20, 18.48it/s, bound:0 nc:  1 ncall:1.7e+03 eff:35.1% logz-ratio=-282.96+/-0.09 dlogz:94.931>0.1]
607it [00:20, 15.09it/s, bound:0 nc: 10 ncall:1.7e+03 eff:34.9% logz-ratio=-282.59+/-0.09 dlogz:94.535>0.1]
609it [00:21, 14.26it/s, bound:0 nc:  9 ncall:1.8e+03 eff:34.8% logz-ratio=-282.36+/-0.09 dlogz:94.299>0.1]
613it [00:21, 18.90it/s, bound:0 nc:  1 ncall:1.8e+03 eff:34.9% logz-ratio=-281.92+/-0.09 dlogz:93.844>0.1]
616it [00:21, 13.95it/s, bound:0 nc:  1 ncall:1.8e+03 eff:34.7% logz-ratio=-281.62+/-0.09 dlogz:93.528>0.1]
618it [00:21, 14.15it/s, bound:0 nc:  4 ncall:1.8e+03 eff:34.6% logz-ratio=-281.42+/-0.09 dlogz:93.324>0.1]
620it [00:21, 14.75it/s, bound:0 nc:  6 ncall:1.8e+03 eff:34.6% logz-ratio=-281.21+/-0.09 dlogz:93.117>0.1]
623it [00:21, 17.76it/s, bound:0 nc:  4 ncall:1.8e+03 eff:34.6% logz-ratio=-280.89+/-0.09 dlogz:92.806>0.1]
626it [00:22, 16.71it/s, bound:0 nc:  3 ncall:1.8e+03 eff:34.6% logz-ratio=-280.54+/-0.09 dlogz:92.442>0.1]
630it [00:22, 19.32it/s, bound:0 nc:  4 ncall:1.8e+03 eff:34.6% logz-ratio=-280.15+/-0.09 dlogz:92.028>0.1]
633it [00:22, 18.86it/s, bound:0 nc:  8 ncall:1.8e+03 eff:34.6% logz-ratio=-279.86+/-0.09 dlogz:91.731>0.1]
636it [00:22, 19.76it/s, bound:0 nc:  5 ncall:1.8e+03 eff:34.6% logz-ratio=-279.53+/-0.09 dlogz:91.412>0.1]
639it [00:22, 20.44it/s, bound:0 nc:  2 ncall:1.8e+03 eff:34.6% logz-ratio=-279.20+/-0.09 dlogz:91.063>0.1]
642it [00:22, 21.69it/s, bound:0 nc:  1 ncall:1.9e+03 eff:34.7% logz-ratio=-278.83+/-0.09 dlogz:90.713>0.1]
645it [00:23, 21.11it/s, bound:0 nc:  2 ncall:1.9e+03 eff:34.7% logz-ratio=-278.45+/-0.09 dlogz:90.326>0.1]
648it [00:23, 21.40it/s, bound:0 nc:  3 ncall:1.9e+03 eff:34.7% logz-ratio=-278.08+/-0.09 dlogz:89.951>0.1]
651it [00:23, 13.13it/s, bound:0 nc:  5 ncall:1.9e+03 eff:34.4% logz-ratio=-277.76+/-0.09 dlogz:89.600>0.1]
653it [00:23, 13.49it/s, bound:0 nc:  3 ncall:1.9e+03 eff:34.3% logz-ratio=-277.50+/-0.09 dlogz:89.378>0.1]
655it [00:24, 10.04it/s, bound:0 nc: 20 ncall:1.9e+03 eff:34.0% logz-ratio=-277.22+/-0.09 dlogz:89.089>0.1]
658it [00:24, 12.04it/s, bound:0 nc:  4 ncall:1.9e+03 eff:34.0% logz-ratio=-276.84+/-0.09 dlogz:88.687>0.1]
660it [00:24, 11.72it/s, bound:0 nc: 10 ncall:1.9e+03 eff:34.0% logz-ratio=-276.62+/-0.09 dlogz:88.451>0.1]
662it [00:24, 13.10it/s, bound:0 nc:  2 ncall:2.0e+03 eff:33.9% logz-ratio=-276.42+/-0.09 dlogz:88.235>0.1]
664it [00:24, 12.39it/s, bound:0 nc:  4 ncall:2.0e+03 eff:33.9% logz-ratio=-276.22+/-0.09 dlogz:88.041>0.1]
666it [00:24, 12.99it/s, bound:0 nc:  6 ncall:2.0e+03 eff:33.8% logz-ratio=-276.00+/-0.09 dlogz:87.825>0.1]
670it [00:24, 18.46it/s, bound:0 nc:  3 ncall:2.0e+03 eff:33.9% logz-ratio=-275.60+/-0.09 dlogz:87.389>0.1]
673it [00:25, 18.23it/s, bound:0 nc:  3 ncall:2.0e+03 eff:33.9% logz-ratio=-275.35+/-0.09 dlogz:87.126>0.1]
677it [00:25, 15.64it/s, bound:0 nc: 13 ncall:2.0e+03 eff:33.8% logz-ratio=-275.05+/-0.09 dlogz:86.814>0.1]
679it [00:25, 12.94it/s, bound:0 nc:  2 ncall:2.0e+03 eff:33.6% logz-ratio=-274.90+/-0.09 dlogz:86.659>0.1]
681it [00:26, 10.16it/s, bound:0 nc: 10 ncall:2.0e+03 eff:33.4% logz-ratio=-274.74+/-0.09 dlogz:86.500>0.1]
683it [00:26, 10.78it/s, bound:0 nc:  8 ncall:2.0e+03 eff:33.4% logz-ratio=-274.58+/-0.09 dlogz:86.331>0.1]
687it [00:26, 15.03it/s, bound:0 nc:  3 ncall:2.1e+03 eff:33.4% logz-ratio=-274.28+/-0.09 dlogz:86.023>0.1]
689it [00:26, 11.89it/s, bound:0 nc: 16 ncall:2.1e+03 eff:33.3% logz-ratio=-274.11+/-0.09 dlogz:85.859>0.1]
691it [00:26, 11.34it/s, bound:0 nc:  8 ncall:2.1e+03 eff:33.2% logz-ratio=-273.94+/-0.09 dlogz:85.685>0.1]
694it [00:27, 12.06it/s, bound:0 nc:  9 ncall:2.1e+03 eff:33.1% logz-ratio=-273.64+/-0.09 dlogz:85.391>0.1]
696it [00:27, 10.46it/s, bound:0 nc: 12 ncall:2.1e+03 eff:33.0% logz-ratio=-273.45+/-0.09 dlogz:85.189>0.1]
698it [00:27,  9.07it/s, bound:0 nc:  2 ncall:2.1e+03 eff:32.8% logz-ratio=-273.29+/-0.09 dlogz:85.012>0.1]
700it [00:27,  9.49it/s, bound:0 nc:  1 ncall:2.1e+03 eff:32.7% logz-ratio=-273.14+/-0.09 dlogz:84.853>0.1]
703it [00:27, 11.74it/s, bound:0 nc:  5 ncall:2.2e+03 eff:32.7% logz-ratio=-272.92+/-0.09 dlogz:84.632>0.1]
706it [00:28, 13.65it/s, bound:0 nc:  4 ncall:2.2e+03 eff:32.7% logz-ratio=-272.72+/-0.09 dlogz:84.414>0.1]
708it [00:28, 11.87it/s, bound:0 nc:  7 ncall:2.2e+03 eff:32.6% logz-ratio=-272.59+/-0.09 dlogz:84.279>0.1]
711it [00:28, 14.54it/s, bound:0 nc:  5 ncall:2.2e+03 eff:32.6% logz-ratio=-272.40+/-0.09 dlogz:84.085>0.1]
