
1it [00:00, ?it/s]
59it [00:02, 19.52it/s, bound:0 nc:  2 ncall:6.3e+02 eff:9.4% logz-ratio=-370.25+/-0.10 dlogz:165.367>0.1]
62it [00:02, 18.78it/s, bound:0 nc:  1 ncall:6.3e+02 eff:9.8% logz-ratio=-368.81+/-0.10 dlogz:163.772>0.1]
66it [00:03, 22.82it/s, bound:0 nc:  1 ncall:6.4e+02 eff:10.3% logz-ratio=-367.57+/-0.10 dlogz:162.687>0.1]
69it [00:03, 24.13it/s, bound:0 nc:  3 ncall:6.4e+02 eff:10.7% logz-ratio=-365.87+/-0.10 dlogz:161.031>0.1]
72it [00:03, 19.16it/s, bound:0 nc:  3 ncall:6.6e+02 eff:11.0% logz-ratio=-364.00+/-0.10 dlogz:159.176>0.1]
75it [00:03, 18.58it/s, bound:0 nc:  1 ncall:6.6e+02 eff:11.3% logz-ratio=-361.24+/-0.10 dlogz:156.428>0.1]
78it [00:03, 17.61it/s, bound:0 nc:  6 ncall:6.7e+02 eff:11.6% logz-ratio=-359.68+/-0.10 dlogz:154.954>0.1]
81it [00:03, 18.31it/s, bound:0 nc:  4 ncall:6.8e+02 eff:11.9% logz-ratio=-357.50+/-0.10 dlogz:152.634>0.1]
83it [00:04, 16.30it/s, bound:0 nc:  3 ncall:6.9e+02 eff:12.1% logz-ratio=-356.67+/-0.10 dlogz:151.618>0.1]
88it [00:04, 22.73it/s, bound:0 nc:  1 ncall:6.9e+02 eff:12.7% logz-ratio=-352.65+/-0.10 dlogz:148.051>0.1]
91it [00:04, 18.72it/s, bound:0 nc:  5 ncall:7.0e+02 eff:12.9% logz-ratio=-350.26+/-0.11 dlogz:146.178>0.1]
94it [00:04, 19.84it/s, bound:0 nc:  2 ncall:7.1e+02 eff:13.3% logz-ratio=-348.58+/-0.10 dlogz:143.468>0.1]
97it [00:04, 20.74it/s, bound:0 nc:  2 ncall:7.2e+02 eff:13.6% logz-ratio=-347.68+/-0.09 dlogz:142.494>0.1]
100it [00:04, 20.46it/s, bound:0 nc:  5 ncall:7.2e+02 eff:13.9% logz-ratio=-346.58+/-0.10 dlogz:141.621>0.1]
103it [00:04, 22.17it/s, bound:0 nc:  3 ncall:7.3e+02 eff:14.2% logz-ratio=-345.46+/-0.09 dlogz:140.333>0.1]
106it [00:05, 19.64it/s, bound:0 nc:  6 ncall:7.4e+02 eff:14.4% logz-ratio=-344.61+/-0.09 dlogz:139.360>0.1]
109it [00:05, 17.43it/s, bound:0 nc:  1 ncall:7.5e+02 eff:14.6% logz-ratio=-343.04+/-0.10 dlogz:138.521>0.1]
112it [00:05, 19.56it/s, bound:0 nc:  2 ncall:7.5e+02 eff:14.9% logz-ratio=-341.14+/-0.10 dlogz:136.413>0.1]
115it [00:05, 18.83it/s, bound:0 nc:  1 ncall:7.6e+02 eff:15.2% logz-ratio=-338.00+/-0.11 dlogz:133.654>0.1]
118it [00:05, 13.99it/s, bound:0 nc:  2 ncall:7.8e+02 eff:15.2% logz-ratio=-335.79+/-0.10 dlogz:130.916>0.1]
121it [00:06, 15.84it/s, bound:0 nc:  3 ncall:7.8e+02 eff:15.5% logz-ratio=-334.72+/-0.10 dlogz:129.539>0.1]
125it [00:06, 17.28it/s, bound:0 nc:  6 ncall:7.9e+02 eff:15.8% logz-ratio=-333.47+/-0.09 dlogz:128.231>0.1]
127it [00:06, 15.72it/s, bound:0 nc:  5 ncall:8.0e+02 eff:15.9% logz-ratio=-332.95+/-0.09 dlogz:127.705>0.1]
129it [00:06, 15.08it/s, bound:0 nc:  5 ncall:8.0e+02 eff:16.0% logz-ratio=-332.41+/-0.09 dlogz:127.136>0.1]
131it [00:06, 14.03it/s, bound:0 nc:  3 ncall:8.1e+02 eff:16.1% logz-ratio=-331.73+/-0.09 dlogz:126.573>0.1]
135it [00:06, 18.03it/s, bound:0 nc:  2 ncall:8.2e+02 eff:16.5% logz-ratio=-329.79+/-0.10 dlogz:124.875>0.1]
137it [00:07, 16.65it/s, bound:0 nc:  5 ncall:8.3e+02 eff:16.6% logz-ratio=-328.54+/-0.10 dlogz:123.664>0.1]
140it [00:07, 15.17it/s, bound:0 nc:  8 ncall:8.4e+02 eff:16.7% logz-ratio=-327.01+/-0.10 dlogz:121.871>0.1]
143it [00:07, 17.70it/s, bound:0 nc:  1 ncall:8.4e+02 eff:17.0% logz-ratio=-326.07+/-0.10 dlogz:120.818>0.1]
146it [00:07, 12.22it/s, bound:0 nc: 17 ncall:8.6e+02 eff:17.0% logz-ratio=-325.37+/-0.09 dlogz:120.029>0.1]
148it [00:07, 12.43it/s, bound:0 nc:  6 ncall:8.7e+02 eff:17.1% logz-ratio=-324.94+/-0.09 dlogz:119.588>0.1]
151it [00:08, 11.48it/s, bound:0 nc: 11 ncall:8.8e+02 eff:17.1% logz-ratio=-324.25+/-0.09 dlogz:118.900>0.1]
153it [00:08, 10.32it/s, bound:0 nc:  6 ncall:8.9e+02 eff:17.1% logz-ratio=-323.88+/-0.09 dlogz:118.501>0.1]
156it [00:08, 12.70it/s, bound:0 nc:  2 ncall:9.0e+02 eff:17.3% logz-ratio=-323.08+/-0.09 dlogz:117.824>0.1]
158it [00:08, 13.34it/s, bound:0 nc:  3 ncall:9.1e+02 eff:17.4% logz-ratio=-322.50+/-0.09 dlogz:117.217>0.1]
161it [00:08, 14.53it/s, bound:0 nc:  4 ncall:9.1e+02 eff:17.6% logz-ratio=-321.49+/-0.09 dlogz:116.265>0.1]
163it [00:09, 12.77it/s, bound:0 nc:  2 ncall:9.2e+02 eff:17.6% logz-ratio=-320.69+/-0.10 dlogz:115.483>0.1]
165it [00:09, 11.27it/s, bound:0 nc:  5 ncall:9.4e+02 eff:17.6% logz-ratio=-320.13+/-0.09 dlogz:114.803>0.1]
167it [00:09, 11.39it/s, bound:0 nc:  7 ncall:9.4e+02 eff:17.7% logz-ratio=-319.68+/-0.09 dlogz:114.286>0.1]
169it [00:09, 11.11it/s, bound:0 nc:  6 ncall:9.5e+02 eff:17.8% logz-ratio=-318.98+/-0.09 dlogz:113.798>0.1]
171it [00:09,  9.91it/s, bound:0 nc:  5 ncall:9.6e+02 eff:17.7% logz-ratio=-318.27+/-0.09 dlogz:112.968>0.1]
175it [00:10, 14.80it/s, bound:0 nc:  2 ncall:9.7e+02 eff:18.1% logz-ratio=-317.50+/-0.09 dlogz:112.036>0.1]
179it [00:10, 16.68it/s, bound:0 nc:  6 ncall:9.8e+02 eff:18.3% logz-ratio=-316.77+/-0.09 dlogz:111.353>0.1]
181it [00:10, 16.42it/s, bound:0 nc:  3 ncall:9.8e+02 eff:18.4% logz-ratio=-316.31+/-0.09 dlogz:110.915>0.1]
183it [00:10, 11.49it/s, bound:0 nc:  3 ncall:1.0e+03 eff:18.3% logz-ratio=-315.91+/-0.09 dlogz:110.472>0.1]
185it [00:10, 11.11it/s, bound:0 nc:  5 ncall:1.0e+03 eff:18.3% logz-ratio=-315.52+/-0.09 dlogz:110.086>0.1]
189it [00:11, 15.64it/s, bound:0 nc:  1 ncall:1.0e+03 eff:18.6% logz-ratio=-314.47+/-0.09 dlogz:109.068>0.1]
193it [00:11, 18.47it/s, bound:0 nc:  3 ncall:1.0e+03 eff:18.9% logz-ratio=-313.31+/-0.09 dlogz:107.946>0.1]
197it [00:11, 22.36it/s, bound:0 nc:  1 ncall:1.0e+03 eff:19.2% logz-ratio=-312.08+/-0.09 dlogz:106.761>0.1]
200it [00:11, 22.59it/s, bound:0 nc:  2 ncall:1.0e+03 eff:19.4% logz-ratio=-311.17+/-0.09 dlogz:105.773>0.1]
203it [00:11, 18.54it/s, bound:0 nc:  3 ncall:1.0e+03 eff:19.5% logz-ratio=-310.01+/-0.10 dlogz:104.801>0.1]
206it [00:11, 16.99it/s, bound:0 nc:  1 ncall:1.1e+03 eff:19.6% logz-ratio=-309.02+/-0.10 dlogz:103.640>0.1]
208it [00:12, 16.61it/s, bound:0 nc:  5 ncall:1.1e+03 eff:19.6% logz-ratio=-308.51+/-0.09 dlogz:103.065>0.1]
210it [00:12, 16.34it/s, bound:0 nc:  4 ncall:1.1e+03 eff:19.7% logz-ratio=-308.12+/-0.09 dlogz:102.613>0.1]
212it [00:12, 16.05it/s, bound:0 nc:  3 ncall:1.1e+03 eff:19.8% logz-ratio=-307.83+/-0.09 dlogz:102.278>0.1]
215it [00:12, 17.92it/s, bound:0 nc:  2 ncall:1.1e+03 eff:20.0% logz-ratio=-307.39+/-0.09 dlogz:101.839>0.1]
217it [00:12, 17.17it/s, bound:0 nc:  3 ncall:1.1e+03 eff:20.0% logz-ratio=-307.02+/-0.09 dlogz:101.536>0.1]
219it [00:12, 14.03it/s, bound:0 nc:  6 ncall:1.1e+03 eff:20.0% logz-ratio=-306.52+/-0.09 dlogz:101.088>0.1]
222it [00:12, 15.69it/s, bound:0 nc:  4 ncall:1.1e+03 eff:20.2% logz-ratio=-305.73+/-0.09 dlogz:100.305>0.1]
224it [00:13, 15.62it/s, bound:0 nc:  2 ncall:1.1e+03 eff:20.3% logz-ratio=-304.88+/-0.10 dlogz:99.573>0.1] 
227it [00:13, 15.01it/s, bound:0 nc:  8 ncall:1.1e+03 eff:20.3% logz-ratio=-304.02+/-0.09 dlogz:98.544>0.1]
230it [00:13, 15.78it/s, bound:0 nc:  4 ncall:1.1e+03 eff:20.5% logz-ratio=-303.48+/-0.09 dlogz:97.912>0.1]
232it [00:13, 16.43it/s, bound:0 nc:  4 ncall:1.1e+03 eff:20.5% logz-ratio=-303.19+/-0.09 dlogz:97.606>0.1]
235it [00:13, 17.39it/s, bound:0 nc:  3 ncall:1.1e+03 eff:20.7% logz-ratio=-302.77+/-0.09 dlogz:97.165>0.1]
237it [00:13, 14.94it/s, bound:0 nc:  2 ncall:1.1e+03 eff:20.7% logz-ratio=-302.48+/-0.09 dlogz:96.898>0.1]
239it [00:14, 12.95it/s, bound:0 nc:  5 ncall:1.2e+03 eff:20.7% logz-ratio=-302.18+/-0.09 dlogz:96.578>0.1]
241it [00:14,  7.77it/s, bound:0 nc: 18 ncall:1.2e+03 eff:20.4% logz-ratio=-301.86+/-0.09 dlogz:96.290>0.1]
245it [00:14, 11.54it/s, bound:0 nc:  3 ncall:1.2e+03 eff:20.7% logz-ratio=-301.12+/-0.09 dlogz:95.532>0.1]
247it [00:15,  9.82it/s, bound:0 nc:  9 ncall:1.2e+03 eff:20.6% logz-ratio=-300.82+/-0.09 dlogz:95.206>0.1]
249it [00:15, 11.15it/s, bound:0 nc:  3 ncall:1.2e+03 eff:20.7% logz-ratio=-300.45+/-0.09 dlogz:94.886>0.1]
251it [00:15, 11.65it/s, bound:0 nc:  5 ncall:1.2e+03 eff:20.7% logz-ratio=-300.03+/-0.09 dlogz:94.478>0.1]
253it [00:15, 12.02it/s, bound:0 nc:  5 ncall:1.2e+03 eff:20.8% logz-ratio=-299.62+/-0.09 dlogz:94.048>0.1]
256it [00:15, 15.21it/s, bound:0 nc:  2 ncall:1.2e+03 eff:20.9% logz-ratio=-298.98+/-0.09 dlogz:93.433>0.1]
258it [00:15, 10.37it/s, bound:0 nc: 11 ncall:1.2e+03 eff:20.8% logz-ratio=-298.54+/-0.09 dlogz:92.967>0.1]
261it [00:16, 11.09it/s, bound:0 nc:  8 ncall:1.3e+03 eff:20.8% logz-ratio=-297.76+/-0.09 dlogz:92.219>0.1]
263it [00:16, 10.27it/s, bound:0 nc:  9 ncall:1.3e+03 eff:20.8% logz-ratio=-297.30+/-0.09 dlogz:91.738>0.1]
266it [00:16, 11.66it/s, bound:0 nc:  6 ncall:1.3e+03 eff:20.9% logz-ratio=-296.73+/-0.09 dlogz:91.098>0.1]
268it [00:16, 12.40it/s, bound:0 nc:  2 ncall:1.3e+03 eff:21.0% logz-ratio=-296.43+/-0.09 dlogz:90.772>0.1]
270it [00:17, 10.40it/s, bound:0 nc:  7 ncall:1.3e+03 eff:20.9% logz-ratio=-296.04+/-0.09 dlogz:90.440>0.1]
272it [00:17,  9.00it/s, bound:0 nc:  1 ncall:1.3e+03 eff:20.8% logz-ratio=-295.65+/-0.09 dlogz:90.042>0.1]
274it [00:17,  8.86it/s, bound:0 nc:  1 ncall:1.3e+03 eff:20.8% logz-ratio=-295.29+/-0.09 dlogz:90.312>0.1]
275it [00:17,  7.67it/s, bound:0 nc: 10 ncall:1.3e+03 eff:20.7% logz-ratio=-295.11+/-0.09 dlogz:90.131>0.1]
277it [00:17,  9.12it/s, bound:0 nc:  2 ncall:1.3e+03 eff:20.8% logz-ratio=-294.78+/-0.09 dlogz:89.790>0.1]
279it [00:18,  9.79it/s, bound:0 nc:  1 ncall:1.3e+03 eff:20.8% logz-ratio=-294.24+/-0.09 dlogz:89.370>0.1]
281it [00:18,  6.24it/s, bound:0 nc: 11 ncall:1.4e+03 eff:20.6% logz-ratio=-293.57+/-0.09 dlogz:88.722>0.1]
283it [00:18,  7.11it/s, bound:0 nc:  7 ncall:1.4e+03 eff:20.6% logz-ratio=-293.02+/-0.09 dlogz:88.103>0.1]
286it [00:19,  9.06it/s, bound:0 nc:  6 ncall:1.4e+03 eff:20.6% logz-ratio=-292.17+/-0.10 dlogz:87.322>0.1]
288it [00:19,  9.66it/s, bound:0 nc:  7 ncall:1.4e+03 eff:20.7% logz-ratio=-291.65+/-0.09 dlogz:86.700>0.1]
290it [00:19, 10.83it/s, bound:0 nc:  2 ncall:1.4e+03 eff:20.7% logz-ratio=-291.24+/-0.09 dlogz:86.252>0.1]
292it [00:20,  5.23it/s, bound:0 nc:  8 ncall:1.4e+03 eff:20.3% logz-ratio=-290.77+/-0.09 dlogz:86.342>0.1]
293it [00:20,  5.53it/s, bound:0 nc:  6 ncall:1.4e+03 eff:20.3% logz-ratio=-290.50+/-0.09 dlogz:86.102>0.1]
297it [00:20,  9.52it/s, bound:0 nc:  1 ncall:1.5e+03 eff:20.5% logz-ratio=-289.33+/-0.10 dlogz:84.963>0.1]
300it [00:20, 11.63it/s, bound:0 nc:  5 ncall:1.5e+03 eff:20.6% logz-ratio=-288.71+/-0.09 dlogz:84.201>0.1]
302it [00:20, 11.25it/s, bound:0 nc:  1 ncall:1.5e+03 eff:20.6% logz-ratio=-288.36+/-0.09 dlogz:83.849>0.1]
304it [00:21,  9.57it/s, bound:0 nc:  5 ncall:1.5e+03 eff:20.5% logz-ratio=-287.99+/-0.09 dlogz:83.498>0.1]
306it [00:21, 10.65it/s, bound:0 nc:  2 ncall:1.5e+03 eff:20.6% logz-ratio=-287.62+/-0.09 dlogz:83.117>0.1]
308it [00:21,  9.12it/s, bound:0 nc:  8 ncall:1.5e+03 eff:20.5% logz-ratio=-287.25+/-0.09 dlogz:82.739>0.1]
311it [00:21, 11.75it/s, bound:0 nc:  2 ncall:1.5e+03 eff:20.6% logz-ratio=-286.67+/-0.09 dlogz:82.160>0.1]
314it [00:21, 12.85it/s, bound:0 nc:  5 ncall:1.5e+03 eff:20.7% logz-ratio=-286.12+/-0.09 dlogz:81.615>0.1]
316it [00:22, 11.38it/s, bound:0 nc:  5 ncall:1.5e+03 eff:20.7% logz-ratio=-285.73+/-0.09 dlogz:81.195>0.1]
318it [00:22, 11.48it/s, bound:0 nc:  2 ncall:1.5e+03 eff:20.7% logz-ratio=-285.41+/-0.09 dlogz:80.852>0.1]
320it [00:22, 12.29it/s, bound:0 nc:  1 ncall:1.5e+03 eff:20.8% logz-ratio=-285.13+/-0.09 dlogz:80.544>0.1]
322it [00:22, 10.56it/s, bound:0 nc:  9 ncall:1.6e+03 eff:20.7% logz-ratio=-284.89+/-0.09 dlogz:80.283>0.1]
324it [00:22,  9.88it/s, bound:0 nc:  2 ncall:1.6e+03 eff:20.7% logz-ratio=-284.64+/-0.09 dlogz:80.045>0.1]
326it [00:23, 11.07it/s, bound:0 nc:  5 ncall:1.6e+03 eff:20.8% logz-ratio=-284.35+/-0.09 dlogz:79.772>0.1]
328it [00:23, 12.11it/s, bound:0 nc:  2 ncall:1.6e+03 eff:20.8% logz-ratio=-284.05+/-0.09 dlogz:79.460>0.1]
330it [00:23,  9.78it/s, bound:0 nc: 12 ncall:1.6e+03 eff:20.8% logz-ratio=-283.78+/-0.09 dlogz:79.187>0.1]
332it [00:23,  9.67it/s, bound:0 nc:  9 ncall:1.6e+03 eff:20.8% logz-ratio=-283.49+/-0.09 dlogz:78.893>0.1]
334it [00:23,  8.26it/s, bound:0 nc: 11 ncall:1.6e+03 eff:20.7% logz-ratio=-283.18+/-0.09 dlogz:78.596>0.1]
336it [00:24,  9.31it/s, bound:0 nc:  3 ncall:1.6e+03 eff:20.7% logz-ratio=-282.84+/-0.09 dlogz:78.248>0.1]
340it [00:24, 13.71it/s, bound:0 nc:  2 ncall:1.6e+03 eff:20.9% logz-ratio=-282.35+/-0.09 dlogz:77.708>0.1]
342it [00:24, 11.86it/s, bound:0 nc:  3 ncall:1.6e+03 eff:20.9% logz-ratio=-282.09+/-0.09 dlogz:77.469>0.1]
345it [00:24, 14.76it/s, bound:0 nc:  2 ncall:1.6e+03 eff:21.0% logz-ratio=-281.59+/-0.09 dlogz:76.992>0.1]
348it [00:24, 17.50it/s, bound:0 nc:  1 ncall:1.6e+03 eff:21.1% logz-ratio=-281.13+/-0.09 dlogz:76.512>0.1]
351it [00:25, 11.47it/s, bound:0 nc: 19 ncall:1.7e+03 eff:21.0% logz-ratio=-280.69+/-0.09 dlogz:76.043>0.1]
353it [00:25, 10.32it/s, bound:0 nc:  2 ncall:1.7e+03 eff:21.0% logz-ratio=-280.42+/-0.09 dlogz:75.767>0.1]
355it [00:25, 11.63it/s, bound:0 nc:  3 ncall:1.7e+03 eff:21.0% logz-ratio=-280.18+/-0.09 dlogz:75.518>0.1]
357it [00:25, 11.66it/s, bound:0 nc:  1 ncall:1.7e+03 eff:21.1% logz-ratio=-279.92+/-0.09 dlogz:75.251>0.1]
359it [00:25, 10.54it/s, bound:0 nc:  5 ncall:1.7e+03 eff:21.0% logz-ratio=-279.68+/-0.09 dlogz:74.999>0.1]
362it [00:26, 11.23it/s, bound:0 nc:  7 ncall:1.7e+03 eff:21.1% logz-ratio=-279.29+/-0.09 dlogz:74.608>0.1]
365it [00:26, 11.38it/s, bound:0 nc:  8 ncall:1.7e+03 eff:21.1% logz-ratio=-278.95+/-0.09 dlogz:74.250>0.1]
367it [00:26, 11.79it/s, bound:0 nc:  4 ncall:1.7e+03 eff:21.1% logz-ratio=-278.74+/-0.09 dlogz:74.029>0.1]
369it [00:26, 11.71it/s, bound:0 nc:  2 ncall:1.7e+03 eff:21.2% logz-ratio=-278.50+/-0.09 dlogz:73.811>0.1]
371it [00:26, 11.71it/s, bound:0 nc:  5 ncall:1.8e+03 eff:21.2% logz-ratio=-278.23+/-0.09 dlogz:73.546>0.1]
373it [00:27,  9.95it/s, bound:0 nc:  9 ncall:1.8e+03 eff:21.1% logz-ratio=-277.99+/-0.09 dlogz:73.280>0.1]
375it [00:27, 11.11it/s, bound:0 nc:  1 ncall:1.8e+03 eff:21.2% logz-ratio=-277.75+/-0.09 dlogz:73.043>0.1]
377it [00:27, 12.55it/s, bound:0 nc:  3 ncall:1.8e+03 eff:21.2% logz-ratio=-277.53+/-0.09 dlogz:72.802>0.1]
379it [00:27,  8.64it/s, bound:0 nc: 18 ncall:1.8e+03 eff:21.1% logz-ratio=-277.34+/-0.09 dlogz:72.597>0.1]
381it [00:28,  7.75it/s, bound:0 nc: 14 ncall:1.8e+03 eff:21.0% logz-ratio=-277.14+/-0.09 dlogz:72.407>0.1]
383it [00:28,  8.63it/s, bound:0 nc:  5 ncall:1.8e+03 eff:21.1% logz-ratio=-276.93+/-0.09 dlogz:72.191>0.1]
385it [00:29,  5.18it/s, bound:0 nc: 11 ncall:1.9e+03 eff:20.8% logz-ratio=-276.70+/-0.09 dlogz:71.972>0.1]
386it [00:29,  5.50it/s, bound:0 nc:  6 ncall:1.9e+03 eff:20.8% logz-ratio=-276.58+/-0.09 dlogz:71.852>0.1]
387it [00:29,  5.29it/s, bound:0 nc: 10 ncall:1.9e+03 eff:20.7% logz-ratio=-276.46+/-0.09 dlogz:71.726>0.1]
388it [00:29,  5.14it/s, bound:0 nc: 10 ncall:1.9e+03 eff:20.6% logz-ratio=-276.34+/-0.09 dlogz:71.603>0.1]
390it [00:29,  5.92it/s, bound:0 nc:  8 ncall:1.9e+03 eff:20.6% logz-ratio=-276.13+/-0.09 dlogz:71.371>0.1]
392it [00:30,  7.60it/s, bound:0 nc:  4 ncall:1.9e+03 eff:20.7% logz-ratio=-275.94+/-0.09 dlogz:71.171>0.1]
393it [00:30,  6.00it/s, bound:0 nc: 14 ncall:1.9e+03 eff:20.6% logz-ratio=-275.85+/-0.09 dlogz:71.075>0.1]
395it [00:30,  6.90it/s, bound:0 nc:  6 ncall:1.9e+03 eff:20.6% logz-ratio=-275.67+/-0.09 dlogz:70.894>0.1]
397it [00:30,  8.73it/s, bound:0 nc:  3 ncall:1.9e+03 eff:20.6% logz-ratio=-275.47+/-0.09 dlogz:70.701>0.1]
399it [00:30, 10.17it/s, bound:0 nc:  5 ncall:1.9e+03 eff:20.7% logz-ratio=-275.29+/-0.09 dlogz:70.499>0.1]
401it [00:31,  9.85it/s, bound:0 nc:  3 ncall:1.9e+03 eff:20.6% logz-ratio=-275.07+/-0.09 dlogz:70.302>0.1]
403it [00:31, 11.14it/s, bound:0 nc:  3 ncall:1.9e+03 eff:20.7% logz-ratio=-274.86+/-0.09 dlogz:70.079>0.1]
405it [00:31,  7.06it/s, bound:0 nc:  8 ncall:2.0e+03 eff:20.5% logz-ratio=-274.67+/-0.09 dlogz:69.873>0.1]
407it [00:31,  8.47it/s, bound:0 nc:  5 ncall:2.0e+03 eff:20.6% logz-ratio=-274.48+/-0.09 dlogz:69.678>0.1]
409it [00:31,  9.53it/s, bound:0 nc:  3 ncall:2.0e+03 eff:20.6% logz-ratio=-274.29+/-0.09 dlogz:69.485>0.1]
411it [00:32,  5.98it/s, bound:0 nc:  3 ncall:2.0e+03 eff:20.4% logz-ratio=-274.11+/-0.09 dlogz:69.297>0.1]
412it [00:32,  6.22it/s, bound:0 nc:  6 ncall:2.0e+03 eff:20.4% logz-ratio=-274.03+/-0.09 dlogz:69.209>0.1]
414it [00:32,  7.79it/s, bound:0 nc:  5 ncall:2.0e+03 eff:20.4% logz-ratio=-273.86+/-0.09 dlogz:69.037>0.1]
416it [00:32,  9.28it/s, bound:0 nc:  3 ncall:2.0e+03 eff:20.5% logz-ratio=-273.70+/-0.09 dlogz:68.871>0.1]
418it [00:33,  7.59it/s, bound:0 nc: 11 ncall:2.0e+03 eff:20.4% logz-ratio=-273.55+/-0.09 dlogz:68.713>0.1]
421it [00:33, 10.14it/s, bound:0 nc:  3 ncall:2.1e+03 eff:20.5% logz-ratio=-273.31+/-0.08 dlogz:68.471>0.1]
423it [00:33,  9.60it/s, bound:0 nc:  1 ncall:2.1e+03 eff:20.5% logz-ratio=-273.16+/-0.08 dlogz:68.306>0.1]
425it [00:33, 10.77it/s, bound:0 nc:  2 ncall:2.1e+03 eff:20.5% logz-ratio=-273.01+/-0.08 dlogz:68.154>0.1]
427it [00:34,  7.44it/s, bound:0 nc:  1 ncall:2.1e+03 eff:20.4% logz-ratio=-272.88+/-0.08 dlogz:68.013>0.1]
430it [00:34, 10.32it/s, bound:0 nc:  1 ncall:2.1e+03 eff:20.5% logz-ratio=-272.63+/-0.08 dlogz:67.782>0.1]
432it [00:34, 10.97it/s, bound:0 nc:  6 ncall:2.1e+03 eff:20.5% logz-ratio=-272.47+/-0.08 dlogz:67.602>0.1]
434it [00:34, 11.13it/s, bound:0 nc:  2 ncall:2.1e+03 eff:20.5% logz-ratio=-272.32+/-0.08 dlogz:67.445>0.1]
436it [00:35,  8.39it/s, bound:0 nc:  8 ncall:2.1e+03 eff:20.4% logz-ratio=-272.18+/-0.08 dlogz:67.296>0.1]
438it [00:35,  9.10it/s, bound:0 nc:  7 ncall:2.1e+03 eff:20.5% logz-ratio=-272.05+/-0.08 dlogz:67.157>0.1]
440it [00:35, 10.66it/s, bound:0 nc:  3 ncall:2.1e+03 eff:20.5% logz-ratio=-271.92+/-0.08 dlogz:67.026>0.1]
442it [00:35, 11.27it/s, bound:0 nc:  4 ncall:2.2e+03 eff:20.5% logz-ratio=-271.78+/-0.08 dlogz:66.887>0.1]
444it [00:35, 12.26it/s, bound:0 nc:  4 ncall:2.2e+03 eff:20.6% logz-ratio=-271.65+/-0.08 dlogz:66.752>0.1]
446it [00:36,  9.81it/s, bound:0 nc:  8 ncall:2.2e+03 eff:20.5% logz-ratio=-271.50+/-0.08 dlogz:66.610>0.1]
448it [00:36,  5.53it/s, bound:0 nc: 31 ncall:2.2e+03 eff:20.3% logz-ratio=-271.28+/-0.08 dlogz:66.422>0.1]
451it [00:36,  8.04it/s, bound:0 nc:  1 ncall:2.2e+03 eff:20.4% logz-ratio=-270.91+/-0.09 dlogz:66.061>0.1]
453it [00:36,  9.25it/s, bound:0 nc:  5 ncall:2.2e+03 eff:20.4% logz-ratio=-270.67+/-0.09 dlogz:65.807>0.1]
