
1it [00:00, ?it/s]
16it [00:12,  1.09it/s, bound:0 nc: 21 ncall:7.8e+02 eff:2.1% logz-ratio=-1670.10+/-0.12 dlogz:1026.870>0.1]
17it [00:15,  1.33s/it, bound:0 nc: 51 ncall:8.3e+02 eff:2.0% logz-ratio=-1669.01+/-0.11 dlogz:1022.808>0.1]
18it [00:15,  1.18s/it, bound:0 nc: 18 ncall:8.5e+02 eff:2.1% logz-ratio=-1661.54+/-0.12 dlogz:1021.718>0.1]
19it [00:17,  1.19s/it, bound:0 nc: 27 ncall:8.8e+02 eff:2.2% logz-ratio=-1626.96+/-0.12 dlogz:1014.240>0.1]
21it [00:19,  1.16s/it, bound:0 nc: 48 ncall:9.2e+02 eff:2.3% logz-ratio=-1580.47+/-0.12 dlogz:962.341>0.1] 
23it [00:20,  1.01it/s, bound:0 nc: 31 ncall:9.6e+02 eff:2.4% logz-ratio=-1553.56+/-0.12 dlogz:925.724>0.1]
24it [01:24, 14.79s/it, bound:1 nc: 98 ncall:1.1e+03 eff:2.3% logz-ratio=-1551.78+/-0.11 dlogz:906.256>0.1]
38it [01:24,  2.74s/it, bound:2 nc:  1 ncall:2.3e+03 eff:28.7% logz-ratio=-708.50+/-0.17 dlogz:57.715>0.1] 
43it [01:34,  2.50s/it, bound:2 nc: 55 ncall:2.1e+03 eff:2.0% logz-ratio=-1392.63+/-0.12 dlogz:748.790>0.1]
45it [01:50,  2.50s/it, bound:3 nc: 55 ncall:2.2e+03 eff:2.0% logz-ratio=-1386.72+/-0.11 dlogz:740.865>0.1]
46it [02:47,  6.88s/it, bound:3 nc: 55 ncall:2.3e+03 eff:2.0% logz-ratio=-1384.77+/-0.11 dlogz:739.366>0.1]
60it [02:47,  2.94s/it, bound:4 nc:  1 ncall:3.7e+03 eff:17.1% logz-ratio=-710.09+/-0.25 dlogz:59.328>0.1] 
68it [03:00,  2.94s/it, bound:5 nc: 65 ncall:3.7e+03 eff:1.8% logz-ratio=-1310.65+/-0.10 dlogz:664.030>0.1]
69it [04:12,  5.19s/it, bound:5 nc: 65 ncall:3.8e+03 eff:1.8% logz-ratio=-1309.90+/-0.10 dlogz:663.250>0.1]
82it [04:12,  3.03s/it, bound:7 nc: 76 ncall:4.7e+03 eff:1.7% logz-ratio=-1252.09+/-0.12 dlogz:608.982>0.1]
92it [04:30,  3.03s/it, bound:8 nc: 76 ncall:5.5e+03 eff:1.7% logz-ratio=-1231.02+/-0.10 dlogz:584.337>0.1]
93it [05:19,  4.05s/it, bound:8 nc: 76 ncall:5.6e+03 eff:1.7% logz-ratio=-1229.19+/-0.11 dlogz:583.574>0.1]
105it [05:19,  2.67s/it, bound:9 nc: 60 ncall:6.3e+03 eff:1.7% logz-ratio=-1191.62+/-0.11 dlogz:545.422>0.1]
116it [05:30,  2.67s/it, bound:10 nc: 60 ncall:7.0e+03 eff:1.7% logz-ratio=-1181.98+/-0.11 dlogz:536.576>0.1]
117it [06:23,  3.55s/it, bound:10 nc: 60 ncall:7.0e+03 eff:1.7% logz-ratio=-1179.04+/-0.12 dlogz:534.483>0.1]
131it [06:23,  2.30s/it, bound:11 nc: 58 ncall:7.8e+03 eff:1.7% logz-ratio=-1147.76+/-0.11 dlogz:501.370>0.1]
140it [06:40,  2.30s/it, bound:12 nc: 58 ncall:8.4e+03 eff:1.7% logz-ratio=-1141.32+/-0.10 dlogz:494.539>0.1]
141it [07:18,  3.16s/it, bound:12 nc: 58 ncall:8.4e+03 eff:1.7% logz-ratio=-1140.80+/-0.10 dlogz:493.781>0.1]
155it [07:19,  2.06s/it, bound:13 nc: 49 ncall:9.1e+03 eff:1.7% logz-ratio=-1123.49+/-0.11 dlogz:476.748>0.1]
164it [07:30,  2.06s/it, bound:14 nc: 49 ncall:9.5e+03 eff:1.7% logz-ratio=-1110.10+/-0.11 dlogz:464.385>0.1]
165it [07:59,  2.58s/it, bound:14 nc: 49 ncall:9.6e+03 eff:1.7% logz-ratio=-1109.14+/-0.11 dlogz:462.514>0.1]
179it [07:59,  1.70s/it, bound:15 nc: 34 ncall:1.0e+04 eff:1.8% logz-ratio=-1091.80+/-0.10 dlogz:444.819>0.1]
189it [08:10,  1.70s/it, bound:16 nc: 34 ncall:1.0e+04 eff:1.8% logz-ratio=-1082.50+/-0.10 dlogz:435.388>0.1]
190it [08:41,  2.30s/it, bound:16 nc: 34 ncall:1.0e+04 eff:1.8% logz-ratio=-1080.98+/-0.11 dlogz:434.862>0.1]
213it [08:42,  1.26s/it, bound:17 nc:  1 ncall:1.2e+04 eff:6.2% logz-ratio=-693.97+/-0.34 dlogz:42.265>0.1]  
213it [09:00,  1.26s/it, bound:17 nc:  1 ncall:1.2e+04 eff:6.3% logz-ratio=-654.53+/-0.17 dlogz:1.053>0.1] 
214it [09:26,  2.44s/it, bound:17 nc: 38 ncall:1.1e+04 eff:1.9% logz-ratio=-1057.18+/-0.09 dlogz:410.469>0.1]
238it [10:25,  2.44s/it, bound:19 nc: 40 ncall:1.2e+04 eff:1.9% logz-ratio=-1039.40+/-0.10 dlogz:392.439>0.1]
251it [10:25,  1.78s/it, bound:20 nc: 50 ncall:1.3e+04 eff:1.9% logz-ratio=-1031.74+/-0.09 dlogz:384.396>0.1]
262it [10:40,  1.78s/it, bound:21 nc: 50 ncall:1.4e+04 eff:1.9% logz-ratio=-1026.55+/-0.10 dlogz:379.219>0.1]
263it [11:15,  2.42s/it, bound:21 nc: 50 ncall:1.4e+04 eff:1.9% logz-ratio=-1026.19+/-0.10 dlogz:378.765>0.1]
276it [11:15,  1.72s/it, bound:22 nc: 43 ncall:1.4e+04 eff:2.0% logz-ratio=-1018.72+/-0.10 dlogz:371.744>0.1]
286it [11:30,  1.72s/it, bound:22 nc: 43 ncall:1.5e+04 eff:2.0% logz-ratio=-1010.09+/-0.11 dlogz:363.079>0.1]
287it [12:12,  2.62s/it, bound:22 nc: 43 ncall:1.5e+04 eff:2.0% logz-ratio=-1009.45+/-0.11 dlogz:362.257>0.1]
303it [12:22,  1.91s/it, bound:24 nc: 51 ncall:1.5e+04 eff:2.0% logz-ratio=-996.63+/-0.07 dlogz:349.364>0.1] 
310it [12:40,  1.91s/it, bound:24 nc: 51 ncall:1.6e+04 eff:2.0% logz-ratio=-992.14+/-0.10 dlogz:344.824>0.1]
311it [13:19,  2.97s/it, bound:24 nc: 51 ncall:1.6e+04 eff:2.0% logz-ratio=-991.40+/-0.10 dlogz:344.261>0.1]
329it [13:20,  1.81s/it, bound:26 nc: 52 ncall:1.7e+04 eff:2.0% logz-ratio=-978.02+/-0.09 dlogz:331.035>0.1]
332it [13:30,  1.81s/it, bound:26 nc: 52 ncall:1.7e+04 eff:2.0% logz-ratio=-976.06+/-0.10 dlogz:328.695>0.1]
333it [14:18,  3.24s/it, bound:26 nc: 52 ncall:1.7e+04 eff:2.0% logz-ratio=-975.22+/-0.11 dlogz:328.138>0.1]
354it [14:18,  1.77s/it, bound:28 nc:  1 ncall:1.9e+04 eff:4.7% logz-ratio=-689.51+/-0.22 dlogz:37.722>0.1] 
354it [14:30,  1.77s/it, bound:28 nc:  1 ncall:1.9e+04 eff:4.7% logz-ratio=-654.81+/-0.43 dlogz:1.053>0.1] 
355it [15:12,  3.32s/it, bound:28 nc: 53 ncall:1.8e+04 eff:2.0% logz-ratio=-963.08+/-0.04 dlogz:315.352>0.1]
379it [16:12,  2.91s/it, bound:30 nc: 48 ncall:1.9e+04 eff:2.0% logz-ratio=-948.34+/-0.10 dlogz:300.632>0.1]
391it [16:12,  2.14s/it, bound:31 nc: 54 ncall:2.0e+04 eff:2.0% logz-ratio=-940.03+/-0.12 dlogz:295.517>0.1]
402it [16:30,  2.14s/it, bound:32 nc: 54 ncall:2.1e+04 eff:2.0% logz-ratio=-931.84+/-0.10 dlogz:284.297>0.1]
403it [17:01,  2.68s/it, bound:32 nc: 54 ncall:2.1e+04 eff:2.0% logz-ratio=-931.36+/-0.10 dlogz:283.778>0.1]
414it [17:01,  1.97s/it, bound:33 nc: 44 ncall:2.1e+04 eff:2.0% logz-ratio=-927.72+/-0.09 dlogz:280.002>0.1]
426it [17:20,  1.97s/it, bound:34 nc: 44 ncall:2.2e+04 eff:2.0% logz-ratio=-921.16+/-0.10 dlogz:273.418>0.1]
427it [18:22,  3.28s/it, bound:34 nc: 44 ncall:2.2e+04 eff:2.0% logz-ratio=-920.81+/-0.10 dlogz:273.052>0.1]
438it [18:22,  2.39s/it, bound:35 nc: 72 ncall:2.2e+04 eff:2.0% logz-ratio=-914.97+/-0.09 dlogz:267.171>0.1]
450it [18:40,  2.39s/it, bound:36 nc: 72 ncall:2.3e+04 eff:1.9% logz-ratio=-910.48+/-0.10 dlogz:262.752>0.1]
451it [19:00,  2.54s/it, bound:36 nc: 72 ncall:2.3e+04 eff:1.9% logz-ratio=-910.13+/-0.10 dlogz:262.324>0.1]
461it [19:00,  1.89s/it, bound:37 nc: 33 ncall:2.4e+04 eff:1.9% logz-ratio=-906.51+/-0.10 dlogz:258.663>0.1]
474it [19:20,  1.89s/it, bound:38 nc: 33 ncall:2.4e+04 eff:2.0% logz-ratio=-901.29+/-0.10 dlogz:253.395>0.1]
475it [20:55,  4.05s/it, bound:38 nc: 33 ncall:2.4e+04 eff:2.0% logz-ratio=-901.00+/-0.10 dlogz:253.083>0.1]
487it [20:55,  2.86s/it, bound:40 nc:104 ncall:2.5e+04 eff:1.9% logz-ratio=-896.03+/-0.09 dlogz:248.152>0.1]
496it [21:10,  2.86s/it, bound:41 nc:104 ncall:2.6e+04 eff:1.9% logz-ratio=-892.52+/-0.05 dlogz:244.512>0.1]
497it [22:06,  3.95s/it, bound:41 nc:104 ncall:2.6e+04 eff:1.9% logz-ratio=-892.27+/-0.06 dlogz:244.268>0.1]
515it [22:06,  2.37s/it, bound:43 nc:  1 ncall:2.8e+04 eff:3.7% logz-ratio=-672.32+/-nan dlogz:19.427>0.1]  
519it [22:20,  2.37s/it, bound:44 nc: 63 ncall:2.8e+04 eff:1.9% logz-ratio=-886.49+/-0.08 dlogz:238.444>0.1]
520it [23:09,  3.78s/it, bound:44 nc: 57 ncall:2.8e+04 eff:1.9% logz-ratio=-886.20+/-0.08 dlogz:238.188>0.1]
538it [23:09,  2.22s/it, bound:45 nc:  1 ncall:2.9e+04 eff:3.6% logz-ratio=-669.59+/-0.52 dlogz:16.421>0.1] 
541it [23:20,  2.22s/it, bound:46 nc: 57 ncall:2.9e+04 eff:1.9% logz-ratio=-877.69+/-0.10 dlogz:230.013>0.1]
542it [24:27,  4.22s/it, bound:46 nc: 57 ncall:2.9e+04 eff:1.9% logz-ratio=-876.97+/-0.10 dlogz:229.351>0.1]
560it [24:27,  2.42s/it, bound:47 nc:  1 ncall:3.1e+04 eff:3.5% logz-ratio=-667.30+/-0.46 dlogz:13.802>0.1] 
564it [24:40,  2.42s/it, bound:48 nc: 61 ncall:3.0e+04 eff:1.9% logz-ratio=-868.12+/-0.09 dlogz:220.063>0.1]
565it [26:16,  5.22s/it, bound:48 nc: 98 ncall:3.1e+04 eff:1.8% logz-ratio=-867.85+/-0.10 dlogz:219.730>0.1]
576it [26:16,  3.59s/it, bound:50 nc: 98 ncall:3.2e+04 eff:1.8% logz-ratio=-864.78+/-0.05 dlogz:216.646>0.1]
587it [26:30,  3.59s/it, bound:51 nc: 98 ncall:3.3e+04 eff:1.8% logz-ratio=-861.10+/-0.10 dlogz:213.042>0.1]
588it [26:57,  3.53s/it, bound:51 nc: 98 ncall:3.3e+04 eff:1.8% logz-ratio=-860.75+/-0.10 dlogz:212.662>0.1]
598it [26:57,  2.54s/it, bound:52 nc: 36 ncall:3.3e+04 eff:1.8% logz-ratio=-857.12+/-0.10 dlogz:209.031>0.1]
609it [27:10,  2.54s/it, bound:53 nc: 36 ncall:3.4e+04 eff:1.8% logz-ratio=-853.74+/-0.10 dlogz:205.607>0.1]
610it [28:02,  3.48s/it, bound:53 nc: 36 ncall:3.4e+04 eff:1.8% logz-ratio=-853.45+/-0.10 dlogz:205.259>0.1]
622it [28:02,  2.38s/it, bound:54 nc: 56 ncall:3.4e+04 eff:1.8% logz-ratio=-851.11+/-0.03 dlogz:202.740>0.1]
634it [28:20,  2.38s/it, bound:55 nc: 56 ncall:3.5e+04 eff:1.8% logz-ratio=-848.25+/-0.10 dlogz:200.079>0.1]
635it [29:23,  3.65s/it, bound:55 nc: 56 ncall:3.5e+04 eff:1.8% logz-ratio=-847.92+/-0.10 dlogz:199.723>0.1]
646it [29:24,  2.62s/it, bound:56 nc: 73 ncall:3.6e+04 eff:1.8% logz-ratio=-843.14+/-0.07 dlogz:194.829>0.1]
658it [29:40,  2.62s/it, bound:57 nc: 73 ncall:3.7e+04 eff:1.8% logz-ratio=-840.26+/-0.10 dlogz:192.021>0.1]
659it [30:50,  3.94s/it, bound:58 nc: 73 ncall:3.7e+04 eff:1.8% logz-ratio=-839.91+/-0.10 dlogz:191.687>0.1]
671it [30:51,  2.76s/it, bound:59 nc: 78 ncall:3.8e+04 eff:1.8% logz-ratio=-837.05+/-0.09 dlogz:188.620>0.1]
680it [31:10,  2.76s/it, bound:60 nc: 78 ncall:3.8e+04 eff:1.8% logz-ratio=-835.66+/-0.05 dlogz:187.186>0.1]
681it [31:36,  3.23s/it, bound:60 nc: 78 ncall:3.8e+04 eff:1.8% logz-ratio=-835.51+/-0.06 dlogz:187.041>0.1]
705it [33:38,  4.12s/it, bound:62 nc: 41 ncall:3.9e+04 eff:1.8% logz-ratio=-829.79+/-0.10 dlogz:181.376>0.1]
707it [33:49,  4.18s/it, bound:62 nc:110 ncall:4.0e+04 eff:1.8% logz-ratio=-829.26+/-0.05 dlogz:180.852>0.1]
720it [33:49,  2.79s/it, bound:64 nc:110 ncall:4.1e+04 eff:1.8% logz-ratio=-826.63+/-0.04 dlogz:178.093>0.1]
728it [34:00,  2.79s/it, bound:66 nc:110 ncall:4.2e+04 eff:1.7% logz-ratio=-825.21+/-0.09 dlogz:206.828>0.1]
729it [35:01,  4.09s/it, bound:66 nc:110 ncall:4.2e+04 eff:1.7% logz-ratio=-824.94+/-0.09 dlogz:206.607>0.1]
741it [35:01,  2.78s/it, bound:67 nc: 65 ncall:4.3e+04 eff:1.7% logz-ratio=-822.04+/-0.09 dlogz:203.585>0.1]
751it [35:20,  2.78s/it, bound:68 nc: 65 ncall:4.4e+04 eff:1.7% logz-ratio=-820.51+/-0.10 dlogz:202.019>0.1]
752it [36:18,  4.01s/it, bound:68 nc: 65 ncall:4.4e+04 eff:1.7% logz-ratio=-820.31+/-0.10 dlogz:201.856>0.1]
763it [36:18,  2.82s/it, bound:69 nc: 69 ncall:4.4e+04 eff:1.7% logz-ratio=-817.56+/-0.10 dlogz:199.112>0.1]
774it [36:30,  2.82s/it, bound:71 nc:  1 ncall:4.6e+04 eff:2.8% logz-ratio=-625.61+/-0.63 dlogz:1.099>0.1]  
775it [37:38,  4.04s/it, bound:71 nc: 69 ncall:4.5e+04 eff:1.7% logz-ratio=-815.04+/-0.05 dlogz:196.561>0.1]
794it [37:38,  2.36s/it, bound:73 nc:  1 ncall:4.7e+04 eff:2.8% logz-ratio=-657.65+/-0.27 dlogz:34.077>0.1] 
799it [37:50,  2.36s/it, bound:73 nc: 69 ncall:4.7e+04 eff:1.7% logz-ratio=-809.70+/-0.09 dlogz:191.253>0.1]
800it [39:22,  4.73s/it, bound:74 nc: 69 ncall:4.7e+04 eff:1.7% logz-ratio=-809.44+/-0.10 dlogz:190.955>0.1]
813it [39:22,  3.18s/it, bound:75 nc: 94 ncall:4.8e+04 eff:1.7% logz-ratio=-807.07+/-0.07 dlogz:188.528>0.1]
823it [39:40,  3.18s/it, bound:77 nc: 94 ncall:4.9e+04 eff:1.7% logz-ratio=-804.73+/-0.10 dlogz:186.089>0.1]
824it [40:59,  4.77s/it, bound:77 nc: 94 ncall:4.9e+04 eff:1.7% logz-ratio=-804.58+/-0.10 dlogz:185.931>0.1]
836it [40:59,  3.31s/it, bound:79 nc: 84 ncall:5.0e+04 eff:1.7% logz-ratio=-802.31+/-0.10 dlogz:183.801>0.1]
847it [41:10,  3.31s/it, bound:80 nc: 84 ncall:5.1e+04 eff:1.7% logz-ratio=-800.12+/-0.08 dlogz:181.462>0.1]
848it [42:08,  4.06s/it, bound:80 nc: 84 ncall:5.1e+04 eff:1.7% logz-ratio=-799.88+/-0.09 dlogz:181.274>0.1]
861it [42:08,  2.76s/it, bound:81 nc: 62 ncall:5.2e+04 eff:1.7% logz-ratio=-796.85+/-0.04 dlogz:178.140>0.1]
870it [42:20,  2.76s/it, bound:82 nc: 62 ncall:5.3e+04 eff:1.7% logz-ratio=-795.28+/-0.09 dlogz:176.591>0.1]
871it [43:42,  4.47s/it, bound:82 nc: 84 ncall:5.3e+04 eff:1.7% logz-ratio=-795.10+/-0.09 dlogz:176.393>0.1]
880it [43:52,  3.65s/it, bound:84 nc: 84 ncall:5.3e+04 eff:1.6% logz-ratio=-793.82+/-0.03 dlogz:175.026>0.1]
894it [44:57,  4.00s/it, bound:85 nc: 84 ncall:5.5e+04 eff:1.6% logz-ratio=-791.65+/-0.10 dlogz:172.907>0.1]
901it [44:57,  3.19s/it, bound:86 nc: 58 ncall:5.5e+04 eff:1.6% logz-ratio=-790.52+/-0.08 dlogz:171.716>0.1]
917it [45:10,  3.19s/it, bound:87 nc: 58 ncall:5.6e+04 eff:1.6% logz-ratio=-788.28+/-0.10 dlogz:169.436>0.1]
918it [46:28,  4.07s/it, bound:88 nc: 58 ncall:5.6e+04 eff:1.6% logz-ratio=-788.16+/-0.10 dlogz:169.300>0.1]
928it [46:28,  3.02s/it, bound:89 nc: 81 ncall:5.7e+04 eff:1.6% logz-ratio=-786.94+/-0.08 dlogz:168.072>0.1]
941it [46:28,  2.05s/it, bound:90 nc: 81 ncall:5.8e+04 eff:1.6% logz-ratio=-785.53+/-0.06 dlogz:166.615>0.1]
941it [46:40,  2.05s/it, bound:90 nc: 81 ncall:5.8e+04 eff:1.6% logz-ratio=-785.53+/-0.06 dlogz:166.615>0.1]
942it [48:08,  5.41s/it, bound:91 nc: 81 ncall:5.8e+04 eff:1.6% logz-ratio=-785.43+/-0.07 dlogz:166.502>0.1]
953it [48:08,  3.51s/it, bound:92 nc: 90 ncall:5.9e+04 eff:1.6% logz-ratio=-783.46+/-0.04 dlogz:164.549>0.1]
963it [48:20,  3.51s/it, bound:94 nc: 90 ncall:6.0e+04 eff:1.6% logz-ratio=-781.65+/-0.10 dlogz:162.789>0.1]
964it [49:05,  4.07s/it, bound:94 nc: 51 ncall:6.0e+04 eff:1.6% logz-ratio=-781.44+/-0.10 dlogz:162.570>0.1]
974it [49:05,  2.84s/it, bound:94 nc: 51 ncall:6.0e+04 eff:1.6% logz-ratio=-779.96+/-0.06 dlogz:160.981>0.1]
986it [49:20,  2.84s/it, bound:95 nc: 51 ncall:6.1e+04 eff:1.6% logz-ratio=-778.48+/-0.09 dlogz:159.481>0.1]
987it [50:31,  4.21s/it, bound:96 nc: 51 ncall:6.1e+04 eff:1.6% logz-ratio=-778.37+/-0.09 dlogz:159.361>0.1]
996it [50:31,  3.10s/it, bound:97 nc: 75 ncall:6.2e+04 eff:1.6% logz-ratio=-777.11+/-0.06 dlogz:158.172>0.1]
1011it [50:50,  3.10s/it, bound:99 nc: 75 ncall:6.3e+04 eff:1.6% logz-ratio=-774.92+/-0.10 dlogz:155.905>0.1]
1012it [51:52,  3.90s/it, bound:99 nc: 75 ncall:6.3e+04 eff:1.6% logz-ratio=-774.76+/-0.10 dlogz:155.750>0.1]
1024it [51:53,  2.73s/it, bound:100 nc: 73 ncall:6.4e+04 eff:1.6% logz-ratio=-772.98+/-0.09 dlogz:153.932>0.1]
1035it [52:10,  2.73s/it, bound:101 nc: 73 ncall:6.5e+04 eff:1.6% logz-ratio=-771.65+/-0.06 dlogz:152.524>0.1]
1036it [53:17,  4.01s/it, bound:101 nc: 73 ncall:6.5e+04 eff:1.6% logz-ratio=-771.57+/-0.06 dlogz:152.430>0.1]
1050it [53:17,  2.68s/it, bound:103 nc: 76 ncall:6.6e+04 eff:1.6% logz-ratio=-770.15+/-0.03 dlogz:151.015>0.1]
1058it [53:30,  2.68s/it, bound:104 nc: 76 ncall:6.6e+04 eff:1.6% logz-ratio=-769.30+/-0.08 dlogz:150.123>0.1]
1059it [54:48,  4.42s/it, bound:104 nc: 76 ncall:6.6e+04 eff:1.6% logz-ratio=-769.23+/-0.08 dlogz:150.039>0.1]
1068it [54:59,  3.62s/it, bound:105 nc: 78 ncall:6.7e+04 eff:1.6% logz-ratio=-768.40+/-0.04 dlogz:149.252>0.1]
1084it [57:56,  6.53s/it, bound:107 nc: 78 ncall:6.8e+04 eff:1.6% logz-ratio=-766.20+/-0.10 dlogz:147.033>0.1]
1093it [57:57,  4.98s/it, bound:110 nc:  1 ncall:7.0e+04 eff:1.6% logz-ratio=-764.82+/-0.09 dlogz:145.480>0.1]
1104it [57:57,  3.52s/it, bound:112 nc:153 ncall:7.1e+04 eff:1.5% logz-ratio=-764.08+/-0.04 dlogz:144.819>0.1]
1108it [58:10,  3.52s/it, bound:113 nc:153 ncall:7.2e+04 eff:1.5% logz-ratio=-763.69+/-0.07 dlogz:144.430>0.1]
1109it [58:55,  4.83s/it, bound:114 nc:153 ncall:7.2e+04 eff:1.5% logz-ratio=-763.58+/-0.07 dlogz:144.321>0.1]
1117it [58:55,  3.54s/it, bound:114 nc: 53 ncall:7.3e+04 eff:1.5% logz-ratio=-762.67+/-0.06 dlogz:143.398>0.1]
1131it [59:10,  3.54s/it, bound:115 nc: 53 ncall:7.3e+04 eff:1.5% logz-ratio=-760.92+/-0.10 dlogz:141.620>0.1]
1132it [1:00:50,  5.25s/it, bound:115 nc: 53 ncall:7.3e+04 eff:1.5% logz-ratio=-760.81+/-0.10 dlogz:141.504>0.1]
1140it [1:00:50,  3.98s/it, bound:117 nc:103 ncall:7.4e+04 eff:1.5% logz-ratio=-759.89+/-0.06 dlogz:140.565>0.1]
1149it [1:00:50,  2.87s/it, bound:118 nc:  1 ncall:7.6e+04 eff:2.2% logz-ratio=-626.36+/-0.89 dlogz:1.099>0.1]  
1154it [1:01:00,  2.87s/it, bound:119 nc:103 ncall:7.6e+04 eff:1.5% logz-ratio=-758.41+/-0.06 dlogz:139.056>0.1]
1155it [1:01:59,  4.69s/it, bound:119 nc:103 ncall:7.6e+04 eff:1.5% logz-ratio=-758.31+/-0.07 dlogz:138.957>0.1]
1168it [1:01:59,  2.84s/it, bound:120 nc: 62 ncall:7.7e+04 eff:1.5% logz-ratio=-756.84+/-0.03 dlogz:137.458>0.1]
1178it [1:02:10,  2.84s/it, bound:121 nc: 62 ncall:7.7e+04 eff:1.5% logz-ratio=-755.84+/-0.08 dlogz:136.443>0.1]
1179it [1:03:31,  4.63s/it, bound:122 nc: 62 ncall:7.7e+04 eff:1.5% logz-ratio=-755.74+/-0.09 dlogz:136.335>0.1]
1188it [1:03:31,  3.37s/it, bound:123 nc: 80 ncall:7.8e+04 eff:1.5% logz-ratio=-754.99+/-0.03 dlogz:135.538>0.1]
1203it [1:03:50,  3.37s/it, bound:125 nc: 80 ncall:7.9e+04 eff:1.5% logz-ratio=-753.55+/-0.09 dlogz:134.103>0.1]
1204it [1:05:20,  4.77s/it, bound:125 nc: 80 ncall:7.9e+04 eff:1.5% logz-ratio=-753.44+/-0.09 dlogz:133.992>0.1]
1205it [1:05:23,  4.71s/it, bound:125 nc: 94 ncall:7.9e+04 eff:1.5% logz-ratio=-753.34+/-0.03 dlogz:133.886>0.1]
1220it [1:05:23,  2.68s/it, bound:127 nc: 94 ncall:8.1e+04 eff:1.5% logz-ratio=-751.53+/-0.03 dlogz:132.035>0.1]
1228it [1:05:40,  2.68s/it, bound:128 nc: 94 ncall:8.2e+04 eff:1.5% logz-ratio=-750.82+/-0.08 dlogz:131.307>0.1]
1229it [1:07:07,  5.07s/it, bound:128 nc: 94 ncall:8.2e+04 eff:1.5% logz-ratio=-750.71+/-0.08 dlogz:131.213>0.1]
1236it [1:07:07,  3.90s/it, bound:129 nc: 89 ncall:8.2e+04 eff:1.5% logz-ratio=-749.78+/-0.05 dlogz:130.294>0.1]
1250it [1:07:07,  2.35s/it, bound:131 nc: 89 ncall:8.3e+04 eff:1.5% logz-ratio=-748.34+/-0.03 dlogz:128.772>0.1]
1252it [1:07:20,  2.35s/it, bound:132 nc: 89 ncall:8.4e+04 eff:1.5% logz-ratio=-748.19+/-0.05 dlogz:128.611>0.1]
1253it [1:08:45,  5.66s/it, bound:132 nc: 89 ncall:8.4e+04 eff:1.5% logz-ratio=-748.12+/-0.05 dlogz:128.537>0.1]
1265it [1:08:46,  3.50s/it, bound:133 nc: 89 ncall:8.5e+04 eff:1.5% logz-ratio=-747.28+/-0.03 dlogz:127.673>0.1]
1276it [1:09:00,  3.50s/it, bound:135 nc: 89 ncall:8.6e+04 eff:1.5% logz-ratio=-746.45+/-0.08 dlogz:126.822>0.1]
1277it [1:10:52,  5.98s/it, bound:135 nc: 89 ncall:8.6e+04 eff:1.5% logz-ratio=-746.39+/-0.08 dlogz:126.753>0.1]
1284it [1:10:52,  4.62s/it, bound:136 nc:109 ncall:8.7e+04 eff:1.5% logz-ratio=-745.90+/-0.06 dlogz:126.251>0.1]
1297it [1:10:52,  2.88s/it, bound:138 nc:109 ncall:8.8e+04 eff:1.5% logz-ratio=-744.52+/-0.07 dlogz:124.870>0.1]
1301it [1:11:10,  2.88s/it, bound:139 nc:109 ncall:8.8e+04 eff:1.5% logz-ratio=-744.18+/-0.08 dlogz:124.519>0.1]
1302it [1:12:22,  5.48s/it, bound:139 nc:109 ncall:8.9e+04 eff:1.5% logz-ratio=-744.09+/-0.08 dlogz:124.430>0.1]
