
1it [00:00, ?it/s]
21it [00:04,  5.48it/s, bound:0 nc:  1 ncall:7.0e+02 eff:3.0% logz-ratio=-505.27+/-0.11 dlogz:292.683>0.1]
23it [00:05,  6.20it/s, bound:0 nc:  8 ncall:7.1e+02 eff:3.2% logz-ratio=-499.19+/-0.11 dlogz:287.025>0.1]
24it [00:05,  6.15it/s, bound:0 nc:  7 ncall:7.2e+02 eff:3.4% logz-ratio=-497.06+/-0.11 dlogz:284.921>0.1]
25it [00:05,  5.13it/s, bound:0 nc: 13 ncall:7.3e+02 eff:3.4% logz-ratio=-494.08+/-0.11 dlogz:282.788>0.1]
27it [00:05,  4.82it/s, bound:0 nc: 15 ncall:7.5e+02 eff:3.6% logz-ratio=-490.11+/-0.11 dlogz:277.990>0.1]
30it [00:06,  5.59it/s, bound:0 nc: 16 ncall:7.7e+02 eff:3.9% logz-ratio=-484.37+/-0.12 dlogz:274.145>0.1]
32it [00:06,  6.35it/s, bound:0 nc:  8 ncall:7.8e+02 eff:4.1% logz-ratio=-482.64+/-0.10 dlogz:268.948>0.1]
33it [00:06,  5.96it/s, bound:0 nc:  9 ncall:7.8e+02 eff:4.2% logz-ratio=-482.13+/-0.10 dlogz:268.354>0.1]
34it [00:06,  5.79it/s, bound:0 nc:  8 ncall:7.9e+02 eff:4.3% logz-ratio=-479.22+/-0.11 dlogz:267.836>0.1]
35it [00:07,  4.78it/s, bound:0 nc: 14 ncall:8.1e+02 eff:4.3% logz-ratio=-477.82+/-0.11 dlogz:264.927>0.1]
37it [00:07,  4.73it/s, bound:0 nc: 17 ncall:8.2e+02 eff:4.5% logz-ratio=-472.76+/-0.11 dlogz:260.402>0.1]
38it [00:08,  4.19it/s, bound:0 nc: 14 ncall:8.4e+02 eff:4.5% logz-ratio=-471.20+/-0.11 dlogz:258.463>0.1]
39it [00:08,  3.38it/s, bound:0 nc: 20 ncall:8.6e+02 eff:4.5% logz-ratio=-470.09+/-0.11 dlogz:256.902>0.1]
40it [00:08,  3.41it/s, bound:0 nc: 12 ncall:8.7e+02 eff:4.6% logz-ratio=-469.34+/-0.10 dlogz:255.790>0.1]
41it [00:09,  2.97it/s, bound:0 nc: 19 ncall:8.9e+02 eff:4.6% logz-ratio=-468.72+/-0.10 dlogz:255.036>0.1]
43it [00:09,  4.30it/s, bound:0 nc:  5 ncall:9.0e+02 eff:4.8% logz-ratio=-467.37+/-0.10 dlogz:253.723>0.1]
44it [00:09,  4.60it/s, bound:0 nc:  7 ncall:9.0e+02 eff:4.9% logz-ratio=-466.15+/-0.10 dlogz:253.056>0.1]
46it [00:10,  4.72it/s, bound:0 nc: 15 ncall:9.2e+02 eff:5.0% logz-ratio=-463.06+/-0.11 dlogz:249.807>0.1]
47it [00:10,  5.08it/s, bound:0 nc:  6 ncall:9.3e+02 eff:5.1% logz-ratio=-462.04+/-0.11 dlogz:248.746>0.1]
48it [00:11,  2.75it/s, bound:0 nc: 37 ncall:9.6e+02 eff:5.0% logz-ratio=-461.32+/-0.10 dlogz:247.719>0.1]
49it [00:11,  2.63it/s, bound:0 nc: 18 ncall:9.8e+02 eff:5.0% logz-ratio=-460.81+/-0.10 dlogz:246.998>0.1]
51it [00:22,  2.61s/it, bound:1 nc: 33 ncall:1.0e+03 eff:5.0% logz-ratio=-457.63+/-0.11 dlogz:244.503>0.1]
74it [00:33,  1.33it/s, bound:1 nc: 18 ncall:1.4e+03 eff:5.2% logz-ratio=-430.82+/-0.10 dlogz:217.224>0.1]
98it [00:49,  1.44it/s, bound:2 nc: 18 ncall:1.9e+03 eff:5.3% logz-ratio=-411.34+/-0.10 dlogz:197.702>0.1]
122it [01:05,  1.46it/s, bound:3 nc: 25 ncall:2.5e+03 eff:5.0% logz-ratio=-391.51+/-0.10 dlogz:177.454>0.1]
141it [01:05,  2.19it/s, bound:4 nc:  1 ncall:3.4e+03 eff:21.2% logz-ratio=-239.31+/-0.26 dlogz:21.225>0.1]
145it [01:20,  2.19it/s, bound:4 nc: 26 ncall:3.1e+03 eff:4.7% logz-ratio=-381.89+/-0.09 dlogz:167.726>0.1]
146it [01:20,  1.37it/s, bound:4 nc: 26 ncall:3.1e+03 eff:4.7% logz-ratio=-381.58+/-0.09 dlogz:167.379>0.1]
170it [01:35,  1.46it/s, bound:5 nc: 24 ncall:3.7e+03 eff:4.6% logz-ratio=-368.01+/-0.10 dlogz:154.030>0.1]
194it [01:47,  1.61it/s, bound:6 nc: 24 ncall:4.2e+03 eff:4.6% logz-ratio=-360.42+/-0.09 dlogz:145.991>0.1]
218it [01:57,  1.85it/s, bound:7 nc: 20 ncall:4.7e+03 eff:4.6% logz-ratio=-356.01+/-0.09 dlogz:148.563>0.1]
241it [02:10,  1.85it/s, bound:7 nc: 15 ncall:5.1e+03 eff:4.8% logz-ratio=-348.85+/-0.10 dlogz:141.589>0.1]
242it [02:14,  1.66it/s, bound:7 nc: 15 ncall:5.1e+03 eff:4.8% logz-ratio=-348.09+/-0.10 dlogz:141.197>0.1]
256it [02:14,  2.12it/s, bound:8 nc: 27 ncall:5.5e+03 eff:4.7% logz-ratio=-342.10+/-0.05 dlogz:134.736>0.1]
267it [02:29,  1.57it/s, bound:8 nc: 27 ncall:5.8e+03 eff:4.6% logz-ratio=-338.86+/-0.09 dlogz:131.379>0.1]
291it [02:47,  1.45it/s, bound:9 nc: 29 ncall:6.3e+03 eff:4.6% logz-ratio=-332.84+/-0.09 dlogz:125.323>0.1]
315it [03:06,  1.39it/s, bound:10 nc: 29 ncall:7.0e+03 eff:4.5% logz-ratio=-327.56+/-0.09 dlogz:119.964>0.1]
337it [03:22,  1.37it/s, bound:11 nc: 30 ncall:7.7e+03 eff:4.4% logz-ratio=-322.16+/-0.09 dlogz:114.501>0.1]
352it [03:22,  1.79it/s, bound:12 nc: 27 ncall:8.1e+03 eff:4.4% logz-ratio=-320.17+/-0.06 dlogz:112.435>0.1]
360it [03:40,  1.79it/s, bound:12 nc: 27 ncall:8.3e+03 eff:4.3% logz-ratio=-318.87+/-0.08 dlogz:111.171>0.1]
361it [03:40,  1.25it/s, bound:12 nc: 27 ncall:8.3e+03 eff:4.3% logz-ratio=-318.67+/-0.09 dlogz:110.979>0.1]
384it [03:55,  1.35it/s, bound:14 nc: 29 ncall:9.0e+03 eff:4.3% logz-ratio=-315.11+/-0.09 dlogz:107.313>0.1]
407it [04:18,  1.20it/s, bound:14 nc: 24 ncall:9.5e+03 eff:4.3% logz-ratio=-312.47+/-0.09 dlogz:104.574>0.1]
429it [04:18,  1.77it/s, bound:16 nc:  1 ncall:1.1e+04 eff:8.9% logz-ratio=-228.47+/-0.46 dlogz:16.010>0.1] 
429it [04:30,  1.77it/s, bound:16 nc:  1 ncall:1.1e+04 eff:9.0% logz-ratio=-214.94+/-0.95 dlogz:1.097>0.1] 
430it [04:43,  1.06s/it, bound:16 nc: 38 ncall:1.0e+04 eff:4.1% logz-ratio=-308.97+/-0.03 dlogz:101.059>0.1]
454it [05:00,  1.09it/s, bound:17 nc: 41 ncall:1.1e+04 eff:4.0% logz-ratio=-305.95+/-0.09 dlogz:97.997>0.1] 
478it [05:24,  1.06it/s, bound:19 nc: 28 ncall:1.2e+04 eff:4.0% logz-ratio=-303.18+/-0.09 dlogz:95.186>0.1]
498it [05:24,  1.52it/s, bound:20 nc:  1 ncall:1.3e+04 eff:7.8% logz-ratio=-215.08+/-0.96 dlogz:1.097>0.1] 
500it [05:40,  1.52it/s, bound:20 nc: 39 ncall:1.3e+04 eff:3.9% logz-ratio=-300.68+/-0.04 dlogz:92.634>0.1]
501it [05:50,  1.15s/it, bound:20 nc: 39 ncall:1.3e+04 eff:3.9% logz-ratio=-300.55+/-0.05 dlogz:92.504>0.1]
522it [06:08,  1.04s/it, bound:21 nc: 42 ncall:1.4e+04 eff:3.8% logz-ratio=-297.91+/-0.09 dlogz:89.791>0.1]
547it [06:27,  1.08it/s, bound:23 nc: 28 ncall:1.5e+04 eff:3.8% logz-ratio=-295.49+/-0.09 dlogz:87.302>0.1]
571it [06:49,  1.08it/s, bound:24 nc: 31 ncall:1.5e+04 eff:3.7% logz-ratio=-293.29+/-0.09 dlogz:85.093>0.1]
587it [06:49,  1.44it/s, bound:25 nc: 36 ncall:1.6e+04 eff:3.7% logz-ratio=-291.12+/-0.09 dlogz:82.859>0.1]
593it [07:00,  1.44it/s, bound:25 nc: 36 ncall:1.6e+04 eff:3.7% logz-ratio=-290.68+/-0.09 dlogz:82.390>0.1]
594it [07:17,  1.13s/it, bound:25 nc: 36 ncall:1.6e+04 eff:3.7% logz-ratio=-290.61+/-0.09 dlogz:82.321>0.1]
616it [07:39,  1.09s/it, bound:27 nc: 45 ncall:1.7e+04 eff:3.6% logz-ratio=-288.57+/-0.09 dlogz:80.260>0.1]
635it [07:39,  1.34it/s, bound:28 nc:  1 ncall:1.8e+04 eff:6.4% logz-ratio=-215.35+/-1.07 dlogz:1.097>0.1] 
638it [07:50,  1.34it/s, bound:28 nc: 37 ncall:1.8e+04 eff:3.6% logz-ratio=-286.88+/-0.04 dlogz:78.523>0.1]
639it [07:57,  1.06s/it, bound:28 nc: 37 ncall:1.8e+04 eff:3.6% logz-ratio=-286.78+/-0.05 dlogz:78.428>0.1]
663it [08:33,  1.25s/it, bound:29 nc: 28 ncall:1.9e+04 eff:3.6% logz-ratio=-285.05+/-0.08 dlogz:76.634>0.1]
687it [08:47,  1.00s/it, bound:31 nc: 59 ncall:2.0e+04 eff:3.4% logz-ratio=-283.22+/-0.09 dlogz:74.739>0.1]
698it [08:57,  1.02it/s, bound:32 nc: 23 ncall:2.0e+04 eff:3.4% logz-ratio=-282.56+/-0.02 dlogz:74.052>0.1]
711it [09:35,  1.46s/it, bound:32 nc: 61 ncall:2.1e+04 eff:3.4% logz-ratio=-281.69+/-0.07 dlogz:73.167>0.1]
734it [09:49,  1.14s/it, bound:35 nc: 61 ncall:2.2e+04 eff:3.3% logz-ratio=-280.13+/-0.09 dlogz:71.556>0.1]
759it [10:11,  1.04s/it, bound:36 nc: 23 ncall:2.3e+04 eff:3.4% logz-ratio=-278.81+/-0.09 dlogz:70.175>0.1]
768it [10:11,  1.15it/s, bound:36 nc: 36 ncall:2.3e+04 eff:3.3% logz-ratio=-278.39+/-0.04 dlogz:69.725>0.1]
782it [10:30,  1.15it/s, bound:37 nc: 36 ncall:2.3e+04 eff:3.3% logz-ratio=-277.71+/-0.07 dlogz:69.026>0.1]
783it [10:34,  1.05s/it, bound:37 nc: 36 ncall:2.3e+04 eff:3.3% logz-ratio=-277.66+/-0.07 dlogz:68.974>0.1]
807it [10:53,  1.05it/s, bound:38 nc: 36 ncall:2.4e+04 eff:3.3% logz-ratio=-276.33+/-0.08 dlogz:67.599>0.1]
831it [11:16,  1.05it/s, bound:40 nc: 31 ncall:2.5e+04 eff:3.3% logz-ratio=-274.55+/-0.09 dlogz:65.797>0.1]
840it [11:16,  1.25it/s, bound:40 nc: 37 ncall:2.5e+04 eff:3.3% logz-ratio=-273.82+/-0.06 dlogz:65.053>0.1]
853it [11:30,  1.25it/s, bound:41 nc: 37 ncall:2.6e+04 eff:3.3% logz-ratio=-272.92+/-0.08 dlogz:64.102>0.1]
854it [11:41,  1.06s/it, bound:41 nc: 37 ncall:2.6e+04 eff:3.3% logz-ratio=-272.86+/-0.08 dlogz:64.038>0.1]
878it [12:05,  1.03s/it, bound:42 nc: 41 ncall:2.7e+04 eff:3.3% logz-ratio=-271.60+/-0.09 dlogz:67.964>0.1]
899it [12:05,  1.44it/s, bound:44 nc:  1 ncall:2.8e+04 eff:5.0% logz-ratio=-227.25+/-0.23 dlogz:19.942>0.1]
901it [12:20,  1.44it/s, bound:44 nc: 37 ncall:2.8e+04 eff:3.2% logz-ratio=-270.38+/-0.03 dlogz:66.710>0.1]
902it [12:27,  1.12s/it, bound:44 nc: 37 ncall:2.8e+04 eff:3.2% logz-ratio=-270.31+/-0.04 dlogz:66.645>0.1]
926it [12:52,  1.08s/it, bound:45 nc: 36 ncall:2.9e+04 eff:3.2% logz-ratio=-268.94+/-0.08 dlogz:65.210>0.1]
950it [13:16,  1.06s/it, bound:47 nc: 39 ncall:3.0e+04 eff:3.2% logz-ratio=-267.79+/-0.09 dlogz:64.011>0.1]
965it [13:17,  1.26it/s, bound:48 nc: 40 ncall:3.0e+04 eff:3.2% logz-ratio=-267.18+/-0.02 dlogz:63.360>0.1]
973it [13:30,  1.26it/s, bound:48 nc: 40 ncall:3.1e+04 eff:3.2% logz-ratio=-266.86+/-0.05 dlogz:63.032>0.1]
974it [13:40,  1.11s/it, bound:48 nc: 40 ncall:3.1e+04 eff:3.2% logz-ratio=-266.82+/-0.05 dlogz:62.986>0.1]
997it [14:36,  1.64s/it, bound:50 nc: 38 ncall:3.1e+04 eff:3.2% logz-ratio=-265.69+/-0.08 dlogz:61.829>0.1]
1011it [14:36,  1.23s/it, bound:52 nc: 94 ncall:3.3e+04 eff:3.1% logz-ratio=-264.92+/-0.02 dlogz:61.017>0.1]
1020it [14:50,  1.23s/it, bound:53 nc: 94 ncall:3.4e+04 eff:3.0% logz-ratio=-264.51+/-0.06 dlogz:60.584>0.1]
1021it [15:01,  1.48s/it, bound:53 nc: 94 ncall:3.4e+04 eff:3.0% logz-ratio=-264.47+/-0.06 dlogz:60.538>0.1]
1045it [15:28,  1.34s/it, bound:55 nc: 40 ncall:3.5e+04 eff:3.0% logz-ratio=-263.46+/-0.08 dlogz:59.490>0.1]
1062it [15:29,  1.06it/s, bound:56 nc: 45 ncall:3.5e+04 eff:3.0% logz-ratio=-262.62+/-0.05 dlogz:58.618>0.1]
1068it [15:40,  1.06it/s, bound:56 nc: 45 ncall:3.6e+04 eff:3.0% logz-ratio=-262.33+/-0.06 dlogz:58.318>0.1]
1069it [15:56,  1.38s/it, bound:56 nc: 45 ncall:3.6e+04 eff:3.0% logz-ratio=-262.29+/-0.06 dlogz:58.268>0.1]
1091it [16:21,  1.29s/it, bound:58 nc: 45 ncall:3.7e+04 eff:3.0% logz-ratio=-261.25+/-0.08 dlogz:57.183>0.1]
1114it [16:21,  1.23it/s, bound:60 nc: 41 ncall:3.8e+04 eff:3.0% logz-ratio=-260.32+/-0.02 dlogz:56.200>0.1]
1115it [16:40,  1.23it/s, bound:60 nc: 41 ncall:3.8e+04 eff:3.0% logz-ratio=-260.28+/-0.02 dlogz:56.161>0.1]
1116it [16:42,  1.23s/it, bound:60 nc: 41 ncall:3.8e+04 eff:3.0% logz-ratio=-260.25+/-0.03 dlogz:56.124>0.1]
1140it [17:09,  1.19s/it, bound:61 nc: 34 ncall:3.9e+04 eff:3.0% logz-ratio=-259.41+/-0.07 dlogz:55.239>0.1]
1164it [17:30,  1.07s/it, bound:63 nc: 44 ncall:4.0e+04 eff:2.9% logz-ratio=-258.59+/-0.08 dlogz:54.366>0.1]
1182it [17:30,  1.31it/s, bound:64 nc: 35 ncall:4.0e+04 eff:2.9% logz-ratio=-257.94+/-0.04 dlogz:53.686>0.1]
1187it [17:50,  1.31it/s, bound:64 nc: 35 ncall:4.0e+04 eff:2.9% logz-ratio=-257.74+/-0.05 dlogz:53.481>0.1]
1188it [17:53,  1.13s/it, bound:64 nc: 35 ncall:4.0e+04 eff:2.9% logz-ratio=-257.70+/-0.05 dlogz:53.441>0.1]
1212it [18:48,  1.61s/it, bound:66 nc: 38 ncall:4.1e+04 eff:2.9% logz-ratio=-256.82+/-0.08 dlogz:52.509>0.1]
1233it [18:48,  1.07s/it, bound:69 nc: 93 ncall:4.3e+04 eff:2.8% logz-ratio=-256.13+/-0.04 dlogz:51.776>0.1]
1235it [19:00,  1.07s/it, bound:69 nc: 93 ncall:4.4e+04 eff:2.8% logz-ratio=-256.07+/-0.05 dlogz:51.704>0.1]
1236it [19:14,  1.55s/it, bound:69 nc: 93 ncall:4.4e+04 eff:2.8% logz-ratio=-256.03+/-0.05 dlogz:51.667>0.1]
1260it [19:50,  1.52s/it, bound:71 nc: 43 ncall:4.5e+04 eff:2.8% logz-ratio=-255.28+/-0.08 dlogz:50.871>0.1]
1269it [20:00,  1.45s/it, bound:71 nc: 57 ncall:4.5e+04 eff:2.8% logz-ratio=-254.98+/-0.02 dlogz:50.553>0.1]
1283it [20:24,  1.53s/it, bound:73 nc: 57 ncall:4.6e+04 eff:2.8% logz-ratio=-254.48+/-0.06 dlogz:50.021>0.1]
1306it [20:50,  1.36s/it, bound:74 nc: 40 ncall:4.7e+04 eff:2.8% logz-ratio=-253.68+/-0.08 dlogz:49.171>0.1]
1326it [20:50,  1.10it/s, bound:76 nc: 41 ncall:4.8e+04 eff:2.8% logz-ratio=-252.95+/-0.03 dlogz:48.411>0.1]
1329it [21:10,  1.10it/s, bound:76 nc: 41 ncall:4.8e+04 eff:2.8% logz-ratio=-252.85+/-0.04 dlogz:48.297>0.1]
1330it [21:13,  1.33s/it, bound:76 nc: 41 ncall:4.8e+04 eff:2.8% logz-ratio=-252.81+/-0.04 dlogz:48.262>0.1]
1355it [21:41,  1.24s/it, bound:77 nc: 37 ncall:4.9e+04 eff:2.8% logz-ratio=-252.11+/-0.07 dlogz:47.499>0.1]
1379it [22:07,  1.18s/it, bound:79 nc: 47 ncall:5.0e+04 eff:2.8% logz-ratio=-251.40+/-0.08 dlogz:46.751>0.1]
1397it [22:07,  1.19it/s, bound:80 nc: 41 ncall:5.1e+04 eff:2.8% logz-ratio=-250.83+/-0.06 dlogz:46.144>0.1]
1403it [22:20,  1.19it/s, bound:81 nc: 41 ncall:5.1e+04 eff:2.8% logz-ratio=-250.65+/-0.07 dlogz:45.947>0.1]
1404it [22:29,  1.16s/it, bound:81 nc: 41 ncall:5.1e+04 eff:2.8% logz-ratio=-250.62+/-0.07 dlogz:45.914>0.1]
1428it [22:55,  1.14s/it, bound:82 nc: 36 ncall:5.2e+04 eff:2.8% logz-ratio=-249.82+/-0.08 dlogz:45.071>0.1]
1447it [22:55,  1.28it/s, bound:84 nc: 45 ncall:5.3e+04 eff:2.7% logz-ratio=-249.16+/-0.03 dlogz:44.369>0.1]
1450it [23:10,  1.28it/s, bound:84 nc: 45 ncall:5.3e+04 eff:2.7% logz-ratio=-249.06+/-0.04 dlogz:44.265>0.1]
1451it [23:14,  1.11s/it, bound:84 nc: 45 ncall:5.3e+04 eff:2.7% logz-ratio=-249.03+/-0.04 dlogz:44.230>0.1]
1475it [23:45,  1.19s/it, bound:85 nc: 31 ncall:5.4e+04 eff:2.8% logz-ratio=-248.31+/-0.08 dlogz:43.468>0.1]
1499it [25:08,  2.04s/it, bound:87 nc: 50 ncall:5.5e+04 eff:2.7% logz-ratio=-247.64+/-0.09 dlogz:42.742>0.1]
1517it [25:08,  1.45s/it, bound:91 nc:138 ncall:5.7e+04 eff:2.6% logz-ratio=-247.17+/-0.06 dlogz:42.229>0.1]
1522it [25:20,  1.45s/it, bound:92 nc:138 ncall:5.8e+04 eff:2.6% logz-ratio=-247.05+/-0.02 dlogz:42.103>0.1]
1523it [26:16,  2.65s/it, bound:92 nc:138 ncall:5.8e+04 eff:2.6% logz-ratio=-247.03+/-0.03 dlogz:42.079>0.1]
1541it [26:16,  1.75s/it, bound:95 nc:115 ncall:6.0e+04 eff:2.6% logz-ratio=-246.58+/-0.02 dlogz:41.603>0.1]
1545it [26:30,  1.75s/it, bound:95 nc:115 ncall:6.1e+04 eff:2.5% logz-ratio=-246.47+/-0.03 dlogz:41.484>0.1]
1546it [27:05,  2.71s/it, bound:96 nc:115 ncall:6.1e+04 eff:2.5% logz-ratio=-246.44+/-0.04 dlogz:41.454>0.1]
1569it [27:05,  1.52s/it, bound:98 nc: 82 ncall:6.3e+04 eff:2.5% logz-ratio=-245.85+/-0.01 dlogz:40.810>0.1]
1569it [27:20,  1.52s/it, bound:98 nc: 82 ncall:6.3e+04 eff:2.5% logz-ratio=-245.85+/-0.01 dlogz:40.810>0.1]
1570it [27:46,  2.55s/it, bound:99 nc: 82 ncall:6.3e+04 eff:2.5% logz-ratio=-245.83+/-0.02 dlogz:40.784>0.1]
1594it [28:20,  2.03s/it, bound:101 nc: 67 ncall:6.4e+04 eff:2.5% logz-ratio=-245.23+/-0.07 dlogz:40.141>0.1]
1611it [28:20,  1.37s/it, bound:103 nc: 56 ncall:6.5e+04 eff:2.5% logz-ratio=-244.81+/-0.03 dlogz:39.688>0.1]
1618it [28:40,  1.37s/it, bound:103 nc: 56 ncall:6.6e+04 eff:2.5% logz-ratio=-244.64+/-0.05 dlogz:39.506>0.1]
1619it [28:54,  1.88s/it, bound:103 nc: 56 ncall:6.6e+04 eff:2.5% logz-ratio=-244.62+/-0.05 dlogz:39.480>0.1]
1640it [29:22,  1.66s/it, bound:105 nc: 57 ncall:6.7e+04 eff:2.5% logz-ratio=-244.14+/-0.07 dlogz:38.958>0.1]
1659it [29:22,  1.09s/it, bound:107 nc: 46 ncall:6.8e+04 eff:2.4% logz-ratio=-243.75+/-0.03 dlogz:38.525>0.1]
1662it [29:40,  1.09s/it, bound:107 nc: 46 ncall:6.8e+04 eff:2.4% logz-ratio=-243.68+/-0.04 dlogz:38.456>0.1]
1663it [29:47,  1.57s/it, bound:107 nc: 46 ncall:6.8e+04 eff:2.4% logz-ratio=-243.66+/-0.04 dlogz:38.432>0.1]
1686it [30:28,  1.67s/it, bound:109 nc: 41 ncall:6.9e+04 eff:2.4% logz-ratio=-243.16+/-0.07 dlogz:37.885>0.1]
1703it [30:40,  1.36s/it, bound:110 nc: 69 ncall:7.0e+04 eff:2.4% logz-ratio=-242.81+/-0.01 dlogz:37.500>0.1]
1709it [32:02,  3.04s/it, bound:111 nc: 69 ncall:7.0e+04 eff:2.4% logz-ratio=-242.69+/-0.03 dlogz:37.369>0.1]
1726it [32:02,  1.96s/it, bound:115 nc:138 ncall:7.3e+04 eff:2.4% logz-ratio=-242.37+/-0.02 dlogz:37.015>0.1]
1731it [32:20,  1.96s/it, bound:116 nc:138 ncall:7.4e+04 eff:2.4% logz-ratio=-242.28+/-0.03 dlogz:36.913>0.1]
1732it [32:23,  2.21s/it, bound:116 nc:138 ncall:7.4e+04 eff:2.4% logz-ratio=-242.26+/-0.04 dlogz:36.893>0.1]
1756it [32:56,  1.82s/it, bound:117 nc: 36 ncall:7.5e+04 eff:2.4% logz-ratio=-241.81+/-0.07 dlogz:36.388>0.1]
1772it [32:56,  1.26s/it, bound:119 nc: 55 ncall:7.5e+04 eff:2.3% logz-ratio=-241.50+/-0.03 dlogz:36.053>0.1]
1777it [33:10,  1.26s/it, bound:119 nc: 55 ncall:7.6e+04 eff:2.3% logz-ratio=-241.41+/-0.04 dlogz:35.948>0.1]
1778it [33:21,  1.67s/it, bound:119 nc: 55 ncall:7.6e+04 eff:2.3% logz-ratio=-241.39+/-0.05 dlogz:35.927>0.1]
1802it [33:58,  1.61s/it, bound:121 nc: 42 ncall:7.7e+04 eff:2.3% logz-ratio=-240.93+/-0.07 dlogz:35.421>0.1]
1817it [33:58,  1.15s/it, bound:122 nc: 59 ncall:7.8e+04 eff:2.3% logz-ratio=-240.66+/-0.02 dlogz:35.124>0.1]
1826it [34:10,  1.15s/it, bound:123 nc: 59 ncall:7.8e+04 eff:2.3% logz-ratio=-240.50+/-0.04 dlogz:34.942>0.1]
1827it [34:33,  1.66s/it, bound:123 nc: 59 ncall:7.8e+04 eff:2.3% logz-ratio=-240.48+/-0.04 dlogz:34.923>0.1]
1851it [35:16,  1.70s/it, bound:125 nc: 59 ncall:8.0e+04 eff:2.3% logz-ratio=-240.04+/-0.07 dlogz:34.429>0.1]
1868it [35:16,  1.19s/it, bound:127 nc: 68 ncall:8.1e+04 eff:2.3% logz-ratio=-239.70+/-0.05 dlogz:34.059>0.1]
1875it [35:30,  1.19s/it, bound:128 nc: 68 ncall:8.1e+04 eff:2.3% logz-ratio=-239.57+/-0.06 dlogz:33.912>0.1]
1876it [36:13,  2.20s/it, bound:128 nc: 68 ncall:8.1e+04 eff:2.3% logz-ratio=-239.55+/-0.06 dlogz:33.891>0.1]
1892it [36:13,  1.49s/it, bound:130 nc: 97 ncall:8.3e+04 eff:2.3% logz-ratio=-239.26+/-0.03 dlogz:33.564>0.1]
1899it [36:30,  1.49s/it, bound:131 nc: 97 ncall:8.4e+04 eff:2.3% logz-ratio=-239.13+/-0.04 dlogz:33.424>0.1]
1900it [36:53,  2.13s/it, bound:131 nc: 97 ncall:8.4e+04 eff:2.3% logz-ratio=-239.11+/-0.04 dlogz:33.405>0.1]
1921it [36:53,  1.25s/it, bound:134 nc: 66 ncall:8.5e+04 eff:2.3% logz-ratio=-238.75+/-0.01 dlogz:32.995>0.1]
1923it [37:10,  1.25s/it, bound:134 nc: 66 ncall:8.5e+04 eff:2.3% logz-ratio=-238.71+/-0.02 dlogz:32.958>0.1]
1924it [37:27,  2.05s/it, bound:134 nc: 66 ncall:8.5e+04 eff:2.3% logz-ratio=-238.70+/-0.02 dlogz:32.940>0.1]
1947it [38:27,  2.30s/it, bound:136 nc: 58 ncall:8.7e+04 eff:2.2% logz-ratio=-238.32+/-0.06 dlogz:32.520>0.1]
1963it [38:27,  1.58s/it, bound:139 nc:100 ncall:8.8e+04 eff:2.2% logz-ratio=-238.06+/-0.03 dlogz:32.229>0.1]
1970it [38:40,  1.58s/it, bound:140 nc:100 ncall:8.9e+04 eff:2.2% logz-ratio=-237.96+/-0.04 dlogz:32.107>0.1]
1971it [38:46,  1.73s/it, bound:140 nc:100 ncall:8.9e+04 eff:2.2% logz-ratio=-237.94+/-0.05 dlogz:32.089>0.1]
