
1it [00:00, ?it/s]
241it [03:46,  1.23it/s, bound:13 nc: 37 ncall:8.6e+03 eff:2.8% logz-ratio=-346.92+/-0.09 dlogz:133.619>0.1]
264it [04:04,  1.23it/s, bound:14 nc: 23 ncall:9.2e+03 eff:2.9% logz-ratio=-340.79+/-0.09 dlogz:127.387>0.1]
288it [04:18,  1.38it/s, bound:15 nc: 31 ncall:9.9e+03 eff:2.9% logz-ratio=-335.27+/-0.09 dlogz:121.868>0.1]
311it [05:00,  1.08s/it, bound:16 nc: 23 ncall:1.0e+04 eff:3.0% logz-ratio=-330.06+/-0.09 dlogz:116.586>0.1]
323it [05:00,  1.15it/s, bound:17 nc: 70 ncall:1.1e+04 eff:2.9% logz-ratio=-328.01+/-0.08 dlogz:114.520>0.1]
334it [05:15,  1.02it/s, bound:18 nc: 26 ncall:1.2e+04 eff:2.8% logz-ratio=-326.20+/-0.09 dlogz:112.663>0.1]
357it [05:30,  1.18it/s, bound:19 nc: 26 ncall:1.3e+04 eff:2.8% logz-ratio=-322.41+/-0.09 dlogz:108.848>0.1]
371it [05:30,  1.57it/s, bound:20 nc:  1 ncall:1.3e+04 eff:6.7% logz-ratio=-222.33+/-0.21 dlogz:3.064>0.1]  
383it [05:49,  1.15it/s, bound:20 nc: 31 ncall:1.3e+04 eff:2.9% logz-ratio=-316.71+/-0.09 dlogz:103.045>0.1]
407it [06:11,  1.13it/s, bound:21 nc: 31 ncall:1.4e+04 eff:2.9% logz-ratio=-313.23+/-0.09 dlogz:99.582>0.1] 
431it [06:29,  1.21it/s, bound:23 nc: 35 ncall:1.5e+04 eff:2.9% logz-ratio=-309.73+/-0.09 dlogz:95.970>0.1]
454it [06:29,  1.80it/s, bound:24 nc:  1 ncall:1.6e+04 eff:6.1% logz-ratio=-238.51+/-0.24 dlogz:21.335>0.1]
455it [06:40,  1.80it/s, bound:24 nc: 27 ncall:1.5e+04 eff:2.9% logz-ratio=-305.89+/-0.04 dlogz:92.145>0.1]
456it [06:42,  1.25it/s, bound:24 nc: 27 ncall:1.5e+04 eff:3.0% logz-ratio=-305.70+/-0.05 dlogz:91.935>0.1]
481it [06:59,  1.33it/s, bound:25 nc: 21 ncall:1.6e+04 eff:3.0% logz-ratio=-302.43+/-0.09 dlogz:88.564>0.1]
504it [07:28,  1.09it/s, bound:26 nc: 29 ncall:1.7e+04 eff:3.0% logz-ratio=-298.58+/-0.10 dlogz:84.688>0.1]
527it [07:57,  1.03s/it, bound:28 nc: 47 ncall:1.8e+04 eff:3.0% logz-ratio=-295.93+/-0.09 dlogz:81.926>0.1]
534it [07:57,  1.10it/s, bound:28 nc: 48 ncall:1.8e+04 eff:3.0% logz-ratio=-295.27+/-0.05 dlogz:83.025>0.1]
549it [08:10,  1.10it/s, bound:29 nc: 48 ncall:1.9e+04 eff:2.9% logz-ratio=-293.84+/-0.08 dlogz:81.584>0.1]
550it [08:11,  1.10it/s, bound:29 nc: 48 ncall:1.9e+04 eff:2.9% logz-ratio=-293.75+/-0.08 dlogz:81.479>0.1]
574it [08:43,  1.06s/it, bound:30 nc: 24 ncall:1.9e+04 eff:3.0% logz-ratio=-291.66+/-0.09 dlogz:79.358>0.1]
592it [08:43,  1.33it/s, bound:32 nc:  1 ncall:2.1e+04 eff:5.3% logz-ratio=-229.99+/-0.24 dlogz:13.810>0.1]
596it [09:00,  1.33it/s, bound:32 nc: 53 ncall:2.1e+04 eff:2.9% logz-ratio=-289.41+/-0.05 dlogz:77.047>0.1]
597it [09:04,  1.12s/it, bound:32 nc: 53 ncall:2.1e+04 eff:2.9% logz-ratio=-289.32+/-0.06 dlogz:76.950>0.1]
620it [09:28,  1.09s/it, bound:34 nc: 36 ncall:2.1e+04 eff:2.9% logz-ratio=-287.45+/-0.08 dlogz:75.012>0.1]
644it [10:01,  1.20s/it, bound:35 nc: 40 ncall:2.2e+04 eff:2.9% logz-ratio=-285.79+/-0.09 dlogz:73.293>0.1]
653it [10:01,  1.00it/s, bound:36 nc: 55 ncall:2.3e+04 eff:2.9% logz-ratio=-285.17+/-0.03 dlogz:72.681>0.1]
667it [10:20,  1.00it/s, bound:37 nc: 55 ncall:2.4e+04 eff:2.8% logz-ratio=-284.16+/-0.07 dlogz:71.650>0.1]
668it [10:32,  1.30s/it, bound:37 nc: 55 ncall:2.4e+04 eff:2.8% logz-ratio=-284.08+/-0.07 dlogz:71.562>0.1]
692it [10:53,  1.12s/it, bound:39 nc: 52 ncall:2.5e+04 eff:2.8% logz-ratio=-282.31+/-0.09 dlogz:69.739>0.1]
703it [10:53,  1.12it/s, bound:40 nc: 34 ncall:2.5e+04 eff:2.8% logz-ratio=-281.62+/-0.02 dlogz:69.008>0.1]
715it [11:10,  1.12it/s, bound:41 nc: 34 ncall:2.6e+04 eff:2.8% logz-ratio=-280.90+/-0.06 dlogz:68.268>0.1]
716it [11:19,  1.17s/it, bound:41 nc: 34 ncall:2.6e+04 eff:2.8% logz-ratio=-280.84+/-0.07 dlogz:68.203>0.1]
739it [11:39,  1.05s/it, bound:42 nc: 43 ncall:2.7e+04 eff:2.8% logz-ratio=-279.24+/-0.09 dlogz:66.565>0.1]
764it [11:58,  1.06it/s, bound:44 nc: 32 ncall:2.8e+04 eff:2.8% logz-ratio=-277.98+/-0.09 dlogz:65.236>0.1]
772it [12:08,  1.01it/s, bound:44 nc: 32 ncall:2.8e+04 eff:2.8% logz-ratio=-277.56+/-0.02 dlogz:64.803>0.1]
786it [12:20,  1.01it/s, bound:45 nc: 32 ncall:2.8e+04 eff:2.8% logz-ratio=-276.80+/-0.07 dlogz:64.024>0.1]
787it [12:35,  1.22s/it, bound:45 nc: 32 ncall:2.8e+04 eff:2.8% logz-ratio=-276.73+/-0.07 dlogz:63.961>0.1]
810it [12:47,  1.05it/s, bound:47 nc: 45 ncall:2.9e+04 eff:2.8% logz-ratio=-275.41+/-0.08 dlogz:62.578>0.1]
833it [13:13,  1.02s/it, bound:47 nc: 20 ncall:3.0e+04 eff:2.8% logz-ratio=-274.20+/-0.09 dlogz:61.320>0.1]
844it [13:13,  1.21it/s, bound:48 nc:  1 ncall:3.1e+04 eff:4.4% logz-ratio=-218.32+/-0.55 dlogz:0.684>0.1] 
855it [13:30,  1.21it/s, bound:49 nc: 44 ncall:3.1e+04 eff:2.8% logz-ratio=-272.94+/-0.06 dlogz:60.855>0.1]
856it [13:33,  1.01s/it, bound:49 nc: 44 ncall:3.1e+04 eff:2.8% logz-ratio=-272.89+/-0.06 dlogz:60.801>0.1]
879it [13:50,  1.10it/s, bound:50 nc: 33 ncall:3.2e+04 eff:2.8% logz-ratio=-271.65+/-0.08 dlogz:59.522>0.1]
904it [14:08,  1.20it/s, bound:51 nc: 27 ncall:3.2e+04 eff:2.8% logz-ratio=-270.19+/-0.09 dlogz:58.004>0.1]
921it [14:08,  1.64it/s, bound:52 nc:  1 ncall:3.3e+04 eff:4.3% logz-ratio=-226.05+/-0.24 dlogz:10.123>0.1]
927it [14:20,  1.64it/s, bound:52 nc: 30 ncall:3.3e+04 eff:2.8% logz-ratio=-269.03+/-0.05 dlogz:56.803>0.1]
928it [14:27,  1.10it/s, bound:52 nc: 30 ncall:3.3e+04 eff:2.8% logz-ratio=-268.97+/-0.05 dlogz:56.740>0.1]
952it [14:48,  1.13it/s, bound:54 nc: 32 ncall:3.4e+04 eff:2.8% logz-ratio=-267.80+/-0.08 dlogz:55.505>0.1]
975it [15:10,  1.09it/s, bound:55 nc: 34 ncall:3.5e+04 eff:2.8% logz-ratio=-266.84+/-0.09 dlogz:54.503>0.1]
995it [15:10,  1.57it/s, bound:56 nc:  1 ncall:3.6e+04 eff:4.2% logz-ratio=-227.48+/-0.16 dlogz:11.839>0.1]
998it [15:30,  1.57it/s, bound:56 nc: 37 ncall:3.5e+04 eff:2.8% logz-ratio=-265.95+/-0.03 dlogz:53.563>0.1]
999it [15:40,  1.18s/it, bound:56 nc: 37 ncall:3.5e+04 eff:2.8% logz-ratio=-265.91+/-0.03 dlogz:53.524>0.1]
1023it [15:59,  1.03s/it, bound:58 nc: 50 ncall:3.7e+04 eff:2.8% logz-ratio=-265.05+/-0.07 dlogz:52.607>0.1]
1047it [16:35,  1.20s/it, bound:60 nc: 31 ncall:3.7e+04 eff:2.8% logz-ratio=-264.22+/-0.08 dlogz:51.727>0.1]
1055it [16:35,  1.02s/it, bound:60 nc: 61 ncall:3.8e+04 eff:2.8% logz-ratio=-263.91+/-0.02 dlogz:51.405>0.1]
1070it [16:50,  1.02s/it, bound:62 nc: 61 ncall:3.9e+04 eff:2.8% logz-ratio=-263.35+/-0.06 dlogz:50.817>0.1]
1071it [17:02,  1.22s/it, bound:62 nc: 61 ncall:3.9e+04 eff:2.8% logz-ratio=-263.32+/-0.06 dlogz:50.779>0.1]
1095it [17:33,  1.26s/it, bound:64 nc: 43 ncall:4.0e+04 eff:2.7% logz-ratio=-262.42+/-0.08 dlogz:49.837>0.1]
1104it [17:34,  1.04s/it, bound:65 nc: 53 ncall:4.0e+04 eff:2.7% logz-ratio=-262.05+/-0.02 dlogz:49.449>0.1]
1118it [17:50,  1.04s/it, bound:66 nc: 53 ncall:4.1e+04 eff:2.7% logz-ratio=-261.50+/-0.06 dlogz:48.868>0.1]
1119it [17:50,  1.06s/it, bound:66 nc: 28 ncall:4.1e+04 eff:2.7% logz-ratio=-261.46+/-0.06 dlogz:48.829>0.1]
1140it [18:30,  1.37s/it, bound:67 nc: 28 ncall:4.2e+04 eff:2.7% logz-ratio=-260.65+/-0.08 dlogz:47.974>0.1]
1156it [18:30,  1.02it/s, bound:68 nc:  1 ncall:4.3e+04 eff:3.9% logz-ratio=-224.05+/-0.23 dlogz:7.292>0.1] 
1169it [18:47,  1.06s/it, bound:69 nc: 28 ncall:4.3e+04 eff:2.7% logz-ratio=-259.49+/-0.06 dlogz:46.762>0.1]
1186it [19:08,  1.12s/it, bound:70 nc: 28 ncall:4.4e+04 eff:2.7% logz-ratio=-258.78+/-0.08 dlogz:46.021>0.1]
1209it [19:48,  1.36s/it, bound:71 nc: 34 ncall:4.5e+04 eff:2.7% logz-ratio=-257.71+/-0.09 dlogz:44.909>0.1]
1219it [19:49,  1.10s/it, bound:73 nc: 68 ncall:4.5e+04 eff:2.7% logz-ratio=-257.32+/-0.02 dlogz:44.491>0.1]
1230it [20:00,  1.10s/it, bound:74 nc: 68 ncall:4.6e+04 eff:2.7% logz-ratio=-256.90+/-0.06 dlogz:44.048>0.1]
1231it [20:18,  1.43s/it, bound:74 nc: 68 ncall:4.6e+04 eff:2.7% logz-ratio=-256.87+/-0.06 dlogz:44.011>0.1]
1255it [20:40,  1.22s/it, bound:76 nc: 49 ncall:4.7e+04 eff:2.7% logz-ratio=-256.02+/-0.08 dlogz:43.112>0.1]
1267it [20:40,  1.06it/s, bound:76 nc: 37 ncall:4.8e+04 eff:2.7% logz-ratio=-255.66+/-0.02 dlogz:46.998>0.1]
1277it [21:00,  1.06it/s, bound:77 nc: 37 ncall:4.8e+04 eff:2.7% logz-ratio=-255.37+/-0.05 dlogz:46.685>0.1]
1278it [21:17,  1.50s/it, bound:77 nc: 37 ncall:4.8e+04 eff:2.7% logz-ratio=-255.34+/-0.05 dlogz:46.655>0.1]
1302it [21:33,  1.15s/it, bound:79 nc: 62 ncall:5.0e+04 eff:2.6% logz-ratio=-254.72+/-0.07 dlogz:45.988>0.1]
1323it [21:33,  1.32it/s, bound:80 nc:  1 ncall:5.1e+04 eff:3.6% logz-ratio=-225.77+/-0.18 dlogz:13.697>0.1]
1325it [21:50,  1.32it/s, bound:80 nc: 26 ncall:5.0e+04 eff:2.6% logz-ratio=-254.07+/-0.02 dlogz:45.295>0.1]
1326it [21:54,  1.17s/it, bound:80 nc: 26 ncall:5.0e+04 eff:2.6% logz-ratio=-254.04+/-0.03 dlogz:45.263>0.1]
1350it [22:28,  1.27s/it, bound:82 nc: 35 ncall:5.1e+04 eff:2.6% logz-ratio=-253.29+/-0.07 dlogz:44.463>0.1]
1372it [22:54,  1.24s/it, bound:84 nc: 57 ncall:5.2e+04 eff:2.6% logz-ratio=-252.64+/-0.08 dlogz:43.768>0.1]
1380it [23:05,  1.27s/it, bound:84 nc: 44 ncall:5.3e+04 eff:2.6% logz-ratio=-252.42+/-0.02 dlogz:43.527>0.1]
1396it [23:33,  1.41s/it, bound:86 nc: 44 ncall:5.3e+04 eff:2.6% logz-ratio=-252.00+/-0.06 dlogz:43.078>0.1]
1420it [24:04,  1.37s/it, bound:87 nc: 47 ncall:5.5e+04 eff:2.6% logz-ratio=-251.42+/-0.07 dlogz:42.445>0.1]
1432it [24:04,  1.06s/it, bound:88 nc:  1 ncall:5.6e+04 eff:3.5% logz-ratio=-219.41+/-0.41 dlogz:5.563>0.1] 
1441it [24:20,  1.06s/it, bound:89 nc: 52 ncall:5.6e+04 eff:2.6% logz-ratio=-250.87+/-0.04 dlogz:41.851>0.1]
1442it [24:23,  1.23s/it, bound:89 nc: 52 ncall:5.6e+04 eff:2.6% logz-ratio=-250.84+/-0.04 dlogz:41.823>0.1]
1467it [24:48,  1.14s/it, bound:90 nc: 30 ncall:5.6e+04 eff:2.6% logz-ratio=-250.17+/-0.07 dlogz:41.105>0.1]
1491it [25:13,  1.10s/it, bound:92 nc: 43 ncall:5.7e+04 eff:2.6% logz-ratio=-249.58+/-0.08 dlogz:40.465>0.1]
1497it [25:13,  1.03it/s, bound:92 nc: 41 ncall:5.8e+04 eff:2.6% logz-ratio=-249.43+/-0.02 dlogz:40.305>0.1]
1513it [25:30,  1.03it/s, bound:94 nc: 41 ncall:5.8e+04 eff:2.6% logz-ratio=-249.01+/-0.06 dlogz:39.857>0.1]
1514it [25:52,  1.40s/it, bound:94 nc: 41 ncall:5.8e+04 eff:2.6% logz-ratio=-248.99+/-0.06 dlogz:39.828>0.1]
1539it [26:39,  1.60s/it, bound:96 nc: 61 ncall:6.0e+04 eff:2.6% logz-ratio=-248.31+/-0.08 dlogz:39.100>0.1]
1543it [26:39,  1.47s/it, bound:97 nc: 80 ncall:6.0e+04 eff:2.6% logz-ratio=-248.21+/-0.01 dlogz:38.993>0.1]
1562it [26:50,  1.47s/it, bound:99 nc: 80 ncall:6.2e+04 eff:2.5% logz-ratio=-247.76+/-0.06 dlogz:38.505>0.1]
1563it [27:05,  1.40s/it, bound:99 nc: 80 ncall:6.2e+04 eff:2.5% logz-ratio=-247.73+/-0.06 dlogz:38.477>0.1]
1582it [27:05,  1.08it/s, bound:100 nc:  1 ncall:6.3e+04 eff:3.3% logz-ratio=-223.90+/-0.17 dlogz:11.405>0.1]
1585it [27:20,  1.08it/s, bound:101 nc: 43 ncall:6.3e+04 eff:2.5% logz-ratio=-247.18+/-0.03 dlogz:37.874>0.1]
1586it [27:30,  1.41s/it, bound:101 nc: 43 ncall:6.3e+04 eff:2.5% logz-ratio=-247.15+/-0.03 dlogz:37.847>0.1]
1609it [28:09,  1.54s/it, bound:102 nc: 41 ncall:6.4e+04 eff:2.5% logz-ratio=-246.53+/-0.07 dlogz:37.176>0.1]
1630it [28:10,  1.01it/s, bound:105 nc:  1 ncall:6.6e+04 eff:3.2% logz-ratio=-223.96+/-0.17 dlogz:11.415>0.1]
1632it [28:20,  1.01it/s, bound:105 nc: 67 ncall:6.5e+04 eff:2.5% logz-ratio=-245.93+/-0.02 dlogz:36.528>0.1]
1633it [28:32,  1.43s/it, bound:105 nc: 67 ncall:6.5e+04 eff:2.5% logz-ratio=-245.90+/-0.03 dlogz:36.502>0.1]
1655it [29:04,  1.45s/it, bound:106 nc: 38 ncall:6.6e+04 eff:2.5% logz-ratio=-245.39+/-0.06 dlogz:35.949>0.1]
1679it [29:45,  1.55s/it, bound:108 nc: 54 ncall:6.8e+04 eff:2.5% logz-ratio=-244.84+/-0.08 dlogz:35.346>0.1]
1682it [29:45,  1.45s/it, bound:109 nc: 69 ncall:6.8e+04 eff:2.5% logz-ratio=-244.76+/-0.02 dlogz:35.266>0.1]
1702it [30:00,  1.45s/it, bound:111 nc: 69 ncall:6.9e+04 eff:2.5% logz-ratio=-244.28+/-0.06 dlogz:34.739>0.1]
1703it [30:18,  1.50s/it, bound:111 nc: 69 ncall:6.9e+04 eff:2.5% logz-ratio=-244.25+/-0.06 dlogz:34.714>0.1]
1720it [30:18,  1.03s/it, bound:112 nc:  1 ncall:7.1e+04 eff:3.1% logz-ratio=-221.32+/-0.28 dlogz:7.991>0.1] 
1725it [30:30,  1.03s/it, bound:113 nc: 56 ncall:7.0e+04 eff:2.4% logz-ratio=-243.70+/-0.04 dlogz:34.115>0.1]
1726it [31:42,  2.80s/it, bound:113 nc: 56 ncall:7.0e+04 eff:2.4% logz-ratio=-243.67+/-0.04 dlogz:34.087>0.1]
1742it [31:42,  1.85s/it, bound:116 nc:  1 ncall:7.3e+04 eff:3.1% logz-ratio=-220.49+/-0.31 dlogz:6.929>0.1] 
1749it [32:00,  1.85s/it, bound:118 nc:140 ncall:7.4e+04 eff:2.4% logz-ratio=-243.13+/-0.04 dlogz:33.497>0.1]
1750it [32:10,  2.17s/it, bound:118 nc:140 ncall:7.4e+04 eff:2.4% logz-ratio=-243.11+/-0.04 dlogz:33.473>0.1]
1773it [32:56,  2.08s/it, bound:119 nc: 45 ncall:7.5e+04 eff:2.4% logz-ratio=-242.60+/-0.07 dlogz:32.922>0.1]
1779it [32:56,  1.79s/it, bound:120 nc: 73 ncall:7.5e+04 eff:2.4% logz-ratio=-242.48+/-0.01 dlogz:32.783>0.1]
1797it [33:10,  1.79s/it, bound:122 nc: 73 ncall:7.7e+04 eff:2.3% logz-ratio=-242.12+/-0.06 dlogz:32.388>0.1]
1798it [33:24,  1.67s/it, bound:122 nc: 73 ncall:7.7e+04 eff:2.3% logz-ratio=-242.10+/-0.06 dlogz:32.367>0.1]
1820it [33:24,  1.01s/it, bound:124 nc:  1 ncall:7.8e+04 eff:3.0% logz-ratio=-222.68+/-0.18 dlogz:9.843>0.1] 
1820it [33:40,  1.01s/it, bound:124 nc:  1 ncall:7.8e+04 eff:3.0% logz-ratio=-215.18+/-0.31 dlogz:0.360>0.1]
1821it [34:10,  2.13s/it, bound:124 nc: 47 ncall:7.8e+04 eff:2.3% logz-ratio=-241.64+/-0.01 dlogz:31.861>0.1]
1844it [34:47,  1.90s/it, bound:126 nc: 57 ncall:7.9e+04 eff:2.3% logz-ratio=-241.20+/-0.06 dlogz:31.372>0.1]
1862it [34:47,  1.27s/it, bound:128 nc:  1 ncall:8.1e+04 eff:2.9% logz-ratio=-220.68+/-0.25 dlogz:7.218>0.1] 
1866it [35:00,  1.27s/it, bound:128 nc: 63 ncall:8.0e+04 eff:2.3% logz-ratio=-240.75+/-0.03 dlogz:30.881>0.1]
1867it [35:11,  1.68s/it, bound:128 nc: 63 ncall:8.1e+04 eff:2.3% logz-ratio=-240.73+/-0.03 dlogz:30.857>0.1]
1891it [35:59,  1.82s/it, bound:130 nc: 80 ncall:8.2e+04 eff:2.3% logz-ratio=-240.22+/-0.07 dlogz:30.299>0.1]
1906it [35:59,  1.30s/it, bound:132 nc:  1 ncall:8.3e+04 eff:2.9% logz-ratio=-219.00+/-0.31 dlogz:5.014>0.1] 
1913it [36:10,  1.30s/it, bound:133 nc: 80 ncall:8.3e+04 eff:2.3% logz-ratio=-239.76+/-0.04 dlogz:29.802>0.1]
1914it [36:49,  2.18s/it, bound:133 nc: 80 ncall:8.3e+04 eff:2.3% logz-ratio=-239.75+/-0.04 dlogz:29.780>0.1]
1936it [36:49,  1.28s/it, bound:136 nc:  1 ncall:8.6e+04 eff:2.8% logz-ratio=-222.30+/-0.19 dlogz:9.276>0.1] 
1937it [37:00,  1.28s/it, bound:136 nc: 84 ncall:8.5e+04 eff:2.3% logz-ratio=-239.28+/-0.02 dlogz:29.267>0.1]
1938it [37:18,  1.96s/it, bound:136 nc: 84 ncall:8.5e+04 eff:2.3% logz-ratio=-239.25+/-0.02 dlogz:29.243>0.1]
1962it [37:49,  1.64s/it, bound:138 nc: 49 ncall:8.7e+04 eff:2.3% logz-ratio=-238.76+/-0.07 dlogz:28.698>0.1]
1985it [37:49,  1.00s/it, bound:140 nc:  1 ncall:8.8e+04 eff:2.8% logz-ratio=-221.62+/-0.20 dlogz:8.454>0.1] 
1985it [38:00,  1.00s/it, bound:140 nc:  1 ncall:8.8e+04 eff:2.8% logz-ratio=-215.32+/-0.33 dlogz:0.308>0.1]
1986it [38:34,  2.04s/it, bound:140 nc: 51 ncall:8.8e+04 eff:2.3% logz-ratio=-238.33+/-0.01 dlogz:28.223>0.1]
2010it [39:29,  2.17s/it, bound:143 nc: 75 ncall:9.0e+04 eff:2.2% logz-ratio=-237.91+/-0.06 dlogz:27.753>0.1]
2018it [39:30,  1.79s/it, bound:144 nc: 94 ncall:9.0e+04 eff:2.2% logz-ratio=-237.79+/-0.01 dlogz:27.608>0.1]
2032it [39:40,  1.79s/it, bound:146 nc: 94 ncall:9.2e+04 eff:2.2% logz-ratio=-237.58+/-0.04 dlogz:27.372>0.1]
2033it [39:52,  1.69s/it, bound:146 nc: 94 ncall:9.2e+04 eff:2.2% logz-ratio=-237.56+/-0.05 dlogz:27.355>0.1]
2057it [40:32,  1.68s/it, bound:148 nc: 37 ncall:9.3e+04 eff:2.2% logz-ratio=-237.21+/-0.07 dlogz:26.957>0.1]
2060it [40:32,  1.57s/it, bound:148 nc: 67 ncall:9.3e+04 eff:2.2% logz-ratio=-237.17+/-0.01 dlogz:26.906>0.1]
2080it [40:50,  1.57s/it, bound:150 nc: 67 ncall:9.4e+04 eff:2.2% logz-ratio=-236.83+/-0.06 dlogz:26.536>0.1]
2081it [40:57,  1.42s/it, bound:150 nc: 67 ncall:9.4e+04 eff:2.2% logz-ratio=-236.82+/-0.06 dlogz:26.516>0.1]
2105it [41:58,  1.87s/it, bound:152 nc: 43 ncall:9.5e+04 eff:2.2% logz-ratio=-236.36+/-0.08 dlogz:26.014>0.1]
2108it [41:58,  1.75s/it, bound:152 nc:103 ncall:9.6e+04 eff:2.2% logz-ratio=-236.31+/-0.02 dlogz:25.954>0.1]
2128it [42:10,  1.75s/it, bound:156 nc:103 ncall:9.8e+04 eff:2.2% logz-ratio=-235.97+/-0.06 dlogz:25.570>0.1]
2129it [42:44,  1.92s/it, bound:156 nc:103 ncall:9.8e+04 eff:2.2% logz-ratio=-235.95+/-0.06 dlogz:25.551>0.1]
2131it [42:44,  1.82s/it, bound:156 nc: 77 ncall:9.8e+04 eff:2.2% logz-ratio=-235.92+/-0.02 dlogz:25.514>0.1]
2151it [43:00,  1.82s/it, bound:159 nc: 77 ncall:9.9e+04 eff:2.2% logz-ratio=-235.56+/-0.06 dlogz:25.119>0.1]
2152it [43:13,  1.62s/it, bound:159 nc: 77 ncall:1.0e+05 eff:2.2% logz-ratio=-235.54+/-0.06 dlogz:25.098>0.1]
2167it [43:13,  1.12s/it, bound:160 nc:  1 ncall:1.0e+05 eff:2.7% logz-ratio=-216.25+/-0.33 dlogz:1.259>0.1] 
2175it [43:30,  1.12s/it, bound:160 nc: 48 ncall:1.0e+05 eff:2.2% logz-ratio=-235.09+/-0.04 dlogz:24.598>0.1]
2176it [43:57,  1.92s/it, bound:161 nc: 48 ncall:1.0e+05 eff:2.2% logz-ratio=-235.07+/-0.04 dlogz:24.577>0.1]
2200it [44:36,  1.79s/it, bound:163 nc: 65 ncall:1.0e+05 eff:2.1% logz-ratio=-234.67+/-0.07 dlogz:24.125>0.1]
2205it [44:48,  1.87s/it, bound:164 nc: 65 ncall:1.0e+05 eff:2.1% logz-ratio=-234.58+/-0.01 dlogz:24.035>0.1]
2223it [45:39,  2.22s/it, bound:166 nc: 65 ncall:1.0e+05 eff:2.1% logz-ratio=-234.28+/-0.05 dlogz:23.698>0.1]
2238it [45:39,  1.54s/it, bound:168 nc:  1 ncall:1.1e+05 eff:2.6% logz-ratio=-216.23+/-0.31 dlogz:1.150>0.1] 
2246it [45:50,  1.54s/it, bound:169 nc: 85 ncall:1.1e+05 eff:2.1% logz-ratio=-233.91+/-0.04 dlogz:23.272>0.1]
2247it [46:29,  2.37s/it, bound:169 nc: 85 ncall:1.1e+05 eff:2.1% logz-ratio=-233.89+/-0.04 dlogz:23.255>0.1]
2268it [46:29,  1.40s/it, bound:171 nc:  1 ncall:1.1e+05 eff:2.5% logz-ratio=-219.29+/-0.22 dlogz:5.428>0.1] 
2269it [46:40,  1.40s/it, bound:172 nc: 84 ncall:1.1e+05 eff:2.1% logz-ratio=-233.54+/-0.01 dlogz:22.860>0.1]
2270it [46:54,  1.98s/it, bound:172 nc: 84 ncall:1.1e+05 eff:2.1% logz-ratio=-233.52+/-0.02 dlogz:22.842>0.1]
2294it [47:24,  1.63s/it, bound:173 nc: 42 ncall:1.1e+05 eff:2.1% logz-ratio=-233.15+/-0.06 dlogz:22.419>0.1]
2319it [48:15,  1.80s/it, bound:175 nc: 49 ncall:1.1e+05 eff:2.1% logz-ratio=-232.76+/-0.08 dlogz:21.977>0.1]
2321it [48:15,  1.72s/it, bound:176 nc: 86 ncall:1.1e+05 eff:2.1% logz-ratio=-232.72+/-0.01 dlogz:21.942>0.1]
2342it [48:30,  1.72s/it, bound:179 nc: 86 ncall:1.1e+05 eff:2.1% logz-ratio=-232.40+/-0.06 dlogz:21.574>0.1]
2343it [48:56,  1.78s/it, bound:179 nc: 86 ncall:1.1e+05 eff:2.1% logz-ratio=-232.38+/-0.06 dlogz:21.556>0.1]
