
1it [00:00, ?it/s]
107it [05:10,  2.16s/it, bound:9 nc: 38 ncall:6.5e+03 eff:1.7% logz-ratio=-1256.06+/-0.12 dlogz:628.304>0.1]
108it [05:25,  2.14s/it, bound:9 nc: 38 ncall:6.5e+03 eff:1.7% logz-ratio=-1253.28+/-0.12 dlogz:625.077>0.1]
131it [06:46,  2.75s/it, bound:10 nc: 30 ncall:7.2e+03 eff:1.8% logz-ratio=-1207.32+/-0.11 dlogz:578.212>0.1]
135it [06:46,  2.48s/it, bound:11 nc: 72 ncall:7.5e+03 eff:1.8% logz-ratio=-1185.60+/-0.12 dlogz:559.986>0.1]
151it [06:46,  1.57s/it, bound:13 nc:  1 ncall:9.1e+03 eff:7.4% logz-ratio=-702.05+/-0.17 dlogz:67.477>0.1]  
153it [07:00,  1.57s/it, bound:13 nc: 72 ncall:8.8e+03 eff:1.7% logz-ratio=-1146.64+/-0.11 dlogz:516.776>0.1]
154it [07:25,  2.61s/it, bound:13 nc: 72 ncall:8.8e+03 eff:1.7% logz-ratio=-1141.05+/-0.12 dlogz:515.571>0.1]
178it [08:16,  2.35s/it, bound:14 nc: 35 ncall:9.7e+03 eff:1.8% logz-ratio=-1112.48+/-0.11 dlogz:482.388>0.1]
185it [08:16,  1.94s/it, bound:15 nc: 45 ncall:1.0e+04 eff:1.8% logz-ratio=-1103.70+/-0.11 dlogz:475.105>0.1]
199it [08:30,  1.94s/it, bound:16 nc: 45 ncall:1.1e+04 eff:1.9% logz-ratio=-1083.54+/-0.11 dlogz:453.687>0.1]
200it [08:50,  2.06s/it, bound:16 nc: 45 ncall:1.1e+04 eff:1.9% logz-ratio=-1082.79+/-0.11 dlogz:452.379>0.1]
220it [08:50,  1.24s/it, bound:17 nc:  1 ncall:1.2e+04 eff:6.2% logz-ratio=-716.47+/-0.20 dlogz:82.341>0.1]  
221it [09:10,  1.24s/it, bound:17 nc: 30 ncall:1.1e+04 eff:2.0% logz-ratio=-1065.45+/-0.06 dlogz:434.760>0.1]
222it [09:40,  2.53s/it, bound:17 nc: 30 ncall:1.1e+04 eff:2.0% logz-ratio=-1065.06+/-0.08 dlogz:434.244>0.1]
246it [10:35,  2.40s/it, bound:19 nc: 45 ncall:1.2e+04 eff:2.0% logz-ratio=-1042.56+/-0.10 dlogz:411.946>0.1]
251it [10:35,  2.11s/it, bound:19 nc: 48 ncall:1.3e+04 eff:2.0% logz-ratio=-1038.82+/-0.10 dlogz:408.822>0.1]
269it [10:50,  2.11s/it, bound:20 nc: 48 ncall:1.4e+04 eff:2.0% logz-ratio=-1022.85+/-0.10 dlogz:392.011>0.1]
270it [11:18,  2.17s/it, bound:21 nc: 48 ncall:1.4e+04 eff:2.0% logz-ratio=-1022.26+/-0.10 dlogz:391.543>0.1]
280it [11:18,  1.66s/it, bound:21 nc:  1 ncall:1.4e+04 eff:5.6% logz-ratio=-658.89+/-nan dlogz:22.730>0.1]   
290it [11:28,  1.49s/it, bound:22 nc: 38 ncall:1.4e+04 eff:2.0% logz-ratio=-1003.33+/-0.11 dlogz:372.540>0.1]
293it [11:40,  1.49s/it, bound:22 nc: 38 ncall:1.4e+04 eff:2.0% logz-ratio=-1000.44+/-0.11 dlogz:370.881>0.1]
294it [12:41,  3.61s/it, bound:22 nc: 38 ncall:1.4e+04 eff:2.0% logz-ratio=-999.25+/-0.11 dlogz:369.093>0.1] 
306it [12:41,  2.35s/it, bound:23 nc:  1 ncall:1.6e+04 eff:5.2% logz-ratio=-677.56+/-0.28 dlogz:42.265>0.1] 
317it [13:00,  2.35s/it, bound:24 nc: 66 ncall:1.6e+04 eff:2.0% logz-ratio=-987.15+/-0.11 dlogz:356.555>0.1]
318it [13:47,  3.38s/it, bound:24 nc: 66 ncall:1.6e+04 eff:2.0% logz-ratio=-986.54+/-0.11 dlogz:355.746>0.1]
328it [13:47,  2.42s/it, bound:25 nc:  1 ncall:1.7e+04 eff:4.9% logz-ratio=-675.66+/-0.21 dlogz:40.219>0.1] 
342it [14:00,  2.42s/it, bound:27 nc: 56 ncall:1.7e+04 eff:2.0% logz-ratio=-976.43+/-0.10 dlogz:345.555>0.1]
343it [14:35,  2.71s/it, bound:27 nc: 56 ncall:1.7e+04 eff:2.0% logz-ratio=-975.90+/-0.10 dlogz:344.976>0.1]
355it [14:35,  1.90s/it, bound:28 nc:  1 ncall:1.8e+04 eff:4.7% logz-ratio=-689.36+/-0.12 dlogz:54.376>0.1] 
366it [14:50,  1.90s/it, bound:28 nc: 41 ncall:1.8e+04 eff:2.0% logz-ratio=-961.64+/-0.11 dlogz:330.782>0.1]
367it [15:18,  2.42s/it, bound:28 nc: 41 ncall:1.8e+04 eff:2.0% logz-ratio=-961.09+/-0.11 dlogz:330.145>0.1]
389it [15:18,  1.35s/it, bound:30 nc:  1 ncall:2.0e+04 eff:4.4% logz-ratio=-708.81+/-0.15 dlogz:74.578>0.1] 
390it [15:30,  1.35s/it, bound:30 nc: 37 ncall:1.9e+04 eff:2.0% logz-ratio=-945.79+/-0.09 dlogz:315.292>0.1]
391it [16:15,  2.83s/it, bound:30 nc: 37 ncall:1.9e+04 eff:2.0% logz-ratio=-945.05+/-0.10 dlogz:314.239>0.1]
416it [17:32,  2.94s/it, bound:32 nc: 49 ncall:2.1e+04 eff:2.0% logz-ratio=-930.58+/-0.10 dlogz:299.286>0.1]
419it [17:32,  2.71s/it, bound:32 nc: 68 ncall:2.1e+04 eff:2.0% logz-ratio=-929.33+/-0.08 dlogz:298.159>0.1]
437it [17:32,  1.63s/it, bound:34 nc:  1 ncall:2.2e+04 eff:4.2% logz-ratio=-691.21+/-0.13 dlogz:56.302>0.1] 
439it [17:50,  1.63s/it, bound:34 nc: 68 ncall:2.2e+04 eff:2.0% logz-ratio=-918.66+/-0.08 dlogz:287.455>0.1]
440it [19:14,  4.44s/it, bound:34 nc: 68 ncall:2.2e+04 eff:2.0% logz-ratio=-918.27+/-0.09 dlogz:287.018>0.1]
453it [19:14,  2.89s/it, bound:36 nc:  1 ncall:2.4e+04 eff:4.0% logz-ratio=-679.38+/-0.16 dlogz:44.053>0.1] 
463it [19:30,  2.89s/it, bound:38 nc: 91 ncall:2.4e+04 eff:1.9% logz-ratio=-907.00+/-0.10 dlogz:275.613>0.1]
464it [20:12,  3.60s/it, bound:38 nc: 91 ncall:2.4e+04 eff:1.9% logz-ratio=-906.72+/-0.10 dlogz:275.307>0.1]
470it [20:12,  2.93s/it, bound:38 nc:  1 ncall:2.5e+04 eff:3.9% logz-ratio=-638.59+/-0.45 dlogz:1.082>0.1]  
486it [20:30,  2.93s/it, bound:40 nc: 52 ncall:2.6e+04 eff:1.9% logz-ratio=-897.63+/-0.11 dlogz:266.387>0.1]
487it [20:57,  2.81s/it, bound:40 nc: 52 ncall:2.6e+04 eff:1.9% logz-ratio=-897.18+/-0.11 dlogz:265.894>0.1]
498it [20:57,  2.01s/it, bound:40 nc:  1 ncall:2.7e+04 eff:3.8% logz-ratio=-676.39+/-0.16 dlogz:40.719>0.1] 
510it [21:10,  2.01s/it, bound:41 nc: 40 ncall:2.6e+04 eff:1.9% logz-ratio=-891.26+/-0.10 dlogz:259.730>0.1]
511it [22:30,  3.68s/it, bound:41 nc: 40 ncall:2.7e+04 eff:1.9% logz-ratio=-891.03+/-0.10 dlogz:259.476>0.1]
521it [22:30,  2.72s/it, bound:42 nc:  1 ncall:2.8e+04 eff:3.7% logz-ratio=-664.40+/-0.46 dlogz:28.320>0.1] 
532it [22:41,  2.19s/it, bound:44 nc: 79 ncall:2.8e+04 eff:1.9% logz-ratio=-881.65+/-0.11 dlogz:250.542>0.1]
536it [25:14,  6.97s/it, bound:44 nc: 79 ncall:2.9e+04 eff:1.9% logz-ratio=-877.29+/-0.11 dlogz:246.207>0.1]
538it [25:14,  6.38s/it, bound:45 nc:138 ncall:2.9e+04 eff:1.9% logz-ratio=-876.18+/-0.06 dlogz:244.812>0.1]
547it [25:14,  4.11s/it, bound:47 nc:  1 ncall:3.1e+04 eff:3.5% logz-ratio=-643.16+/-0.57 dlogz:5.783>0.1]  
557it [25:15,  2.63s/it, bound:49 nc:  1 ncall:3.2e+04 eff:3.3% logz-ratio=-677.59+/-0.17 dlogz:42.198>0.1]
558it [25:30,  2.63s/it, bound:49 nc:138 ncall:3.2e+04 eff:1.8% logz-ratio=-868.55+/-0.06 dlogz:237.026>0.1]
559it [27:04,  7.52s/it, bound:49 nc:138 ncall:3.2e+04 eff:1.8% logz-ratio=-868.21+/-0.07 dlogz:236.669>0.1]
570it [27:04,  4.34s/it, bound:51 nc:  1 ncall:3.3e+04 eff:3.2% logz-ratio=-670.18+/-0.23 dlogz:34.356>0.1] 
583it [27:20,  4.34s/it, bound:52 nc: 94 ncall:3.4e+04 eff:1.7% logz-ratio=-860.13+/-0.10 dlogz:228.474>0.1]
584it [28:00,  4.19s/it, bound:53 nc: 94 ncall:3.4e+04 eff:1.7% logz-ratio=-859.84+/-0.10 dlogz:228.198>0.1]
588it [28:01,  3.56s/it, bound:53 nc: 50 ncall:3.4e+04 eff:1.7% logz-ratio=-858.42+/-0.09 dlogz:226.922>0.1]
606it [28:20,  3.56s/it, bound:54 nc: 50 ncall:3.5e+04 eff:1.7% logz-ratio=-852.77+/-0.10 dlogz:221.124>0.1]
607it [29:02,  3.40s/it, bound:54 nc: 50 ncall:3.5e+04 eff:1.7% logz-ratio=-852.46+/-0.10 dlogz:220.792>0.1]
611it [29:02,  2.96s/it, bound:55 nc: 55 ncall:3.5e+04 eff:1.7% logz-ratio=-851.35+/-0.05 dlogz:219.685>0.1]
626it [29:20,  2.96s/it, bound:56 nc: 55 ncall:3.6e+04 eff:1.7% logz-ratio=-845.85+/-0.11 dlogz:214.433>0.1]
627it [29:39,  2.68s/it, bound:56 nc: 55 ncall:3.6e+04 eff:1.7% logz-ratio=-845.29+/-0.11 dlogz:213.833>0.1]
639it [29:39,  1.84s/it, bound:57 nc:  1 ncall:3.7e+04 eff:3.1% logz-ratio=-676.61+/-0.17 dlogz:41.054>0.1] 
650it [29:50,  1.84s/it, bound:57 nc: 33 ncall:3.7e+04 eff:1.8% logz-ratio=-839.07+/-0.09 dlogz:207.190>0.1]
651it [30:37,  2.75s/it, bound:58 nc: 33 ncall:3.7e+04 eff:1.8% logz-ratio=-838.88+/-0.09 dlogz:207.007>0.1]
670it [30:37,  1.62s/it, bound:59 nc:  1 ncall:3.8e+04 eff:3.0% logz-ratio=-689.40+/-0.13 dlogz:54.412>0.1] 
675it [30:50,  1.62s/it, bound:59 nc: 49 ncall:3.8e+04 eff:1.8% logz-ratio=-833.98+/-0.09 dlogz:202.218>0.1]
676it [31:28,  2.71s/it, bound:59 nc: 46 ncall:3.8e+04 eff:1.8% logz-ratio=-833.46+/-0.10 dlogz:201.865>0.1]
699it [32:42,  2.95s/it, bound:61 nc: 46 ncall:3.9e+04 eff:1.8% logz-ratio=-826.04+/-0.10 dlogz:194.068>0.1]
700it [32:53,  3.16s/it, bound:61 nc: 64 ncall:3.9e+04 eff:1.8% logz-ratio=-825.85+/-0.04 dlogz:193.875>0.1]
720it [32:53,  1.76s/it, bound:63 nc:  1 ncall:4.1e+04 eff:2.9% logz-ratio=-686.78+/-0.25 dlogz:51.721>0.1] 
722it [33:10,  1.76s/it, bound:63 nc: 64 ncall:4.1e+04 eff:1.8% logz-ratio=-820.08+/-0.05 dlogz:188.046>0.1]
723it [34:16,  4.01s/it, bound:64 nc: 64 ncall:4.1e+04 eff:1.8% logz-ratio=-819.92+/-0.06 dlogz:187.874>0.1]
739it [34:16,  2.42s/it, bound:65 nc:  1 ncall:4.3e+04 eff:2.9% logz-ratio=-679.15+/-0.18 dlogz:43.738>0.1] 
746it [34:30,  2.42s/it, bound:66 nc: 74 ncall:4.3e+04 eff:1.8% logz-ratio=-814.49+/-0.10 dlogz:182.474>0.1]
747it [35:40,  4.20s/it, bound:66 nc: 74 ncall:4.3e+04 eff:1.8% logz-ratio=-814.25+/-0.10 dlogz:182.233>0.1]
757it [35:40,  3.01s/it, bound:67 nc:  1 ncall:4.4e+04 eff:2.9% logz-ratio=-659.35+/-0.10 dlogz:22.938>0.1] 
769it [36:00,  3.01s/it, bound:69 nc: 75 ncall:4.4e+04 eff:1.7% logz-ratio=-809.38+/-0.10 dlogz:177.317>0.1]
770it [37:00,  4.10s/it, bound:69 nc: 75 ncall:4.4e+04 eff:1.7% logz-ratio=-809.17+/-0.10 dlogz:177.078>0.1]
776it [37:00,  3.34s/it, bound:70 nc: 71 ncall:4.5e+04 eff:1.7% logz-ratio=-807.65+/-0.04 dlogz:175.532>0.1]
791it [37:20,  3.34s/it, bound:71 nc: 71 ncall:4.6e+04 eff:1.7% logz-ratio=-805.08+/-0.10 dlogz:172.935>0.1]
792it [38:25,  4.16s/it, bound:71 nc: 76 ncall:4.6e+04 eff:1.7% logz-ratio=-804.88+/-0.10 dlogz:172.730>0.1]
800it [38:25,  3.21s/it, bound:72 nc: 76 ncall:4.7e+04 eff:1.7% logz-ratio=-803.55+/-0.08 dlogz:171.388>0.1]
813it [38:26,  2.10s/it, bound:74 nc: 76 ncall:4.8e+04 eff:1.7% logz-ratio=-800.91+/-0.04 dlogz:168.688>0.1]
814it [38:40,  2.10s/it, bound:74 nc: 76 ncall:4.8e+04 eff:1.7% logz-ratio=-800.76+/-0.05 dlogz:168.519>0.1]
815it [39:57,  5.19s/it, bound:74 nc: 76 ncall:4.8e+04 eff:1.7% logz-ratio=-800.60+/-0.06 dlogz:168.369>0.1]
830it [39:57,  2.96s/it, bound:76 nc: 79 ncall:4.9e+04 eff:1.7% logz-ratio=-797.88+/-0.04 dlogz:165.602>0.1]
839it [40:10,  2.96s/it, bound:77 nc: 79 ncall:5.0e+04 eff:1.7% logz-ratio=-796.15+/-0.09 dlogz:163.845>0.1]
840it [41:20,  4.50s/it, bound:77 nc: 79 ncall:5.0e+04 eff:1.7% logz-ratio=-796.03+/-0.09 dlogz:163.710>0.1]
856it [41:20,  2.70s/it, bound:79 nc: 72 ncall:5.1e+04 eff:1.7% logz-ratio=-793.34+/-0.09 dlogz:161.058>0.1]
864it [41:40,  2.70s/it, bound:80 nc: 72 ncall:5.1e+04 eff:1.7% logz-ratio=-792.09+/-0.10 dlogz:159.755>0.1]
865it [43:33,  5.64s/it, bound:80 nc: 72 ncall:5.1e+04 eff:1.7% logz-ratio=-791.94+/-0.10 dlogz:159.595>0.1]
867it [43:44,  5.62s/it, bound:81 nc:115 ncall:5.2e+04 eff:1.7% logz-ratio=-791.63+/-0.04 dlogz:159.295>0.1]
884it [43:44,  3.01s/it, bound:83 nc:115 ncall:5.4e+04 eff:1.6% logz-ratio=-788.40+/-0.09 dlogz:166.853>0.1]
887it [44:00,  3.01s/it, bound:84 nc:115 ncall:5.4e+04 eff:1.6% logz-ratio=-787.77+/-0.09 dlogz:166.254>0.1]
888it [44:56,  5.05s/it, bound:84 nc:115 ncall:5.4e+04 eff:1.6% logz-ratio=-787.57+/-0.10 dlogz:166.029>0.1]
903it [44:56,  2.93s/it, bound:86 nc: 65 ncall:5.5e+04 eff:1.6% logz-ratio=-785.36+/-0.09 dlogz:163.740>0.1]
911it [45:10,  2.93s/it, bound:86 nc: 65 ncall:5.6e+04 eff:1.6% logz-ratio=-784.11+/-0.10 dlogz:162.473>0.1]
912it [45:56,  3.90s/it, bound:87 nc: 65 ncall:5.6e+04 eff:1.6% logz-ratio=-783.94+/-0.10 dlogz:162.323>0.1]
932it [45:56,  2.12s/it, bound:88 nc: 53 ncall:5.7e+04 eff:1.6% logz-ratio=-780.65+/-0.10 dlogz:158.943>0.1]
935it [46:10,  2.12s/it, bound:88 nc: 53 ncall:5.7e+04 eff:1.6% logz-ratio=-780.14+/-0.10 dlogz:158.486>0.1]
936it [47:00,  3.74s/it, bound:89 nc: 53 ncall:5.7e+04 eff:1.6% logz-ratio=-779.99+/-0.10 dlogz:158.310>0.1]
952it [47:00,  2.26s/it, bound:90 nc: 55 ncall:5.8e+04 eff:1.6% logz-ratio=-775.95+/-0.10 dlogz:154.233>0.1]
958it [47:20,  2.26s/it, bound:91 nc: 55 ncall:5.8e+04 eff:1.6% logz-ratio=-775.29+/-0.10 dlogz:153.502>0.1]
959it [49:26,  5.94s/it, bound:91 nc: 55 ncall:5.8e+04 eff:1.6% logz-ratio=-775.19+/-0.10 dlogz:153.407>0.1]
970it [49:26,  4.11s/it, bound:93 nc:  1 ncall:6.0e+04 eff:1.6% logz-ratio=-772.23+/-0.10 dlogz:150.302>0.1]
982it [49:40,  4.11s/it, bound:95 nc:131 ncall:6.1e+04 eff:1.6% logz-ratio=-771.98+/-0.05 dlogz:150.181>0.1]
983it [50:21,  4.16s/it, bound:95 nc:131 ncall:6.1e+04 eff:1.6% logz-ratio=-771.86+/-0.06 dlogz:150.050>0.1]
1003it [50:21,  2.38s/it, bound:97 nc: 50 ncall:6.2e+04 eff:1.6% logz-ratio=-769.58+/-0.04 dlogz:164.515>0.1]
1006it [50:40,  2.38s/it, bound:97 nc: 50 ncall:6.3e+04 eff:1.6% logz-ratio=-769.18+/-0.07 dlogz:164.100>0.1]
1007it [51:17,  3.64s/it, bound:97 nc: 50 ncall:6.3e+04 eff:1.6% logz-ratio=-769.06+/-0.07 dlogz:163.966>0.1]
1030it [51:17,  1.92s/it, bound:99 nc: 50 ncall:6.4e+04 eff:1.6% logz-ratio=-765.64+/-0.04 dlogz:160.517>0.1]
1030it [51:30,  1.92s/it, bound:99 nc: 50 ncall:6.4e+04 eff:1.6% logz-ratio=-765.64+/-0.04 dlogz:160.517>0.1]
1031it [52:18,  3.59s/it, bound:99 nc: 50 ncall:6.4e+04 eff:1.6% logz-ratio=-765.50+/-0.05 dlogz:160.373>0.1]
1055it [53:31,  3.33s/it, bound:101 nc: 54 ncall:6.5e+04 eff:1.6% logz-ratio=-762.66+/-0.03 dlogz:157.446>0.1]
1075it [53:31,  2.10s/it, bound:103 nc: 66 ncall:6.6e+04 eff:1.6% logz-ratio=-760.99+/-0.03 dlogz:155.745>0.1]
1078it [53:50,  2.10s/it, bound:104 nc: 66 ncall:6.7e+04 eff:1.6% logz-ratio=-760.66+/-0.06 dlogz:155.411>0.1]
1079it [56:33,  6.24s/it, bound:104 nc: 66 ncall:6.7e+04 eff:1.6% logz-ratio=-760.56+/-0.07 dlogz:155.304>0.1]
1086it [56:44,  5.34s/it, bound:106 nc:163 ncall:6.8e+04 eff:1.6% logz-ratio=-759.76+/-0.04 dlogz:154.535>0.1]
1101it [58:08,  5.44s/it, bound:109 nc: 76 ncall:7.0e+04 eff:1.6% logz-ratio=-758.20+/-0.07 dlogz:152.908>0.1]
1115it [58:08,  3.64s/it, bound:111 nc: 76 ncall:7.1e+04 eff:1.6% logz-ratio=-756.52+/-0.09 dlogz:151.202>0.1]
1123it [58:20,  3.64s/it, bound:112 nc:  1 ncall:7.2e+04 eff:2.3% logz-ratio=-612.36+/-0.74 dlogz:1.099>0.1]  
1124it [1:00:32,  6.51s/it, bound:112 nc: 76 ncall:7.2e+04 eff:1.6% logz-ratio=-755.70+/-0.03 dlogz:150.341>0.1]
1139it [1:00:32,  4.19s/it, bound:115 nc:130 ncall:7.4e+04 eff:1.5% logz-ratio=-754.57+/-0.05 dlogz:149.163>0.1]
1147it [1:00:50,  4.19s/it, bound:117 nc:130 ncall:7.5e+04 eff:1.5% logz-ratio=-753.79+/-0.05 dlogz:148.406>0.1]
1148it [1:01:40,  4.98s/it, bound:117 nc:130 ncall:7.5e+04 eff:1.5% logz-ratio=-753.68+/-0.05 dlogz:148.296>0.1]
1165it [1:01:40,  3.06s/it, bound:118 nc: 61 ncall:7.6e+04 eff:1.5% logz-ratio=-751.44+/-0.03 dlogz:146.017>0.1]
1171it [1:02:00,  3.06s/it, bound:119 nc: 61 ncall:7.6e+04 eff:1.5% logz-ratio=-750.50+/-0.09 dlogz:145.150>0.1]
1172it [1:03:47,  5.84s/it, bound:119 nc:114 ncall:7.7e+04 eff:1.5% logz-ratio=-750.34+/-0.09 dlogz:144.956>0.1]
1185it [1:03:47,  3.91s/it, bound:121 nc:114 ncall:7.8e+04 eff:1.5% logz-ratio=-748.94+/-0.06 dlogz:143.440>0.1]
1194it [1:04:00,  3.91s/it, bound:123 nc:114 ncall:7.9e+04 eff:1.5% logz-ratio=-748.24+/-0.05 dlogz:142.735>0.1]
1195it [1:05:47,  6.07s/it, bound:123 nc:114 ncall:7.9e+04 eff:1.5% logz-ratio=-748.16+/-0.05 dlogz:142.651>0.1]
1208it [1:05:47,  4.07s/it, bound:125 nc:104 ncall:8.1e+04 eff:1.5% logz-ratio=-747.16+/-0.05 dlogz:141.612>0.1]
1219it [1:06:00,  4.07s/it, bound:127 nc:104 ncall:8.2e+04 eff:1.5% logz-ratio=-746.10+/-0.04 dlogz:140.566>0.1]
1220it [1:07:22,  5.24s/it, bound:127 nc: 85 ncall:8.2e+04 eff:1.5% logz-ratio=-746.00+/-0.05 dlogz:140.461>0.1]
1233it [1:07:34,  3.85s/it, bound:129 nc: 85 ncall:8.3e+04 eff:1.5% logz-ratio=-744.78+/-0.03 dlogz:139.206>0.1]
1243it [1:09:00,  5.09s/it, bound:130 nc: 85 ncall:8.4e+04 eff:1.5% logz-ratio=-743.96+/-0.08 dlogz:138.357>0.1]
1258it [1:09:00,  3.27s/it, bound:132 nc: 77 ncall:8.5e+04 eff:1.5% logz-ratio=-742.44+/-0.09 dlogz:136.834>0.1]
1266it [1:09:20,  3.27s/it, bound:133 nc: 77 ncall:8.5e+04 eff:1.5% logz-ratio=-741.53+/-0.04 dlogz:135.927>0.1]
1267it [1:11:57,  7.11s/it, bound:133 nc: 77 ncall:8.6e+04 eff:1.5% logz-ratio=-741.40+/-0.05 dlogz:135.795>0.1]
1281it [1:11:57,  4.68s/it, bound:137 nc:160 ncall:8.8e+04 eff:1.5% logz-ratio=-739.83+/-0.07 dlogz:134.174>0.1]
1288it [1:12:10,  4.68s/it, bound:138 nc:160 ncall:8.9e+04 eff:1.4% logz-ratio=-739.13+/-0.06 dlogz:133.437>0.1]
1289it [1:14:39,  8.07s/it, bound:139 nc:160 ncall:8.9e+04 eff:1.4% logz-ratio=-739.04+/-0.06 dlogz:133.348>0.1]
1303it [1:14:39,  5.22s/it, bound:141 nc:  1 ncall:9.1e+04 eff:1.4% logz-ratio=-737.81+/-0.08 dlogz:132.003>0.1]
1311it [1:14:50,  5.22s/it, bound:143 nc:145 ncall:9.2e+04 eff:1.4% logz-ratio=-737.15+/-0.08 dlogz:131.415>0.1]
1312it [1:16:37,  7.16s/it, bound:143 nc:145 ncall:9.2e+04 eff:1.4% logz-ratio=-737.06+/-0.08 dlogz:131.322>0.1]
1326it [1:16:37,  4.64s/it, bound:146 nc:106 ncall:9.4e+04 eff:1.4% logz-ratio=-736.02+/-0.08 dlogz:130.227>0.1]
1335it [1:16:50,  4.64s/it, bound:147 nc:106 ncall:9.5e+04 eff:1.4% logz-ratio=-735.45+/-0.07 dlogz:129.648>0.1]
1336it [1:17:43,  5.15s/it, bound:147 nc:106 ncall:9.5e+04 eff:1.4% logz-ratio=-735.38+/-0.07 dlogz:129.579>0.1]
1342it [1:17:55,  4.56s/it, bound:148 nc: 59 ncall:9.5e+04 eff:1.4% logz-ratio=-734.86+/-0.04 dlogz:129.089>0.1]
1360it [1:19:29,  4.88s/it, bound:149 nc: 59 ncall:9.6e+04 eff:1.4% logz-ratio=-733.19+/-0.10 dlogz:127.348>0.1]
1375it [1:19:30,  3.20s/it, bound:151 nc: 82 ncall:9.8e+04 eff:1.4% logz-ratio=-732.07+/-0.08 dlogz:126.206>0.1]
1384it [1:19:40,  3.20s/it, bound:152 nc: 82 ncall:9.8e+04 eff:1.4% logz-ratio=-731.23+/-0.07 dlogz:125.364>0.1]
1385it [1:21:02,  4.68s/it, bound:153 nc: 82 ncall:9.8e+04 eff:1.4% logz-ratio=-731.13+/-0.07 dlogz:125.258>0.1]
1399it [1:21:02,  3.14s/it, bound:154 nc: 83 ncall:1.0e+05 eff:1.4% logz-ratio=-729.91+/-0.05 dlogz:123.991>0.1]
