
1it [00:00, ?it/s]
48it [00:02, 19.57it/s, bound:0 nc:  8 ncall:9.4e+02 eff:5.1% logz-ratio=-565.31+/-0.10 dlogz:283.670>0.1]
51it [00:02, 20.04it/s, bound:0 nc: 10 ncall:9.7e+02 eff:5.3% logz-ratio=-558.64+/-0.11 dlogz:277.188>0.1]
54it [00:02, 20.60it/s, bound:0 nc:  6 ncall:9.8e+02 eff:5.5% logz-ratio=-557.06+/-0.10 dlogz:275.072>0.1]
57it [00:02, 21.15it/s, bound:0 nc:  2 ncall:9.9e+02 eff:5.8% logz-ratio=-556.14+/-0.09 dlogz:273.951>0.1]
58it [00:20, 21.15it/s, bound:0 nc:  2 ncall:9.9e+02 eff:5.9% logz-ratio=-555.82+/-0.09 dlogz:273.701>0.1]
59it [00:51,  5.43s/it, bound:1 nc: 59 ncall:1.0e+03 eff:5.6% logz-ratio=-555.42+/-0.09 dlogz:273.377>0.1]
82it [01:43,  2.94s/it, bound:3 nc: 50 ncall:2.2e+03 eff:3.7% logz-ratio=-532.05+/-0.11 dlogz:252.374>0.1]
106it [02:32,  2.47s/it, bound:5 nc: 52 ncall:3.4e+03 eff:3.1% logz-ratio=-516.94+/-0.09 dlogz:234.676>0.1]
129it [03:07,  2.06s/it, bound:6 nc: 51 ncall:4.6e+03 eff:2.8% logz-ratio=-502.90+/-0.10 dlogz:221.145>0.1]
153it [03:42,  1.83s/it, bound:8 nc: 35 ncall:5.5e+03 eff:2.8% logz-ratio=-486.28+/-0.10 dlogz:204.110>0.1]
178it [04:19,  1.69s/it, bound:9 nc: 36 ncall:6.4e+03 eff:2.8% logz-ratio=-469.83+/-0.10 dlogz:187.935>0.1]
200it [05:13,  1.95s/it, bound:11 nc: 38 ncall:7.2e+03 eff:2.8% logz-ratio=-461.04+/-0.10 dlogz:179.034>0.1]
224it [06:08,  2.05s/it, bound:13 nc: 55 ncall:8.5e+03 eff:2.6% logz-ratio=-454.54+/-0.09 dlogz:172.355>0.1]
249it [07:16,  2.28s/it, bound:15 nc: 56 ncall:9.9e+03 eff:2.5% logz-ratio=-444.52+/-0.10 dlogz:162.563>0.1]
272it [08:10,  2.29s/it, bound:18 nc: 73 ncall:1.2e+04 eff:2.3% logz-ratio=-436.37+/-0.09 dlogz:154.060>0.1]
296it [08:57,  2.19s/it, bound:20 nc: 56 ncall:1.3e+04 eff:2.3% logz-ratio=-430.24+/-0.10 dlogz:147.988>0.1]
318it [08:57,  1.56s/it, bound:21 nc:  1 ncall:1.4e+04 eff:5.6% logz-ratio=-316.43+/-0.16 dlogz:31.056>0.1] 
318it [09:10,  1.56s/it, bound:21 nc:  1 ncall:1.5e+04 eff:5.8% logz-ratio=-288.62+/-0.05 dlogz:0.604>0.1] 
319it [09:10,  1.77s/it, bound:22 nc: 49 ncall:1.4e+04 eff:2.3% logz-ratio=-424.64+/-0.05 dlogz:142.302>0.1]
320it [09:59,  2.98s/it, bound:22 nc: 49 ncall:1.4e+04 eff:2.3% logz-ratio=-424.35+/-0.06 dlogz:142.040>0.1]
344it [10:41,  2.40s/it, bound:23 nc: 49 ncall:1.5e+04 eff:2.2% logz-ratio=-417.18+/-0.10 dlogz:134.818>0.1]
367it [11:28,  2.26s/it, bound:25 nc: 44 ncall:1.6e+04 eff:2.3% logz-ratio=-411.25+/-0.10 dlogz:128.741>0.1]
389it [12:21,  2.32s/it, bound:27 nc: 47 ncall:1.7e+04 eff:2.2% logz-ratio=-407.15+/-0.09 dlogz:124.624>0.1]
413it [13:27,  2.47s/it, bound:29 nc: 57 ncall:1.9e+04 eff:2.2% logz-ratio=-401.15+/-0.10 dlogz:118.600>0.1]
434it [14:28,  2.60s/it, bound:31 nc: 68 ncall:2.0e+04 eff:2.2% logz-ratio=-396.69+/-0.09 dlogz:114.068>0.1]
458it [15:25,  2.52s/it, bound:34 nc: 63 ncall:2.2e+04 eff:2.1% logz-ratio=-393.22+/-0.09 dlogz:110.476>0.1]
483it [17:17,  3.18s/it, bound:36 nc: 58 ncall:2.3e+04 eff:2.1% logz-ratio=-389.33+/-0.09 dlogz:106.553>0.1]
507it [18:02,  2.77s/it, bound:40 nc:118 ncall:2.6e+04 eff:2.0% logz-ratio=-386.03+/-0.09 dlogz:103.185>0.1]
531it [19:01,  2.68s/it, bound:42 nc: 45 ncall:2.7e+04 eff:2.0% logz-ratio=-382.56+/-0.09 dlogz:99.712>0.1] 
540it [19:15,  2.50s/it, bound:43 nc: 62 ncall:2.8e+04 eff:2.0% logz-ratio=-381.44+/-0.03 dlogz:98.524>0.1]
554it [20:15,  2.94s/it, bound:44 nc: 62 ncall:2.8e+04 eff:1.9% logz-ratio=-379.62+/-0.09 dlogz:96.704>0.1]
577it [21:07,  2.70s/it, bound:46 nc: 66 ncall:3.0e+04 eff:1.9% logz-ratio=-376.50+/-0.09 dlogz:93.501>0.1]
601it [22:15,  2.75s/it, bound:48 nc: 56 ncall:3.1e+04 eff:1.9% logz-ratio=-373.54+/-0.09 dlogz:90.518>0.1]
623it [23:13,  2.71s/it, bound:51 nc: 69 ncall:3.3e+04 eff:1.9% logz-ratio=-370.44+/-0.09 dlogz:87.343>0.1]
647it [24:10,  2.59s/it, bound:53 nc: 60 ncall:3.4e+04 eff:1.9% logz-ratio=-367.72+/-0.09 dlogz:84.562>0.1]
670it [25:15,  2.67s/it, bound:55 nc: 58 ncall:3.6e+04 eff:1.9% logz-ratio=-365.91+/-0.09 dlogz:82.697>0.1]
695it [27:23,  3.46s/it, bound:58 nc: 63 ncall:3.7e+04 eff:1.9% logz-ratio=-363.64+/-0.09 dlogz:80.391>0.1]
719it [28:48,  3.49s/it, bound:63 nc:135 ncall:4.0e+04 eff:1.8% logz-ratio=-361.46+/-0.09 dlogz:85.317>0.1]
733it [28:48,  2.78s/it, bound:64 nc: 83 ncall:4.2e+04 eff:1.8% logz-ratio=-360.17+/-0.06 dlogz:83.983>0.1]
743it [29:00,  2.78s/it, bound:66 nc: 83 ncall:4.2e+04 eff:1.8% logz-ratio=-359.42+/-0.08 dlogz:83.218>0.1]
744it [30:03,  3.53s/it, bound:66 nc: 83 ncall:4.2e+04 eff:1.8% logz-ratio=-359.34+/-0.08 dlogz:83.138>0.1]
768it [30:57,  3.06s/it, bound:69 nc: 53 ncall:4.4e+04 eff:1.7% logz-ratio=-357.82+/-0.09 dlogz:81.550>0.1]
791it [32:12,  3.13s/it, bound:71 nc: 53 ncall:4.5e+04 eff:1.7% logz-ratio=-355.92+/-0.09 dlogz:79.627>0.1]
815it [33:48,  3.42s/it, bound:74 nc: 78 ncall:4.7e+04 eff:1.7% logz-ratio=-354.07+/-0.09 dlogz:77.708>0.1]
839it [35:31,  3.70s/it, bound:78 nc:103 ncall:5.0e+04 eff:1.7% logz-ratio=-352.32+/-0.09 dlogz:75.917>0.1]
862it [36:11,  3.10s/it, bound:81 nc:105 ncall:5.2e+04 eff:1.6% logz-ratio=-350.98+/-0.09 dlogz:74.517>0.1]
886it [37:39,  3.27s/it, bound:83 nc: 43 ncall:5.3e+04 eff:1.7% logz-ratio=-349.61+/-0.09 dlogz:73.097>0.1]
901it [37:53,  2.76s/it, bound:85 nc: 87 ncall:5.5e+04 eff:1.7% logz-ratio=-348.50+/-0.03 dlogz:71.987>0.1]
910it [39:03,  3.56s/it, bound:87 nc: 87 ncall:5.5e+04 eff:1.6% logz-ratio=-347.83+/-0.07 dlogz:71.285>0.1]
933it [40:15,  3.40s/it, bound:89 nc: 74 ncall:5.7e+04 eff:1.6% logz-ratio=-346.37+/-0.09 dlogz:69.768>0.1]
957it [41:02,  2.89s/it, bound:92 nc: 72 ncall:5.9e+04 eff:1.6% logz-ratio=-344.98+/-0.09 dlogz:68.322>0.1]
981it [42:12,  2.90s/it, bound:94 nc: 50 ncall:6.0e+04 eff:1.6% logz-ratio=-343.82+/-0.09 dlogz:67.112>0.1]
1003it [43:27,  3.05s/it, bound:96 nc: 72 ncall:6.2e+04 eff:1.6% logz-ratio=-342.79+/-0.09 dlogz:66.030>0.1]
1027it [44:21,  2.80s/it, bound:99 nc: 78 ncall:6.3e+04 eff:1.6% logz-ratio=-341.64+/-0.09 dlogz:64.841>0.1]
1051it [45:33,  2.86s/it, bound:101 nc: 59 ncall:6.5e+04 eff:1.6% logz-ratio=-340.36+/-0.09 dlogz:63.526>0.1]
1075it [46:38,  2.81s/it, bound:104 nc: 72 ncall:6.7e+04 eff:1.6% logz-ratio=-339.02+/-0.09 dlogz:62.121>0.1]
1100it [47:36,  2.66s/it, bound:107 nc: 64 ncall:6.8e+04 eff:1.6% logz-ratio=-337.87+/-0.03 dlogz:60.917>0.1]
1125it [49:23,  3.16s/it, bound:109 nc: 57 ncall:7.0e+04 eff:1.6% logz-ratio=-336.49+/-0.08 dlogz:59.500>0.1]
1149it [50:35,  3.12s/it, bound:113 nc: 75 ncall:7.2e+04 eff:1.6% logz-ratio=-334.90+/-0.10 dlogz:57.883>0.1]
1172it [52:32,  3.69s/it, bound:116 nc: 75 ncall:7.4e+04 eff:1.6% logz-ratio=-333.56+/-0.10 dlogz:56.470>0.1]
1197it [53:49,  3.50s/it, bound:121 nc:120 ncall:7.7e+04 eff:1.6% logz-ratio=-332.37+/-0.10 dlogz:55.227>0.1]
1221it [54:48,  3.18s/it, bound:124 nc: 77 ncall:7.9e+04 eff:1.5% logz-ratio=-331.48+/-0.09 dlogz:54.286>0.1]
1245it [56:14,  3.31s/it, bound:126 nc: 56 ncall:8.0e+04 eff:1.6% logz-ratio=-330.74+/-0.09 dlogz:53.486>0.1]
1261it [56:29,  2.78s/it, bound:128 nc: 90 ncall:8.2e+04 eff:1.5% logz-ratio=-330.21+/-0.02 dlogz:52.928>0.1]
1267it [57:43,  3.79s/it, bound:129 nc: 90 ncall:8.2e+04 eff:1.5% logz-ratio=-329.99+/-0.04 dlogz:52.700>0.1]
1291it [59:14,  3.79s/it, bound:132 nc: 78 ncall:8.4e+04 eff:1.5% logz-ratio=-329.24+/-0.07 dlogz:51.895>0.1]
1316it [1:00:06,  3.18s/it, bound:135 nc: 51 ncall:8.6e+04 eff:1.5% logz-ratio=-328.46+/-0.09 dlogz:51.068>0.1]
1336it [1:01:12,  3.21s/it, bound:137 nc: 51 ncall:8.7e+04 eff:1.5% logz-ratio=-327.74+/-0.09 dlogz:50.307>0.1]
1358it [1:03:15,  3.97s/it, bound:139 nc: 67 ncall:8.9e+04 eff:1.5% logz-ratio=-326.90+/-0.09 dlogz:49.432>0.1]
1383it [1:04:47,  3.86s/it, bound:144 nc: 89 ncall:9.2e+04 eff:1.5% logz-ratio=-325.80+/-0.10 dlogz:48.277>0.1]
1407it [1:06:39,  4.13s/it, bound:148 nc: 89 ncall:9.4e+04 eff:1.5% logz-ratio=-324.88+/-0.10 dlogz:47.312>0.1]
1418it [1:06:54,  3.65s/it, bound:149 nc:115 ncall:9.5e+04 eff:1.5% logz-ratio=-324.47+/-0.02 dlogz:46.879>0.1]
1431it [1:08:31,  4.51s/it, bound:152 nc:115 ncall:9.7e+04 eff:1.5% logz-ratio=-323.92+/-0.07 dlogz:46.309>0.1]
1455it [1:10:08,  4.32s/it, bound:155 nc: 97 ncall:9.9e+04 eff:1.5% logz-ratio=-322.94+/-0.09 dlogz:45.273>0.1]
1478it [1:11:08,  3.75s/it, bound:158 nc: 98 ncall:1.0e+05 eff:1.5% logz-ratio=-322.20+/-0.09 dlogz:44.479>0.1]
1501it [1:12:34,  3.75s/it, bound:161 nc: 62 ncall:1.0e+05 eff:1.5% logz-ratio=-321.47+/-0.10 dlogz:43.706>0.1]
1525it [1:13:30,  3.28s/it, bound:164 nc: 89 ncall:1.0e+05 eff:1.5% logz-ratio=-320.80+/-0.10 dlogz:42.984>0.1]
1548it [1:15:22,  3.78s/it, bound:166 nc: 57 ncall:1.1e+05 eff:1.5% logz-ratio=-320.21+/-0.10 dlogz:42.345>0.1]
1571it [1:15:22,  2.62s/it, bound:170 nc:111 ncall:1.1e+05 eff:1.4% logz-ratio=-319.63+/-0.02 dlogz:41.722>0.1]
1572it [1:15:40,  2.62s/it, bound:170 nc:111 ncall:1.1e+05 eff:1.4% logz-ratio=-319.60+/-0.02 dlogz:41.692>0.1]
1573it [1:17:18,  4.64s/it, bound:170 nc:111 ncall:1.1e+05 eff:1.4% logz-ratio=-319.57+/-0.03 dlogz:41.662>0.1]
1598it [1:18:51,  4.29s/it, bound:174 nc: 94 ncall:1.1e+05 eff:1.4% logz-ratio=-318.83+/-0.07 dlogz:40.876>0.1]
1621it [1:20:32,  4.32s/it, bound:178 nc: 94 ncall:1.1e+05 eff:1.4% logz-ratio=-318.08+/-0.09 dlogz:40.073>0.1]
1643it [1:22:07,  4.32s/it, bound:181 nc:103 ncall:1.2e+05 eff:1.4% logz-ratio=-317.43+/-0.09 dlogz:39.384>0.1]
1667it [1:23:55,  4.38s/it, bound:185 nc: 91 ncall:1.2e+05 eff:1.4% logz-ratio=-316.80+/-0.10 dlogz:38.702>0.1]
1692it [1:25:40,  4.32s/it, bound:189 nc:110 ncall:1.2e+05 eff:1.4% logz-ratio=-316.26+/-0.10 dlogz:38.104>0.1]
1702it [1:25:55,  3.87s/it, bound:191 nc:106 ncall:1.2e+05 eff:1.4% logz-ratio=-316.02+/-0.02 dlogz:37.849>0.1]
1716it [1:27:52,  4.95s/it, bound:193 nc:106 ncall:1.2e+05 eff:1.4% logz-ratio=-315.66+/-0.06 dlogz:37.463>0.1]
1741it [1:29:02,  4.13s/it, bound:197 nc:116 ncall:1.3e+05 eff:1.4% logz-ratio=-315.09+/-0.08 dlogz:36.836>0.1]
1765it [1:30:13,  3.73s/it, bound:200 nc: 71 ncall:1.3e+05 eff:1.4% logz-ratio=-314.56+/-0.09 dlogz:36.258>0.1]
1788it [1:31:52,  3.92s/it, bound:203 nc: 73 ncall:1.3e+05 eff:1.4% logz-ratio=-314.02+/-0.09 dlogz:35.677>0.1]
1813it [1:33:11,  3.66s/it, bound:207 nc:100 ncall:1.3e+05 eff:1.4% logz-ratio=-313.48+/-0.10 dlogz:35.089>0.1]
1837it [1:35:53,  4.63s/it, bound:210 nc: 82 ncall:1.3e+05 eff:1.4% logz-ratio=-312.91+/-0.10 dlogz:34.466>0.1]
1845it [1:36:09,  4.29s/it, bound:212 nc:166 ncall:1.4e+05 eff:1.4% logz-ratio=-312.73+/-0.01 dlogz:34.271>0.1]
1860it [1:37:36,  4.68s/it, bound:215 nc:166 ncall:1.4e+05 eff:1.3% logz-ratio=-312.39+/-0.06 dlogz:33.902>0.1]
1885it [1:39:15,  4.41s/it, bound:219 nc: 87 ncall:1.4e+05 eff:1.3% logz-ratio=-311.85+/-0.08 dlogz:33.308>0.1]
1910it [1:40:13,  3.67s/it, bound:222 nc: 99 ncall:1.4e+05 eff:1.3% logz-ratio=-311.34+/-0.09 dlogz:32.750>0.1]
1934it [1:41:10,  3.25s/it, bound:225 nc: 60 ncall:1.4e+05 eff:1.3% logz-ratio=-310.83+/-0.09 dlogz:32.188>0.1]
1956it [1:43:20,  4.05s/it, bound:227 nc: 60 ncall:1.5e+05 eff:1.3% logz-ratio=-310.39+/-0.10 dlogz:31.702>0.1]
1980it [1:45:19,  4.33s/it, bound:232 nc:132 ncall:1.5e+05 eff:1.3% logz-ratio=-309.91+/-0.10 dlogz:31.178>0.1]
2002it [1:45:19,  3.06s/it, bound:235 nc:116 ncall:1.5e+05 eff:1.3% logz-ratio=-309.49+/-0.06 dlogz:30.713>0.1]
2003it [1:45:30,  3.06s/it, bound:236 nc:116 ncall:1.5e+05 eff:1.3% logz-ratio=-309.47+/-0.06 dlogz:30.692>0.1]
2004it [1:46:20,  4.07s/it, bound:236 nc:116 ncall:1.5e+05 eff:1.3% logz-ratio=-309.45+/-0.06 dlogz:30.672>0.1]
2028it [1:47:35,  3.70s/it, bound:238 nc: 60 ncall:1.5e+05 eff:1.3% logz-ratio=-309.00+/-0.08 dlogz:30.175>0.1]
2052it [1:48:42,  3.38s/it, bound:241 nc: 76 ncall:1.5e+05 eff:1.3% logz-ratio=-308.56+/-0.09 dlogz:29.687>0.1]
2076it [1:50:07,  3.43s/it, bound:244 nc: 67 ncall:1.6e+05 eff:1.3% logz-ratio=-308.10+/-0.09 dlogz:29.172>0.1]
2100it [1:51:16,  3.25s/it, bound:247 nc: 89 ncall:1.6e+05 eff:1.3% logz-ratio=-307.65+/-0.10 dlogz:28.678>0.1]
2123it [1:52:40,  3.37s/it, bound:250 nc: 72 ncall:1.6e+05 eff:1.3% logz-ratio=-307.26+/-0.10 dlogz:28.237>0.1]
2147it [1:54:08,  3.48s/it, bound:253 nc: 90 ncall:1.6e+05 eff:1.3% logz-ratio=-306.84+/-0.10 dlogz:27.778>0.1]
2151it [1:54:25,  3.51s/it, bound:254 nc: 91 ncall:1.6e+05 eff:1.3% logz-ratio=-306.77+/-0.01 dlogz:27.699>0.1]
2169it [1:55:46,  3.82s/it, bound:256 nc: 91 ncall:1.6e+05 eff:1.3% logz-ratio=-306.44+/-0.06 dlogz:27.327>0.1]
2194it [1:57:09,  3.64s/it, bound:259 nc: 81 ncall:1.7e+05 eff:1.3% logz-ratio=-305.96+/-0.08 dlogz:26.798>0.1]
2217it [1:58:48,  3.85s/it, bound:262 nc: 81 ncall:1.7e+05 eff:1.3% logz-ratio=-305.53+/-0.09 dlogz:26.328>0.1]
2241it [2:00:06,  3.66s/it, bound:266 nc: 97 ncall:1.7e+05 eff:1.3% logz-ratio=-305.12+/-0.10 dlogz:25.934>0.1]
2266it [2:02:36,  4.43s/it, bound:269 nc: 77 ncall:1.7e+05 eff:1.3% logz-ratio=-304.69+/-0.10 dlogz:25.456>0.1]
2289it [2:04:37,  4.68s/it, bound:275 nc:153 ncall:1.8e+05 eff:1.3% logz-ratio=-304.33+/-0.10 dlogz:28.697>0.1]
2291it [2:04:54,  4.82s/it, bound:275 nc:125 ncall:1.8e+05 eff:1.3% logz-ratio=-304.29+/-0.01 dlogz:28.660>0.1]
2313it [2:06:20,  4.49s/it, bound:279 nc:125 ncall:1.8e+05 eff:1.3% logz-ratio=-303.93+/-0.06 dlogz:28.255>0.1]
2337it [2:08:03,  4.41s/it, bound:283 nc: 88 ncall:1.8e+05 eff:1.3% logz-ratio=-303.56+/-0.08 dlogz:27.837>0.1]
2361it [2:09:23,  4.06s/it, bound:287 nc:105 ncall:1.8e+05 eff:1.3% logz-ratio=-303.22+/-0.09 dlogz:27.442>0.1]
2384it [2:11:29,  4.50s/it, bound:290 nc: 82 ncall:1.9e+05 eff:1.3% logz-ratio=-302.87+/-0.09 dlogz:27.048>0.1]
2408it [2:12:36,  3.95s/it, bound:294 nc:133 ncall:1.9e+05 eff:1.3% logz-ratio=-302.50+/-0.10 dlogz:26.630>0.1]
2422it [2:12:36,  3.12s/it, bound:296 nc: 70 ncall:1.9e+05 eff:1.3% logz-ratio=-302.29+/-0.01 dlogz:26.396>0.1]
2430it [2:12:50,  3.12s/it, bound:297 nc: 70 ncall:1.9e+05 eff:1.3% logz-ratio=-302.18+/-0.04 dlogz:26.268>0.1]
2431it [2:14:26,  4.61s/it, bound:297 nc: 70 ncall:1.9e+05 eff:1.3% logz-ratio=-302.17+/-0.04 dlogz:26.252>0.1]
2454it [2:15:43,  4.14s/it, bound:301 nc: 74 ncall:1.9e+05 eff:1.3% logz-ratio=-301.84+/-0.07 dlogz:25.883>0.1]
2477it [2:16:50,  3.71s/it, bound:303 nc: 74 ncall:1.9e+05 eff:1.3% logz-ratio=-301.51+/-0.08 dlogz:25.507>0.1]
2501it [2:17:55,  3.37s/it, bound:306 nc: 64 ncall:2.0e+05 eff:1.3% logz-ratio=-301.17+/-0.09 dlogz:25.114>0.1]
2525it [2:19:11,  3.31s/it, bound:308 nc: 65 ncall:2.0e+05 eff:1.3% logz-ratio=-300.84+/-0.10 dlogz:24.733>0.1]
2549it [2:20:30,  3.29s/it, bound:311 nc: 75 ncall:2.0e+05 eff:1.3% logz-ratio=-300.49+/-0.10 dlogz:24.342>0.1]
2572it [2:21:41,  3.23s/it, bound:314 nc: 82 ncall:2.0e+05 eff:1.3% logz-ratio=-300.14+/-0.10 dlogz:23.948>0.1]
2596it [2:23:16,  3.46s/it, bound:317 nc: 72 ncall:2.0e+05 eff:1.3% logz-ratio=-299.78+/-0.11 dlogz:23.540>0.1]
2598it [2:23:33,  3.64s/it, bound:317 nc: 92 ncall:2.0e+05 eff:1.3% logz-ratio=-299.76+/-0.01 dlogz:23.508>0.1]
2620it [2:25:02,  3.80s/it, bound:320 nc: 92 ncall:2.1e+05 eff:1.3% logz-ratio=-299.45+/-0.06 dlogz:23.153>0.1]
2643it [2:26:52,  4.13s/it, bound:324 nc: 91 ncall:2.1e+05 eff:1.3% logz-ratio=-299.13+/-0.08 dlogz:22.796>0.1]
2666it [2:28:22,  4.06s/it, bound:327 nc:112 ncall:2.1e+05 eff:1.3% logz-ratio=-298.82+/-0.09 dlogz:23.541>0.1]
2690it [2:29:21,  3.53s/it, bound:331 nc: 93 ncall:2.1e+05 eff:1.3% logz-ratio=-298.50+/-0.09 dlogz:23.167>0.1]
2714it [2:30:28,  3.30s/it, bound:333 nc: 61 ncall:2.1e+05 eff:1.3% logz-ratio=-298.17+/-0.10 dlogz:22.788>0.1]
2739it [2:32:26,  3.75s/it, bound:336 nc: 68 ncall:2.2e+05 eff:1.3% logz-ratio=-297.83+/-0.10 dlogz:23.146>0.1]
2752it [2:32:26,  3.03s/it, bound:338 nc:118 ncall:2.2e+05 eff:1.3% logz-ratio=-297.66+/-0.01 dlogz:22.952>0.1]
2761it [2:32:40,  3.03s/it, bound:340 nc:118 ncall:2.2e+05 eff:1.3% logz-ratio=-297.55+/-0.04 dlogz:22.823>0.1]
2762it [2:34:11,  4.33s/it, bound:340 nc:118 ncall:2.2e+05 eff:1.3% logz-ratio=-297.54+/-0.04 dlogz:22.809>0.1]
2786it [2:35:30,  3.95s/it, bound:344 nc:101 ncall:2.2e+05 eff:1.3% logz-ratio=-297.26+/-0.06 dlogz:22.488>0.1]
2810it [2:37:08,  4.00s/it, bound:347 nc: 79 ncall:2.2e+05 eff:1.3% logz-ratio=-297.00+/-0.08 dlogz:22.176>0.1]
2831it [2:38:41,  4.12s/it, bound:350 nc: 96 ncall:2.2e+05 eff:1.3% logz-ratio=-296.75+/-0.09 dlogz:21.882>0.1]
2854it [2:40:31,  4.34s/it, bound:353 nc:106 ncall:2.3e+05 eff:1.3% logz-ratio=-296.48+/-0.09 dlogz:21.569>0.1]
2878it [2:42:15,  4.34s/it, bound:357 nc:106 ncall:2.3e+05 eff:1.3% logz-ratio=-296.20+/-0.10 dlogz:21.244>0.1]
2889it [2:42:33,  3.87s/it, bound:359 nc:104 ncall:2.3e+05 eff:1.3% logz-ratio=-296.08+/-0.01 dlogz:21.098>0.1]
2902it [2:43:43,  4.20s/it, bound:361 nc:104 ncall:2.3e+05 eff:1.3% logz-ratio=-295.93+/-0.04 dlogz:25.224>0.1]
2925it [2:45:08,  4.02s/it, bound:364 nc: 70 ncall:2.3e+05 eff:1.3% logz-ratio=-295.67+/-0.07 dlogz:24.918>0.1]
2948it [2:46:15,  3.64s/it, bound:367 nc: 85 ncall:2.4e+05 eff:1.3% logz-ratio=-295.42+/-0.08 dlogz:24.626>0.1]
2973it [2:48:20,  4.12s/it, bound:369 nc: 67 ncall:2.4e+05 eff:1.3% logz-ratio=-295.15+/-0.09 dlogz:24.303>0.1]
2998it [2:49:37,  3.76s/it, bound:374 nc:123 ncall:2.4e+05 eff:1.2% logz-ratio=-294.89+/-0.10 dlogz:23.995>0.1]
3023it [2:53:46,  5.76s/it, bound:377 nc: 73 ncall:2.4e+05 eff:1.2% logz-ratio=-294.65+/-0.10 dlogz:23.703>0.1]
3032it [2:54:05,  5.25s/it, bound:380 nc:252 ncall:2.4e+05 eff:1.2% logz-ratio=-294.57+/-0.01 dlogz:23.598>0.1]
3045it [2:55:42,  5.74s/it, bound:385 nc:252 ncall:2.5e+05 eff:1.2% logz-ratio=-294.45+/-0.04 dlogz:23.453>0.1]
3069it [2:57:14,  5.04s/it, bound:388 nc: 98 ncall:2.5e+05 eff:1.2% logz-ratio=-294.23+/-0.06 dlogz:23.186>0.1]
3092it [2:59:05,  4.95s/it, bound:391 nc: 94 ncall:2.5e+05 eff:1.2% logz-ratio=-294.01+/-0.08 dlogz:22.927>0.1]
3116it [3:00:53,  4.82s/it, bound:395 nc:110 ncall:2.5e+05 eff:1.2% logz-ratio=-293.80+/-0.08 dlogz:22.660>0.1]
3140it [3:02:38,  4.67s/it, bound:399 nc:109 ncall:2.6e+05 eff:1.2% logz-ratio=-293.59+/-0.09 dlogz:22.403>0.1]
3157it [3:02:38,  3.52s/it, bound:402 nc:101 ncall:2.6e+05 eff:1.2% logz-ratio=-293.44+/-0.04 dlogz:22.217>0.1]
3162it [3:02:51,  3.52s/it, bound:403 nc:101 ncall:2.6e+05 eff:1.2% logz-ratio=-293.39+/-0.05 dlogz:22.162>0.1]
3163it [3:03:31,  4.09s/it, bound:403 nc:101 ncall:2.6e+05 eff:1.2% logz-ratio=-293.38+/-0.05 dlogz:22.151>0.1]
3186it [3:05:02,  4.05s/it, bound:405 nc: 51 ncall:2.6e+05 eff:1.2% logz-ratio=-293.18+/-0.07 dlogz:21.903>0.1]
3211it [3:06:40,  4.00s/it, bound:409 nc: 89 ncall:2.6e+05 eff:1.2% logz-ratio=-292.97+/-0.08 dlogz:21.647>0.1]
