
1it [00:00, ?it/s]
54it [00:02, 22.29it/s, bound:0 nc:  5 ncall:9.9e+02 eff:5.5% logz-ratio=-557.92+/-0.10 dlogz:281.177>0.1]
54it [00:19, 22.29it/s, bound:0 nc:  5 ncall:9.9e+02 eff:5.5% logz-ratio=-557.92+/-0.10 dlogz:281.177>0.1]
55it [00:30,  3.54s/it, bound:1 nc: 45 ncall:1.0e+03 eff:5.3% logz-ratio=-556.25+/-0.11 dlogz:280.350>0.1]
78it [01:05,  1.92s/it, bound:2 nc: 35 ncall:1.8e+03 eff:4.2% logz-ratio=-533.77+/-0.11 dlogz:257.555>0.1]
103it [01:53,  1.92s/it, bound:4 nc: 42 ncall:2.9e+03 eff:3.6% logz-ratio=-513.91+/-0.10 dlogz:236.747>0.1]
128it [02:32,  1.76s/it, bound:6 nc: 57 ncall:4.3e+03 eff:3.0% logz-ratio=-494.03+/-0.11 dlogz:217.394>0.1]
152it [03:09,  1.68s/it, bound:8 nc: 48 ncall:5.5e+03 eff:2.8% logz-ratio=-483.57+/-0.10 dlogz:206.139>0.1]
177it [03:52,  1.69s/it, bound:9 nc: 45 ncall:6.6e+03 eff:2.7% logz-ratio=-473.80+/-0.09 dlogz:196.319>0.1]
201it [04:34,  1.71s/it, bound:11 nc: 54 ncall:7.9e+03 eff:2.5% logz-ratio=-463.91+/-0.10 dlogz:186.335>0.1]
225it [05:13,  1.69s/it, bound:13 nc: 52 ncall:9.1e+03 eff:2.5% logz-ratio=-455.66+/-0.09 dlogz:178.036>0.1]
247it [06:07,  1.91s/it, bound:15 nc: 50 ncall:1.0e+04 eff:2.4% logz-ratio=-448.02+/-0.09 dlogz:170.280>0.1]
272it [06:48,  1.83s/it, bound:18 nc: 65 ncall:1.2e+04 eff:2.3% logz-ratio=-440.36+/-0.10 dlogz:162.660>0.1]
295it [07:34,  1.88s/it, bound:20 nc: 50 ncall:1.3e+04 eff:2.3% logz-ratio=-431.77+/-0.10 dlogz:153.931>0.1]
320it [08:24,  1.91s/it, bound:22 nc: 54 ncall:1.4e+04 eff:2.2% logz-ratio=-425.08+/-0.10 dlogz:148.354>0.1]
336it [08:24,  1.49s/it, bound:23 nc:  1 ncall:1.6e+04 eff:5.2% logz-ratio=-313.91+/-0.17 dlogz:34.268>0.1] 
343it [08:36,  1.52s/it, bound:24 nc: 60 ncall:1.6e+04 eff:2.2% logz-ratio=-419.33+/-0.09 dlogz:142.534>0.1]
345it [09:23,  2.57s/it, bound:24 nc: 60 ncall:1.6e+04 eff:2.2% logz-ratio=-418.81+/-0.09 dlogz:142.059>0.1]
369it [10:43,  2.90s/it, bound:26 nc: 59 ncall:1.7e+04 eff:2.1% logz-ratio=-411.82+/-0.10 dlogz:134.962>0.1]
394it [11:32,  2.53s/it, bound:30 nc: 90 ncall:2.0e+04 eff:2.0% logz-ratio=-405.97+/-0.10 dlogz:129.108>0.1]
417it [12:19,  2.36s/it, bound:32 nc: 62 ncall:2.1e+04 eff:2.0% logz-ratio=-401.64+/-0.09 dlogz:124.599>0.1]
441it [12:56,  2.08s/it, bound:34 nc: 59 ncall:2.2e+04 eff:2.0% logz-ratio=-395.58+/-0.10 dlogz:118.613>0.1]
465it [13:29,  1.85s/it, bound:36 nc: 49 ncall:2.4e+04 eff:2.0% logz-ratio=-391.04+/-0.09 dlogz:113.932>0.1]
490it [14:05,  1.72s/it, bound:38 nc: 44 ncall:2.5e+04 eff:2.0% logz-ratio=-388.09+/-0.09 dlogz:110.877>0.1]
514it [14:46,  1.71s/it, bound:40 nc: 44 ncall:2.6e+04 eff:2.0% logz-ratio=-384.90+/-0.09 dlogz:107.669>0.1]
538it [15:20,  1.62s/it, bound:41 nc: 47 ncall:2.7e+04 eff:2.0% logz-ratio=-381.60+/-0.09 dlogz:104.284>0.1]
563it [16:18,  1.84s/it, bound:43 nc: 40 ncall:2.8e+04 eff:2.0% logz-ratio=-379.17+/-0.09 dlogz:101.817>0.1]
588it [17:13,  1.95s/it, bound:46 nc: 70 ncall:2.9e+04 eff:2.0% logz-ratio=-376.50+/-0.09 dlogz:99.077>0.1] 
598it [17:13,  1.66s/it, bound:47 nc:  1 ncall:3.1e+04 eff:3.6% logz-ratio=-288.15+/-0.74 dlogz:5.503>0.1] 
609it [17:30,  1.66s/it, bound:48 nc: 66 ncall:3.1e+04 eff:2.0% logz-ratio=-374.09+/-0.08 dlogz:96.639>0.1]
610it [17:57,  2.08s/it, bound:48 nc: 66 ncall:3.1e+04 eff:2.0% logz-ratio=-374.00+/-0.08 dlogz:96.536>0.1]
634it [18:55,  2.19s/it, bound:50 nc: 54 ncall:3.2e+04 eff:2.0% logz-ratio=-371.89+/-0.09 dlogz:94.387>0.1]
657it [20:03,  2.46s/it, bound:53 nc: 70 ncall:3.4e+04 eff:1.9% logz-ratio=-369.54+/-0.09 dlogz:91.969>0.1]
680it [21:12,  2.63s/it, bound:56 nc: 87 ncall:3.6e+04 eff:1.9% logz-ratio=-367.96+/-0.09 dlogz:90.337>0.1]
704it [22:40,  2.96s/it, bound:59 nc: 80 ncall:3.8e+04 eff:1.9% logz-ratio=-365.77+/-0.09 dlogz:88.161>0.1]
727it [23:19,  2.58s/it, bound:63 nc:105 ncall:4.0e+04 eff:1.8% logz-ratio=-363.54+/-0.09 dlogz:85.849>0.1]
750it [24:05,  2.40s/it, bound:65 nc: 50 ncall:4.1e+04 eff:1.8% logz-ratio=-361.26+/-0.09 dlogz:83.510>0.1]
774it [24:54,  2.29s/it, bound:67 nc: 56 ncall:4.3e+04 eff:1.8% logz-ratio=-359.41+/-0.09 dlogz:81.598>0.1]
798it [25:57,  2.39s/it, bound:69 nc: 59 ncall:4.4e+04 eff:1.8% logz-ratio=-357.66+/-0.09 dlogz:79.796>0.1]
811it [26:10,  2.12s/it, bound:71 nc: 75 ncall:4.5e+04 eff:1.8% logz-ratio=-356.58+/-0.03 dlogz:78.705>0.1]
822it [27:08,  2.72s/it, bound:72 nc: 75 ncall:4.6e+04 eff:1.8% logz-ratio=-355.68+/-0.07 dlogz:77.769>0.1]
845it [28:13,  2.76s/it, bound:74 nc: 73 ncall:4.8e+04 eff:1.8% logz-ratio=-354.42+/-0.08 dlogz:76.444>0.1]
870it [29:28,  2.85s/it, bound:78 nc: 76 ncall:4.9e+04 eff:1.8% logz-ratio=-352.94+/-0.09 dlogz:74.920>0.1]
895it [30:17,  2.55s/it, bound:81 nc: 59 ncall:5.2e+04 eff:1.7% logz-ratio=-351.48+/-0.09 dlogz:73.409>0.1]
918it [31:10,  2.47s/it, bound:83 nc: 59 ncall:5.3e+04 eff:1.7% logz-ratio=-349.99+/-0.09 dlogz:71.888>0.1]
940it [32:26,  2.77s/it, bound:85 nc: 64 ncall:5.4e+04 eff:1.7% logz-ratio=-348.47+/-0.09 dlogz:70.339>0.1]
965it [33:35,  2.76s/it, bound:89 nc: 91 ncall:5.7e+04 eff:1.7% logz-ratio=-346.61+/-0.09 dlogz:68.405>0.1]
989it [34:47,  2.83s/it, bound:92 nc: 82 ncall:5.9e+04 eff:1.7% logz-ratio=-345.31+/-0.09 dlogz:67.048>0.1]
1004it [34:47,  2.22s/it, bound:94 nc: 88 ncall:6.0e+04 eff:1.7% logz-ratio=-344.41+/-0.04 dlogz:66.145>0.1]
1012it [35:00,  2.22s/it, bound:95 nc: 88 ncall:6.1e+04 eff:1.7% logz-ratio=-343.81+/-0.07 dlogz:65.515>0.1]
1013it [35:39,  2.78s/it, bound:95 nc: 88 ncall:6.1e+04 eff:1.7% logz-ratio=-343.74+/-0.07 dlogz:65.444>0.1]
1038it [36:27,  2.45s/it, bound:98 nc: 59 ncall:6.2e+04 eff:1.7% logz-ratio=-342.33+/-0.09 dlogz:63.970>0.1]
1063it [37:19,  2.31s/it, bound:100 nc: 57 ncall:6.4e+04 eff:1.7% logz-ratio=-341.03+/-0.09 dlogz:62.617>0.1]
1087it [38:25,  2.46s/it, bound:102 nc: 62 ncall:6.5e+04 eff:1.7% logz-ratio=-339.93+/-0.09 dlogz:61.460>0.1]
1110it [39:27,  2.53s/it, bound:105 nc: 77 ncall:6.7e+04 eff:1.7% logz-ratio=-338.92+/-0.09 dlogz:60.406>0.1]
1132it [40:10,  2.37s/it, bound:108 nc: 77 ncall:6.9e+04 eff:1.6% logz-ratio=-337.99+/-0.09 dlogz:59.440>0.1]
1157it [41:05,  2.31s/it, bound:110 nc: 52 ncall:7.0e+04 eff:1.7% logz-ratio=-336.84+/-0.09 dlogz:58.229>0.1]
1180it [42:04,  2.38s/it, bound:113 nc: 68 ncall:7.2e+04 eff:1.6% logz-ratio=-335.80+/-0.09 dlogz:57.152>0.1]
1203it [42:59,  2.39s/it, bound:115 nc: 73 ncall:7.3e+04 eff:1.6% logz-ratio=-334.92+/-0.09 dlogz:56.210>0.1]
1222it [43:13,  1.95s/it, bound:117 nc: 70 ncall:7.5e+04 eff:1.6% logz-ratio=-334.21+/-0.02 dlogz:55.468>0.1]
1226it [44:07,  2.79s/it, bound:118 nc: 70 ncall:7.5e+04 eff:1.6% logz-ratio=-334.07+/-0.04 dlogz:55.317>0.1]
1249it [45:08,  2.74s/it, bound:120 nc: 65 ncall:7.6e+04 eff:1.6% logz-ratio=-333.15+/-0.08 dlogz:54.353>0.1]
1273it [45:53,  2.44s/it, bound:123 nc: 71 ncall:7.8e+04 eff:1.6% logz-ratio=-332.24+/-0.09 dlogz:53.391>0.1]
1297it [46:44,  2.33s/it, bound:125 nc: 54 ncall:7.9e+04 eff:1.6% logz-ratio=-331.25+/-0.09 dlogz:52.351>0.1]
1321it [48:07,  2.70s/it, bound:127 nc: 63 ncall:8.1e+04 eff:1.6% logz-ratio=-330.34+/-0.09 dlogz:51.398>0.1]
1347it [49:24,  2.78s/it, bound:131 nc: 93 ncall:8.3e+04 eff:1.6% logz-ratio=-329.41+/-0.10 dlogz:50.425>0.1]
1370it [50:34,  2.87s/it, bound:134 nc: 95 ncall:8.6e+04 eff:1.6% logz-ratio=-328.47+/-0.10 dlogz:49.432>0.1]
1394it [52:20,  3.33s/it, bound:137 nc: 80 ncall:8.7e+04 eff:1.6% logz-ratio=-327.58+/-0.10 dlogz:48.490>0.1]
1411it [52:20,  2.54s/it, bound:141 nc:124 ncall:9.0e+04 eff:1.6% logz-ratio=-326.88+/-0.02 dlogz:47.769>0.1]
1416it [52:30,  2.54s/it, bound:142 nc:124 ncall:9.0e+04 eff:1.6% logz-ratio=-326.68+/-0.05 dlogz:47.547>0.1]
1417it [53:31,  3.54s/it, bound:142 nc:124 ncall:9.0e+04 eff:1.6% logz-ratio=-326.64+/-0.05 dlogz:47.504>0.1]
1441it [54:48,  3.42s/it, bound:145 nc: 86 ncall:9.2e+04 eff:1.6% logz-ratio=-325.68+/-0.08 dlogz:49.419>0.1]
1466it [55:49,  3.07s/it, bound:149 nc: 92 ncall:9.5e+04 eff:1.5% logz-ratio=-324.84+/-0.09 dlogz:48.527>0.1]
1490it [57:16,  3.25s/it, bound:152 nc: 75 ncall:9.6e+04 eff:1.5% logz-ratio=-324.03+/-0.09 dlogz:47.675>0.1]
1514it [58:07,  2.88s/it, bound:156 nc:108 ncall:9.9e+04 eff:1.5% logz-ratio=-323.16+/-0.10 dlogz:46.757>0.1]
1538it [59:14,  2.86s/it, bound:158 nc: 62 ncall:1.0e+05 eff:1.5% logz-ratio=-322.37+/-0.10 dlogz:45.908>0.1]
1562it [1:01:32,  3.75s/it, bound:161 nc:162 ncall:1.0e+05 eff:1.5% logz-ratio=-321.63+/-0.10 dlogz:45.129>0.1]
1573it [1:01:46,  3.33s/it, bound:164 nc:162 ncall:1.0e+05 eff:1.5% logz-ratio=-321.32+/-0.02 dlogz:44.791>0.1]
1585it [1:02:43,  3.63s/it, bound:167 nc:162 ncall:1.1e+05 eff:1.5% logz-ratio=-320.97+/-0.06 dlogz:44.416>0.1]
1608it [1:03:45,  3.30s/it, bound:170 nc: 69 ncall:1.1e+05 eff:1.5% logz-ratio=-320.29+/-0.08 dlogz:43.690>0.1]
1632it [1:04:49,  3.07s/it, bound:173 nc: 75 ncall:1.1e+05 eff:1.5% logz-ratio=-319.61+/-0.09 dlogz:45.435>0.1]
1655it [1:05:33,  2.69s/it, bound:175 nc: 75 ncall:1.1e+05 eff:1.5% logz-ratio=-318.91+/-0.10 dlogz:44.691>0.1]
1678it [1:06:35,  2.70s/it, bound:177 nc: 55 ncall:1.1e+05 eff:1.5% logz-ratio=-318.17+/-0.10 dlogz:43.910>0.1]
1702it [1:07:47,  2.80s/it, bound:180 nc: 77 ncall:1.1e+05 eff:1.5% logz-ratio=-317.41+/-0.10 dlogz:43.099>0.1]
1726it [1:08:51,  2.76s/it, bound:183 nc: 85 ncall:1.2e+05 eff:1.5% logz-ratio=-316.69+/-0.10 dlogz:42.332>0.1]
1750it [1:09:47,  2.62s/it, bound:186 nc: 80 ncall:1.2e+05 eff:1.5% logz-ratio=-316.00+/-0.10 dlogz:41.591>0.1]
1765it [1:09:47,  2.05s/it, bound:188 nc: 65 ncall:1.2e+05 eff:1.5% logz-ratio=-315.61+/-0.04 dlogz:41.171>0.1]
1773it [1:10:00,  2.05s/it, bound:189 nc: 65 ncall:1.2e+05 eff:1.5% logz-ratio=-315.42+/-0.06 dlogz:40.960>0.1]
1774it [1:10:59,  2.99s/it, bound:189 nc: 65 ncall:1.2e+05 eff:1.5% logz-ratio=-315.40+/-0.06 dlogz:40.934>0.1]
1797it [1:12:09,  3.00s/it, bound:192 nc: 86 ncall:1.2e+05 eff:1.5% logz-ratio=-314.79+/-0.08 dlogz:40.285>0.1]
1822it [1:13:22,  2.98s/it, bound:195 nc: 81 ncall:1.2e+05 eff:1.5% logz-ratio=-314.11+/-0.09 dlogz:39.550>0.1]
1846it [1:14:21,  2.81s/it, bound:199 nc: 88 ncall:1.3e+05 eff:1.5% logz-ratio=-313.52+/-0.10 dlogz:38.911>0.1]
1869it [1:15:09,  2.58s/it, bound:201 nc: 73 ncall:1.3e+05 eff:1.5% logz-ratio=-312.97+/-0.10 dlogz:38.320>0.1]
1893it [1:16:34,  2.88s/it, bound:203 nc: 57 ncall:1.3e+05 eff:1.5% logz-ratio=-312.39+/-0.10 dlogz:37.689>0.1]
1916it [1:17:48,  2.99s/it, bound:207 nc:103 ncall:1.3e+05 eff:1.5% logz-ratio=-311.81+/-0.10 dlogz:37.061>0.1]
1940it [1:18:46,  2.81s/it, bound:210 nc: 87 ncall:1.3e+05 eff:1.5% logz-ratio=-311.24+/-0.10 dlogz:36.447>0.1]
1943it [1:19:01,  2.93s/it, bound:211 nc: 71 ncall:1.3e+05 eff:1.5% logz-ratio=-311.18+/-0.02 dlogz:36.374>0.1]
1964it [1:20:24,  3.28s/it, bound:213 nc: 71 ncall:1.4e+05 eff:1.5% logz-ratio=-310.72+/-0.06 dlogz:35.874>0.1]
1988it [1:21:52,  3.41s/it, bound:217 nc:103 ncall:1.4e+05 eff:1.4% logz-ratio=-310.15+/-0.08 dlogz:35.265>0.1]
2010it [1:23:08,  3.44s/it, bound:221 nc:109 ncall:1.4e+05 eff:1.4% logz-ratio=-309.61+/-0.09 dlogz:34.674>0.1]
2034it [1:24:42,  3.59s/it, bound:224 nc: 93 ncall:1.4e+05 eff:1.4% logz-ratio=-309.05+/-0.10 dlogz:34.067>0.1]
2059it [1:25:48,  3.27s/it, bound:228 nc:107 ncall:1.5e+05 eff:1.4% logz-ratio=-308.49+/-0.10 dlogz:33.456>0.1]
2084it [1:26:38,  2.86s/it, bound:231 nc: 58 ncall:1.5e+05 eff:1.4% logz-ratio=-307.90+/-0.10 dlogz:32.820>0.1]
2107it [1:27:15,  2.50s/it, bound:233 nc: 58 ncall:1.5e+05 eff:1.4% logz-ratio=-307.42+/-0.10 dlogz:32.285>0.1]
2116it [1:27:15,  2.14s/it, bound:234 nc: 43 ncall:1.5e+05 eff:1.4% logz-ratio=-307.23+/-0.02 dlogz:32.085>0.1]
2128it [1:27:30,  2.14s/it, bound:235 nc: 43 ncall:1.5e+05 eff:1.4% logz-ratio=-306.99+/-0.05 dlogz:31.816>0.1]
2129it [1:28:49,  3.29s/it, bound:235 nc: 43 ncall:1.5e+05 eff:1.4% logz-ratio=-306.97+/-0.05 dlogz:31.793>0.1]
2153it [1:29:32,  2.73s/it, bound:239 nc:111 ncall:1.5e+05 eff:1.4% logz-ratio=-306.45+/-0.08 dlogz:31.224>0.1]
2176it [1:30:43,  2.85s/it, bound:241 nc: 49 ncall:1.5e+05 eff:1.4% logz-ratio=-305.97+/-0.09 dlogz:30.702>0.1]
2201it [1:31:33,  2.56s/it, bound:244 nc: 82 ncall:1.6e+05 eff:1.4% logz-ratio=-305.50+/-0.10 dlogz:30.181>0.1]
2225it [1:32:36,  2.58s/it, bound:246 nc: 60 ncall:1.6e+05 eff:1.4% logz-ratio=-305.04+/-0.10 dlogz:29.669>0.1]
2248it [1:33:55,  2.84s/it, bound:249 nc: 78 ncall:1.6e+05 eff:1.4% logz-ratio=-304.61+/-0.10 dlogz:29.191>0.1]
2271it [1:35:08,  2.95s/it, bound:252 nc: 99 ncall:1.6e+05 eff:1.4% logz-ratio=-304.20+/-0.10 dlogz:28.741>0.1]
2294it [1:36:08,  2.85s/it, bound:256 nc: 91 ncall:1.6e+05 eff:1.4% logz-ratio=-303.81+/-0.10 dlogz:28.300>0.1]
2305it [1:36:24,  2.61s/it, bound:257 nc: 71 ncall:1.6e+05 eff:1.4% logz-ratio=-303.61+/-0.02 dlogz:28.080>0.1]
2316it [1:37:21,  3.10s/it, bound:258 nc: 71 ncall:1.6e+05 eff:1.4% logz-ratio=-303.40+/-0.05 dlogz:27.847>0.1]
2339it [1:38:08,  2.72s/it, bound:261 nc: 67 ncall:1.7e+05 eff:1.4% logz-ratio=-302.98+/-0.07 dlogz:27.382>0.1]
2362it [1:38:54,  2.46s/it, bound:263 nc: 56 ncall:1.7e+05 eff:1.4% logz-ratio=-302.56+/-0.09 dlogz:26.912>0.1]
2385it [1:40:14,  2.81s/it, bound:265 nc: 56 ncall:1.7e+05 eff:1.4% logz-ratio=-302.16+/-0.10 dlogz:26.466>0.1]
2408it [1:41:24,  2.88s/it, bound:268 nc: 99 ncall:1.7e+05 eff:1.4% logz-ratio=-301.76+/-0.10 dlogz:26.024>0.1]
2432it [1:42:46,  3.05s/it, bound:271 nc: 84 ncall:1.7e+05 eff:1.4% logz-ratio=-301.35+/-0.10 dlogz:33.109>0.1]
2456it [1:45:06,  3.93s/it, bound:275 nc: 97 ncall:1.8e+05 eff:1.4% logz-ratio=-300.98+/-0.10 dlogz:32.692>0.1]
2476it [1:45:06,  2.86s/it, bound:280 nc:173 ncall:1.8e+05 eff:1.4% logz-ratio=-300.67+/-0.01 dlogz:32.334>0.1]
2479it [1:45:20,  2.86s/it, bound:281 nc:173 ncall:1.8e+05 eff:1.4% logz-ratio=-300.62+/-0.03 dlogz:32.283>0.1]
2480it [1:47:13,  4.95s/it, bound:281 nc:173 ncall:1.8e+05 eff:1.4% logz-ratio=-300.61+/-0.03 dlogz:32.267>0.1]
2504it [1:48:31,  4.29s/it, bound:287 nc:153 ncall:1.8e+05 eff:1.4% logz-ratio=-300.28+/-0.06 dlogz:31.885>0.1]
2528it [1:49:37,  3.75s/it, bound:290 nc: 89 ncall:1.9e+05 eff:1.4% logz-ratio=-299.94+/-0.08 dlogz:31.507>0.1]
2551it [1:50:46,  3.51s/it, bound:293 nc: 80 ncall:1.9e+05 eff:1.4% logz-ratio=-299.62+/-0.09 dlogz:31.132>0.1]
2575it [1:52:14,  3.55s/it, bound:296 nc: 86 ncall:1.9e+05 eff:1.4% logz-ratio=-299.30+/-0.09 dlogz:30.770>0.1]
2600it [1:53:35,  3.46s/it, bound:300 nc:106 ncall:1.9e+05 eff:1.4% logz-ratio=-298.99+/-0.10 dlogz:30.406>0.1]
2617it [1:53:52,  2.87s/it, bound:303 nc: 97 ncall:1.9e+05 eff:1.4% logz-ratio=-298.77+/-0.01 dlogz:30.155>0.1]
2624it [1:54:44,  3.43s/it, bound:304 nc: 97 ncall:1.9e+05 eff:1.4% logz-ratio=-298.68+/-0.03 dlogz:30.053>0.1]
2649it [1:55:41,  2.99s/it, bound:306 nc: 58 ncall:2.0e+05 eff:1.4% logz-ratio=-298.33+/-0.07 dlogz:29.656>0.1]
2673it [1:56:53,  2.98s/it, bound:309 nc: 71 ncall:2.0e+05 eff:1.4% logz-ratio=-297.99+/-0.08 dlogz:29.268>0.1]
2698it [1:57:51,  2.76s/it, bound:312 nc: 82 ncall:2.0e+05 eff:1.4% logz-ratio=-297.67+/-0.09 dlogz:28.888>0.1]
2721it [1:59:09,  2.96s/it, bound:315 nc: 71 ncall:2.0e+05 eff:1.4% logz-ratio=-297.39+/-0.10 dlogz:28.568>0.1]
2745it [2:00:15,  2.89s/it, bound:318 nc: 96 ncall:2.0e+05 eff:1.4% logz-ratio=-297.11+/-0.10 dlogz:28.234>0.1]
2769it [2:01:16,  2.78s/it, bound:321 nc: 82 ncall:2.0e+05 eff:1.4% logz-ratio=-296.83+/-0.10 dlogz:27.908>0.1]
2794it [2:01:55,  2.40s/it, bound:324 nc: 74 ncall:2.1e+05 eff:1.4% logz-ratio=-296.54+/-0.11 dlogz:27.572>0.1]
2817it [2:03:01,  2.54s/it, bound:326 nc: 46 ncall:2.1e+05 eff:1.4% logz-ratio=-296.28+/-0.11 dlogz:27.260>0.1]
2833it [2:03:02,  1.97s/it, bound:328 nc: 77 ncall:2.1e+05 eff:1.4% logz-ratio=-296.09+/-0.05 dlogz:27.046>0.1]
2841it [2:03:21,  1.97s/it, bound:329 nc: 77 ncall:2.1e+05 eff:1.4% logz-ratio=-296.01+/-0.05 dlogz:26.941>0.1]
2842it [2:04:37,  3.30s/it, bound:329 nc: 77 ncall:2.1e+05 eff:1.4% logz-ratio=-296.00+/-0.06 dlogz:26.929>0.1]
2865it [2:05:31,  2.95s/it, bound:333 nc:116 ncall:2.1e+05 eff:1.3% logz-ratio=-295.75+/-0.07 dlogz:26.635>0.1]
2889it [2:06:39,  2.91s/it, bound:335 nc: 64 ncall:2.1e+05 eff:1.3% logz-ratio=-295.49+/-0.08 dlogz:26.325>0.1]
2911it [2:07:38,  2.85s/it, bound:338 nc: 83 ncall:2.2e+05 eff:1.3% logz-ratio=-295.26+/-0.09 dlogz:26.056>0.1]
2936it [2:08:36,  2.66s/it, bound:341 nc: 74 ncall:2.2e+05 eff:1.3% logz-ratio=-295.02+/-0.10 dlogz:25.760>0.1]
2960it [2:09:32,  2.56s/it, bound:343 nc: 67 ncall:2.2e+05 eff:1.3% logz-ratio=-294.77+/-0.10 dlogz:25.469>0.1]
2984it [2:10:58,  2.88s/it, bound:346 nc: 68 ncall:2.2e+05 eff:1.4% logz-ratio=-294.53+/-0.10 dlogz:25.176>0.1]
3002it [2:11:16,  2.41s/it, bound:349 nc:102 ncall:2.2e+05 eff:1.3% logz-ratio=-294.35+/-0.01 dlogz:24.957>0.1]
3009it [2:12:12,  3.09s/it, bound:350 nc:102 ncall:2.2e+05 eff:1.3% logz-ratio=-294.27+/-0.03 dlogz:24.871>0.1]
3032it [2:12:50,  2.57s/it, bound:352 nc: 63 ncall:2.2e+05 eff:1.3% logz-ratio=-294.02+/-0.06 dlogz:24.576>0.1]
3056it [2:14:31,  3.14s/it, bound:354 nc: 47 ncall:2.3e+05 eff:1.4% logz-ratio=-293.78+/-0.08 dlogz:24.286>0.1]
3078it [2:15:54,  3.34s/it, bound:358 nc:119 ncall:2.3e+05 eff:1.3% logz-ratio=-293.57+/-0.09 dlogz:24.027>0.1]
3103it [2:18:13,  4.09s/it, bound:362 nc:100 ncall:2.3e+05 eff:1.3% logz-ratio=-293.33+/-0.09 dlogz:23.736>0.1]
3126it [2:19:32,  3.88s/it, bound:368 nc:168 ncall:2.4e+05 eff:1.3% logz-ratio=-293.11+/-0.10 dlogz:23.477>0.1]
3150it [2:20:32,  3.45s/it, bound:371 nc: 94 ncall:2.4e+05 eff:1.3% logz-ratio=-292.90+/-0.10 dlogz:23.215>0.1]
3154it [2:20:32,  3.21s/it, bound:372 nc: 73 ncall:2.4e+05 eff:1.3% logz-ratio=-292.86+/-0.01 dlogz:23.170>0.1]
3172it [2:20:51,  3.21s/it, bound:374 nc: 73 ncall:2.4e+05 eff:1.3% logz-ratio=-292.70+/-0.05 dlogz:22.971>0.1]
3173it [2:21:42,  3.37s/it, bound:374 nc: 73 ncall:2.4e+05 eff:1.3% logz-ratio=-292.69+/-0.05 dlogz:22.960>0.1]
3197it [2:23:02,  3.36s/it, bound:377 nc: 87 ncall:2.4e+05 eff:1.3% logz-ratio=-292.46+/-0.07 dlogz:22.683>0.1]
3220it [2:24:42,  3.68s/it, bound:381 nc:100 ncall:2.4e+05 eff:1.3% logz-ratio=-292.23+/-0.08 dlogz:22.408>0.1]
3244it [2:25:28,  3.09s/it, bound:386 nc:121 ncall:2.5e+05 eff:1.3% logz-ratio=-291.99+/-0.09 dlogz:22.119>0.1]
3267it [2:26:21,  2.85s/it, bound:388 nc: 55 ncall:2.5e+05 eff:1.3% logz-ratio=-291.77+/-0.10 dlogz:21.851>0.1]
