
1it [00:00, ?it/s]
108it [00:03, 28.86it/s, bound:0 nc:  1 ncall:6.2e+02 eff:17.5% logz-ratio=-410.93+/-0.10 dlogz:214.489>0.1]
111it [00:03, 27.92it/s, bound:0 nc:  2 ncall:6.2e+02 eff:17.8% logz-ratio=-410.20+/-0.09 dlogz:213.684>0.1]
114it [00:03, 25.11it/s, bound:0 nc:  1 ncall:6.3e+02 eff:18.2% logz-ratio=-409.23+/-0.09 dlogz:212.816>0.1]
117it [00:03, 23.56it/s, bound:0 nc:  1 ncall:6.3e+02 eff:18.5% logz-ratio=-406.20+/-0.10 dlogz:210.428>0.1]
120it [00:04, 24.01it/s, bound:0 nc:  1 ncall:6.4e+02 eff:18.9% logz-ratio=-403.62+/-0.10 dlogz:207.799>0.1]
124it [00:04, 26.34it/s, bound:0 nc:  1 ncall:6.4e+02 eff:19.4% logz-ratio=-400.91+/-0.10 dlogz:204.681>0.1]
128it [00:04, 28.36it/s, bound:0 nc:  1 ncall:6.4e+02 eff:19.9% logz-ratio=-398.38+/-0.10 dlogz:202.147>0.1]
131it [00:04, 27.48it/s, bound:0 nc:  1 ncall:6.5e+02 eff:20.2% logz-ratio=-395.63+/-0.10 dlogz:199.302>0.1]
134it [00:04, 25.08it/s, bound:0 nc:  2 ncall:6.5e+02 eff:20.5% logz-ratio=-394.53+/-0.10 dlogz:198.098>0.1]
138it [00:04, 27.45it/s, bound:0 nc:  1 ncall:6.6e+02 eff:21.0% logz-ratio=-392.45+/-0.10 dlogz:196.122>0.1]
141it [00:04, 26.84it/s, bound:0 nc:  1 ncall:6.6e+02 eff:21.3% logz-ratio=-391.00+/-0.10 dlogz:197.428>0.1]
145it [00:04, 28.81it/s, bound:0 nc:  1 ncall:6.6e+02 eff:21.8% logz-ratio=-389.24+/-0.10 dlogz:195.528>0.1]
149it [00:05, 28.03it/s, bound:0 nc:  2 ncall:6.7e+02 eff:22.2% logz-ratio=-388.03+/-0.09 dlogz:194.154>0.1]
152it [00:05, 25.51it/s, bound:0 nc:  2 ncall:6.8e+02 eff:22.5% logz-ratio=-387.11+/-0.09 dlogz:193.313>0.1]
156it [00:05, 27.72it/s, bound:0 nc:  1 ncall:6.8e+02 eff:23.0% logz-ratio=-385.81+/-0.09 dlogz:192.016>0.1]
160it [00:05, 29.22it/s, bound:0 nc:  1 ncall:6.8e+02 eff:23.4% logz-ratio=-382.80+/-0.11 dlogz:189.946>0.1]
163it [00:05, 27.95it/s, bound:0 nc:  2 ncall:6.9e+02 eff:23.7% logz-ratio=-380.37+/-0.10 dlogz:186.916>0.1]
166it [00:05, 27.19it/s, bound:0 nc:  2 ncall:6.9e+02 eff:24.0% logz-ratio=-379.02+/-0.10 dlogz:185.211>0.1]
169it [00:05, 24.87it/s, bound:0 nc:  2 ncall:7.0e+02 eff:24.3% logz-ratio=-378.06+/-0.10 dlogz:184.195>0.1]
173it [00:05, 27.31it/s, bound:0 nc:  1 ncall:7.0e+02 eff:24.7% logz-ratio=-376.45+/-0.10 dlogz:182.819>0.1]
176it [00:06, 26.74it/s, bound:0 nc:  1 ncall:7.0e+02 eff:25.0% logz-ratio=-374.92+/-0.10 dlogz:181.098>0.1]
180it [00:06, 28.75it/s, bound:0 nc:  1 ncall:7.1e+02 eff:25.4% logz-ratio=-373.72+/-0.09 dlogz:179.806>0.1]
183it [00:06, 25.87it/s, bound:0 nc:  2 ncall:7.1e+02 eff:25.7% logz-ratio=-372.90+/-0.09 dlogz:178.948>0.1]
186it [00:06, 24.05it/s, bound:0 nc:  2 ncall:7.2e+02 eff:25.9% logz-ratio=-372.13+/-0.09 dlogz:178.182>0.1]
189it [00:06, 24.40it/s, bound:0 nc:  1 ncall:7.2e+02 eff:26.2% logz-ratio=-370.75+/-0.10 dlogz:176.887>0.1]
193it [00:06, 27.02it/s, bound:0 nc:  1 ncall:7.3e+02 eff:26.6% logz-ratio=-369.06+/-0.10 dlogz:175.346>0.1]
196it [00:06, 26.54it/s, bound:0 nc:  1 ncall:7.3e+02 eff:26.8% logz-ratio=-367.79+/-0.10 dlogz:173.921>0.1]
199it [00:06, 26.19it/s, bound:0 nc:  2 ncall:7.3e+02 eff:27.1% logz-ratio=-366.69+/-0.10 dlogz:172.818>0.1]
203it [00:07, 26.46it/s, bound:0 nc:  2 ncall:7.4e+02 eff:27.5% logz-ratio=-365.36+/-0.10 dlogz:171.376>0.1]
206it [00:07, 25.86it/s, bound:0 nc:  1 ncall:7.4e+02 eff:27.7% logz-ratio=-363.97+/-0.10 dlogz:170.278>0.1]
209it [00:07, 25.69it/s, bound:0 nc:  2 ncall:7.5e+02 eff:28.0% logz-ratio=-362.86+/-0.10 dlogz:168.971>0.1]
212it [00:07, 19.90it/s, bound:0 nc:  1 ncall:7.6e+02 eff:28.1% logz-ratio=-361.92+/-0.10 dlogz:167.949>0.1]
215it [00:07, 21.22it/s, bound:0 nc:  1 ncall:7.6e+02 eff:28.3% logz-ratio=-361.19+/-0.09 dlogz:167.124>0.1]
218it [00:07, 19.76it/s, bound:0 nc:  4 ncall:7.6e+02 eff:28.5% logz-ratio=-360.11+/-0.10 dlogz:166.192>0.1]
221it [00:08, 18.83it/s, bound:0 nc:  3 ncall:7.7e+02 eff:28.7% logz-ratio=-358.76+/-0.10 dlogz:165.015>0.1]
225it [00:08, 22.39it/s, bound:0 nc:  1 ncall:7.8e+02 eff:29.0% logz-ratio=-356.86+/-0.10 dlogz:163.111>0.1]
228it [00:08, 16.76it/s, bound:0 nc:  1 ncall:7.8e+02 eff:29.0% logz-ratio=-355.61+/-0.10 dlogz:161.716>0.1]
232it [00:08, 18.40it/s, bound:0 nc:  3 ncall:7.9e+02 eff:29.3% logz-ratio=-354.17+/-0.10 dlogz:160.212>0.1]
236it [00:08, 20.53it/s, bound:0 nc:  2 ncall:8.0e+02 eff:29.6% logz-ratio=-353.00+/-0.10 dlogz:158.957>0.1]
239it [00:08, 20.47it/s, bound:0 nc:  1 ncall:8.0e+02 eff:29.8% logz-ratio=-352.19+/-0.09 dlogz:158.122>0.1]
242it [00:09, 20.43it/s, bound:0 nc:  1 ncall:8.1e+02 eff:30.0% logz-ratio=-351.35+/-0.09 dlogz:157.390>0.1]
245it [00:09, 20.41it/s, bound:0 nc:  1 ncall:8.1e+02 eff:30.2% logz-ratio=-350.07+/-0.10 dlogz:156.227>0.1]
248it [00:09, 21.61it/s, bound:0 nc:  2 ncall:8.2e+02 eff:30.4% logz-ratio=-349.10+/-0.10 dlogz:155.019>0.1]
251it [00:09, 22.58it/s, bound:0 nc:  1 ncall:8.2e+02 eff:30.6% logz-ratio=-348.53+/-0.09 dlogz:154.340>0.1]
254it [00:09, 23.31it/s, bound:0 nc:  2 ncall:8.2e+02 eff:30.9% logz-ratio=-347.57+/-0.10 dlogz:153.623>0.1]
257it [00:09, 22.33it/s, bound:0 nc:  2 ncall:8.3e+02 eff:31.0% logz-ratio=-346.37+/-0.10 dlogz:152.410>0.1]
261it [00:09, 25.39it/s, bound:0 nc:  1 ncall:8.3e+02 eff:31.4% logz-ratio=-345.07+/-0.10 dlogz:151.052>0.1]
265it [00:10, 24.36it/s, bound:0 nc:  3 ncall:8.4e+02 eff:31.6% logz-ratio=-343.42+/-0.10 dlogz:149.575>0.1]
269it [00:10, 26.76it/s, bound:0 nc:  1 ncall:8.4e+02 eff:31.9% logz-ratio=-341.69+/-0.10 dlogz:147.682>0.1]
272it [00:10, 21.99it/s, bound:0 nc:  1 ncall:8.5e+02 eff:32.0% logz-ratio=-340.88+/-0.10 dlogz:146.729>0.1]
275it [00:10, 22.80it/s, bound:0 nc:  1 ncall:8.5e+02 eff:32.2% logz-ratio=-340.25+/-0.09 dlogz:146.036>0.1]
279it [00:10, 25.60it/s, bound:0 nc:  1 ncall:8.6e+02 eff:32.6% logz-ratio=-339.41+/-0.09 dlogz:145.277>0.1]
282it [00:10, 18.24it/s, bound:0 nc:  4 ncall:8.7e+02 eff:32.5% logz-ratio=-337.98+/-0.10 dlogz:143.983>0.1]
285it [00:11, 16.30it/s, bound:0 nc:  1 ncall:8.8e+02 eff:32.6% logz-ratio=-336.94+/-0.10 dlogz:142.834>0.1]
287it [00:11, 15.64it/s, bound:0 nc:  2 ncall:8.8e+02 eff:32.6% logz-ratio=-336.38+/-0.10 dlogz:142.228>0.1]
289it [00:11, 13.11it/s, bound:0 nc:  7 ncall:8.9e+02 eff:32.5% logz-ratio=-335.84+/-0.10 dlogz:141.698>0.1]
291it [00:11, 12.07it/s, bound:0 nc:  4 ncall:9.0e+02 eff:32.5% logz-ratio=-335.36+/-0.09 dlogz:141.155>0.1]
294it [00:11, 12.80it/s, bound:0 nc:  4 ncall:9.0e+02 eff:32.6% logz-ratio=-334.64+/-0.09 dlogz:140.485>0.1]
297it [00:12, 14.57it/s, bound:0 nc:  2 ncall:9.1e+02 eff:32.7% logz-ratio=-333.89+/-0.09 dlogz:139.670>0.1]
300it [00:12, 16.86it/s, bound:0 nc:  2 ncall:9.1e+02 eff:32.9% logz-ratio=-333.29+/-0.09 dlogz:139.049>0.1]
303it [00:12, 18.84it/s, bound:0 nc:  1 ncall:9.2e+02 eff:33.1% logz-ratio=-332.67+/-0.09 dlogz:138.396>0.1]
306it [00:12, 20.36it/s, bound:0 nc:  1 ncall:9.2e+02 eff:33.3% logz-ratio=-332.19+/-0.09 dlogz:137.875>0.1]
309it [00:12, 21.65it/s, bound:0 nc:  2 ncall:9.2e+02 eff:33.5% logz-ratio=-331.28+/-0.10 dlogz:137.240>0.1]
312it [00:12, 18.85it/s, bound:0 nc:  1 ncall:9.3e+02 eff:33.5% logz-ratio=-330.31+/-0.10 dlogz:136.170>0.1]
315it [00:12, 19.25it/s, bound:0 nc:  2 ncall:9.4e+02 eff:33.7% logz-ratio=-329.35+/-0.10 dlogz:135.178>0.1]
318it [00:13, 19.56it/s, bound:0 nc:  2 ncall:9.4e+02 eff:33.8% logz-ratio=-328.33+/-0.10 dlogz:134.219>0.1]
321it [00:13, 19.76it/s, bound:0 nc:  2 ncall:9.4e+02 eff:34.0% logz-ratio=-327.33+/-0.10 dlogz:133.194>0.1]
324it [00:13, 19.92it/s, bound:0 nc:  1 ncall:9.5e+02 eff:34.1% logz-ratio=-326.59+/-0.10 dlogz:132.308>0.1]
327it [00:13, 18.92it/s, bound:0 nc:  1 ncall:9.6e+02 eff:34.2% logz-ratio=-326.03+/-0.09 dlogz:131.694>0.1]
330it [00:13, 20.48it/s, bound:0 nc:  1 ncall:9.6e+02 eff:34.4% logz-ratio=-325.27+/-0.09 dlogz:130.990>0.1]
333it [00:13, 21.74it/s, bound:0 nc:  2 ncall:9.6e+02 eff:34.5% logz-ratio=-324.48+/-0.10 dlogz:130.359>0.1]
336it [00:13, 18.93it/s, bound:0 nc:  2 ncall:9.7e+02 eff:34.6% logz-ratio=-323.24+/-0.10 dlogz:129.027>0.1]
339it [00:14, 15.75it/s, bound:0 nc:  4 ncall:9.8e+02 eff:34.6% logz-ratio=-322.12+/-0.10 dlogz:127.928>0.1]
341it [00:14, 15.20it/s, bound:0 nc:  3 ncall:9.8e+02 eff:34.6% logz-ratio=-321.54+/-0.10 dlogz:127.302>0.1]
343it [00:14, 15.58it/s, bound:0 nc:  1 ncall:9.9e+02 eff:34.7% logz-ratio=-320.83+/-0.10 dlogz:126.646>0.1]
346it [00:14, 16.92it/s, bound:0 nc:  3 ncall:9.9e+02 eff:34.8% logz-ratio=-320.10+/-0.10 dlogz:125.776>0.1]
349it [00:14, 18.98it/s, bound:0 nc:  1 ncall:1.0e+03 eff:35.0% logz-ratio=-319.31+/-0.10 dlogz:125.015>0.1]
351it [00:14, 17.34it/s, bound:0 nc:  4 ncall:1.0e+03 eff:35.0% logz-ratio=-318.85+/-0.10 dlogz:124.530>0.1]
355it [00:15, 21.59it/s, bound:0 nc:  1 ncall:1.0e+03 eff:35.3% logz-ratio=-318.07+/-0.09 dlogz:123.692>0.1]
359it [00:15, 20.73it/s, bound:0 nc:  4 ncall:1.0e+03 eff:35.4% logz-ratio=-317.17+/-0.09 dlogz:122.924>0.1]
362it [00:15, 19.49it/s, bound:0 nc:  3 ncall:1.0e+03 eff:35.5% logz-ratio=-316.23+/-0.10 dlogz:121.973>0.1]
365it [00:15, 20.88it/s, bound:0 nc:  1 ncall:1.0e+03 eff:35.6% logz-ratio=-315.56+/-0.10 dlogz:121.176>0.1]
368it [00:15, 21.91it/s, bound:0 nc:  2 ncall:1.0e+03 eff:35.8% logz-ratio=-315.02+/-0.09 dlogz:120.602>0.1]
371it [00:15, 21.38it/s, bound:0 nc:  3 ncall:1.0e+03 eff:35.9% logz-ratio=-314.53+/-0.09 dlogz:120.108>0.1]
374it [00:15, 21.07it/s, bound:0 nc:  2 ncall:1.0e+03 eff:36.0% logz-ratio=-314.03+/-0.09 dlogz:124.554>0.1]
378it [00:16, 20.43it/s, bound:0 nc:  4 ncall:1.0e+03 eff:36.2% logz-ratio=-313.38+/-0.09 dlogz:123.866>0.1]
381it [00:16, 20.39it/s, bound:0 nc:  1 ncall:1.0e+03 eff:36.3% logz-ratio=-312.86+/-0.09 dlogz:123.371>0.1]
384it [00:16, 17.41it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.3% logz-ratio=-312.35+/-0.09 dlogz:122.871>0.1]
388it [00:16, 20.98it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.5% logz-ratio=-311.00+/-0.10 dlogz:121.617>0.1]
391it [00:16, 19.70it/s, bound:0 nc:  2 ncall:1.1e+03 eff:36.6% logz-ratio=-310.16+/-0.10 dlogz:120.724>0.1]
394it [00:17, 14.98it/s, bound:0 nc:  9 ncall:1.1e+03 eff:36.5% logz-ratio=-309.45+/-0.10 dlogz:120.008>0.1]
397it [00:17, 16.96it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.7% logz-ratio=-308.78+/-0.10 dlogz:119.319>0.1]
399it [00:17, 16.00it/s, bound:0 nc:  3 ncall:1.1e+03 eff:36.7% logz-ratio=-308.35+/-0.10 dlogz:118.861>0.1]
402it [00:17, 18.10it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.8% logz-ratio=-307.76+/-0.09 dlogz:118.233>0.1]
405it [00:17, 18.74it/s, bound:0 nc:  1 ncall:1.1e+03 eff:36.9% logz-ratio=-307.21+/-0.09 dlogz:117.696>0.1]
408it [00:17, 20.37it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.1% logz-ratio=-306.68+/-0.09 dlogz:117.118>0.1]
411it [00:18, 19.19it/s, bound:0 nc:  3 ncall:1.1e+03 eff:37.1% logz-ratio=-306.26+/-0.09 dlogz:116.663>0.1]
414it [00:18, 19.52it/s, bound:0 nc:  3 ncall:1.1e+03 eff:37.2% logz-ratio=-305.80+/-0.09 dlogz:116.232>0.1]
418it [00:18, 23.03it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.5% logz-ratio=-304.98+/-0.09 dlogz:115.507>0.1]
421it [00:18, 15.50it/s, bound:0 nc: 10 ncall:1.1e+03 eff:37.3% logz-ratio=-304.29+/-0.09 dlogz:114.761>0.1]
424it [00:18, 15.21it/s, bound:0 nc:  5 ncall:1.1e+03 eff:37.4% logz-ratio=-303.71+/-0.09 dlogz:114.129>0.1]
426it [00:19, 14.16it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.3% logz-ratio=-303.31+/-0.09 dlogz:113.760>0.1]
428it [00:19, 14.02it/s, bound:0 nc:  1 ncall:1.1e+03 eff:37.3% logz-ratio=-302.98+/-0.09 dlogz:113.376>0.1]
430it [00:19, 14.55it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.4% logz-ratio=-302.68+/-0.09 dlogz:113.075>0.1]
432it [00:19, 15.10it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.4% logz-ratio=-302.31+/-0.09 dlogz:112.754>0.1]
434it [00:19, 11.85it/s, bound:0 nc:  6 ncall:1.2e+03 eff:37.3% logz-ratio=-301.80+/-0.10 dlogz:112.290>0.1]
436it [00:19, 12.28it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.3% logz-ratio=-301.36+/-0.10 dlogz:111.783>0.1]
438it [00:20, 11.39it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.3% logz-ratio=-301.03+/-0.09 dlogz:111.406>0.1]
440it [00:20, 11.94it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.3% logz-ratio=-300.63+/-0.09 dlogz:111.070>0.1]
442it [00:20, 10.68it/s, bound:0 nc:  4 ncall:1.2e+03 eff:37.2% logz-ratio=-300.13+/-0.10 dlogz:110.605>0.1]
444it [00:20,  9.93it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.1% logz-ratio=-299.43+/-0.10 dlogz:109.981>0.1]
446it [00:20, 11.32it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.2% logz-ratio=-298.88+/-0.10 dlogz:109.345>0.1]
449it [00:21, 10.41it/s, bound:0 nc:  9 ncall:1.2e+03 eff:37.1% logz-ratio=-298.29+/-0.10 dlogz:108.664>0.1]
451it [00:21,  9.79it/s, bound:0 nc:  7 ncall:1.2e+03 eff:37.0% logz-ratio=-297.92+/-0.10 dlogz:108.300>0.1]
453it [00:21, 10.16it/s, bound:0 nc:  4 ncall:1.2e+03 eff:37.0% logz-ratio=-297.55+/-0.10 dlogz:107.916>0.1]
456it [00:21, 11.45it/s, bound:0 nc:  4 ncall:1.2e+03 eff:37.0% logz-ratio=-297.08+/-0.09 dlogz:107.431>0.1]
458it [00:21, 11.93it/s, bound:0 nc:  3 ncall:1.2e+03 eff:37.0% logz-ratio=-296.74+/-0.09 dlogz:107.081>0.1]
461it [00:21, 14.71it/s, bound:0 nc:  1 ncall:1.2e+03 eff:37.1% logz-ratio=-296.20+/-0.09 dlogz:106.548>0.1]
464it [00:22, 17.12it/s, bound:0 nc:  2 ncall:1.2e+03 eff:37.3% logz-ratio=-295.74+/-0.09 dlogz:106.053>0.1]
466it [00:22, 15.21it/s, bound:0 nc:  5 ncall:1.3e+03 eff:37.3% logz-ratio=-295.50+/-0.09 dlogz:105.778>0.1]
468it [00:22,  9.78it/s, bound:0 nc:  6 ncall:1.3e+03 eff:37.0% logz-ratio=-295.21+/-0.09 dlogz:105.521>0.1]
470it [00:22, 10.15it/s, bound:0 nc:  4 ncall:1.3e+03 eff:37.0% logz-ratio=-294.92+/-0.09 dlogz:105.217>0.1]
473it [00:23,  8.10it/s, bound:0 nc: 14 ncall:1.3e+03 eff:36.7% logz-ratio=-294.56+/-0.09 dlogz:104.825>0.1]
476it [00:23, 10.20it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.8% logz-ratio=-294.13+/-0.09 dlogz:104.430>0.1]
478it [00:23, 11.31it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.9% logz-ratio=-293.83+/-0.09 dlogz:104.123>0.1]
480it [00:23, 11.31it/s, bound:0 nc:  5 ncall:1.3e+03 eff:36.8% logz-ratio=-293.41+/-0.09 dlogz:103.783>0.1]
482it [00:24,  9.24it/s, bound:0 nc:  1 ncall:1.3e+03 eff:36.7% logz-ratio=-292.97+/-0.09 dlogz:103.307>0.1]
484it [00:24, 10.58it/s, bound:0 nc:  1 ncall:1.3e+03 eff:36.7% logz-ratio=-292.61+/-0.09 dlogz:102.907>0.1]
486it [00:24, 10.28it/s, bound:0 nc:  6 ncall:1.3e+03 eff:36.7% logz-ratio=-292.32+/-0.09 dlogz:102.587>0.1]
488it [00:24, 10.56it/s, bound:0 nc:  3 ncall:1.3e+03 eff:36.7% logz-ratio=-292.06+/-0.09 dlogz:102.307>0.1]
490it [00:24,  9.46it/s, bound:0 nc:  7 ncall:1.3e+03 eff:36.6% logz-ratio=-291.81+/-0.09 dlogz:102.052>0.1]
492it [00:25,  9.94it/s, bound:0 nc:  2 ncall:1.3e+03 eff:36.6% logz-ratio=-291.58+/-0.09 dlogz:101.803>0.1]
495it [00:25, 10.86it/s, bound:0 nc:  5 ncall:1.4e+03 eff:36.6% logz-ratio=-291.25+/-0.09 dlogz:101.475>0.1]
497it [00:25, 11.48it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.6% logz-ratio=-291.01+/-0.09 dlogz:101.233>0.1]
499it [00:25, 11.99it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.6% logz-ratio=-290.71+/-0.09 dlogz:100.966>0.1]
501it [00:25, 13.07it/s, bound:0 nc:  3 ncall:1.4e+03 eff:36.6% logz-ratio=-290.43+/-0.09 dlogz:100.660>0.1]
503it [00:25, 13.22it/s, bound:0 nc:  2 ncall:1.4e+03 eff:36.6% logz-ratio=-290.11+/-0.09 dlogz:100.376>0.1]
505it [00:25, 14.11it/s, bound:0 nc:  3 ncall:1.4e+03 eff:36.7% logz-ratio=-289.76+/-0.09 dlogz:100.018>0.1]
508it [00:26, 17.00it/s, bound:0 nc:  1 ncall:1.4e+03 eff:36.8% logz-ratio=-289.26+/-0.09 dlogz:99.515>0.1] 
510it [00:26, 12.68it/s, bound:0 nc:  1 ncall:1.4e+03 eff:36.7% logz-ratio=-288.87+/-0.09 dlogz:99.148>0.1]
512it [00:26, 11.15it/s, bound:0 nc:  3 ncall:1.4e+03 eff:36.6% logz-ratio=-288.47+/-0.09 dlogz:98.747>0.1]
514it [00:26, 11.75it/s, bound:0 nc:  3 ncall:1.4e+03 eff:36.6% logz-ratio=-288.07+/-0.10 dlogz:98.338>0.1]
516it [00:26, 12.22it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.6% logz-ratio=-287.73+/-0.10 dlogz:97.955>0.1]
518it [00:27,  9.91it/s, bound:0 nc:  5 ncall:1.4e+03 eff:36.5% logz-ratio=-287.42+/-0.09 dlogz:97.628>0.1]
520it [00:27,  8.12it/s, bound:0 nc: 10 ncall:1.4e+03 eff:36.4% logz-ratio=-287.13+/-0.09 dlogz:97.341>0.1]
521it [00:27,  8.18it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.3% logz-ratio=-286.98+/-0.09 dlogz:97.187>0.1]
524it [00:27, 10.47it/s, bound:0 nc:  4 ncall:1.4e+03 eff:36.4% logz-ratio=-286.59+/-0.09 dlogz:96.763>0.1]
527it [00:27, 13.46it/s, bound:0 nc:  1 ncall:1.4e+03 eff:36.5% logz-ratio=-286.17+/-0.09 dlogz:96.361>0.1]
529it [00:28, 14.24it/s, bound:0 nc:  1 ncall:1.4e+03 eff:36.5% logz-ratio=-285.87+/-0.09 dlogz:96.061>0.1]
531it [00:28, 14.88it/s, bound:0 nc:  3 ncall:1.5e+03 eff:36.6% logz-ratio=-285.59+/-0.09 dlogz:95.757>0.1]
533it [00:28, 11.14it/s, bound:0 nc:  2 ncall:1.5e+03 eff:36.5% logz-ratio=-285.30+/-0.09 dlogz:95.482>0.1]
535it [00:28, 12.35it/s, bound:0 nc:  1 ncall:1.5e+03 eff:36.5% logz-ratio=-284.99+/-0.09 dlogz:95.162>0.1]
537it [00:28, 10.90it/s, bound:0 nc:  1 ncall:1.5e+03 eff:36.4% logz-ratio=-284.69+/-0.09 dlogz:94.876>0.1]
539it [00:29,  8.57it/s, bound:0 nc:  7 ncall:1.5e+03 eff:36.3% logz-ratio=-284.38+/-0.09 dlogz:94.547>0.1]
541it [00:29,  8.54it/s, bound:0 nc:  5 ncall:1.5e+03 eff:36.2% logz-ratio=-284.12+/-0.09 dlogz:94.258>0.1]
544it [00:29, 11.49it/s, bound:0 nc:  1 ncall:1.5e+03 eff:36.3% logz-ratio=-283.64+/-0.09 dlogz:93.821>0.1]
547it [00:29, 12.98it/s, bound:0 nc:  3 ncall:1.5e+03 eff:36.4% logz-ratio=-283.15+/-0.09 dlogz:93.317>0.1]
549it [00:29, 13.12it/s, bound:0 nc:  4 ncall:1.5e+03 eff:36.4% logz-ratio=-282.84+/-0.09 dlogz:92.988>0.1]
